2025-05-07 16:26:14,962 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 16:26:14,962 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 16:26:14,962 - INFO - 
==================================================
2025-05-07 16:26:14,962 - INFO - 开始执行网格搜索...
2025-05-07 16:26:14,968 - INFO - [machine-1-1] Starting grid search...
2025-05-07 16:27:07,292 - INFO - [machine-1-1.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 16:58:24,181 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:24,181 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:24,181 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:26,818 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:26,818 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:26,818 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:26,818 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,095 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,462 - INFO - [machine-2-8.txt] mode=range_ratio, topk=8, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,462 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,462 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,462 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:27,462 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:29,036 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:29,036 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:29,036 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:31,045 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:31,046 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:31,046 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:35,051 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:35,052 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:35,080 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:36,941 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:37,965 - INFO - [machine-2-8.txt] mode=range_ratio, topk=9, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 16:58:38,064 - INFO - [machine-3-11] Starting grid search...
2025-05-07 16:59:35,222 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.6452, R=0.8889, F1=0.7477
2025-05-07 16:59:38,721 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=0.5, P=0.6452, R=0.8889, F1=0.7477
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=1.0, P=0.6500, R=0.8667, F1=0.7429
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=1.5, P=0.6610, R=0.8667, F1=0.7500
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=2.0, P=0.6842, R=0.8667, F1=0.7647
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=2.5, P=0.7091, R=0.8667, F1=0.7800
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=3.0, P=0.7091, R=0.8667, F1=0.7800
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=3.5, P=0.7091, R=0.8667, F1=0.7800
2025-05-07 16:59:38,722 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=4.0, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=4.5, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=5.0, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=5.5, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=6.0, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=6.5, P=0.7308, R=0.8444, F1=0.7835
2025-05-07 16:59:39,691 - INFO - [machine-3-11.txt] mode=range_ratio, topk=1, threshold=7.0, P=0.7451, R=0.8444, F1=0.7917
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=0.0, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=0.5, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=1.0, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=1.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=2.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=2.5, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=3.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=3.5, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=4.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=4.5, P=0.6949, R=0.9111, F1=0.7885
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=5.0, P=0.7069, R=0.9111, F1=0.7961
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=5.5, P=0.7193, R=0.9111, F1=0.8039
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=6.0, P=0.7193, R=0.9111, F1=0.8039
2025-05-07 16:59:39,692 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=6.5, P=0.7193, R=0.9111, F1=0.8039
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=2, threshold=7.0, P=0.7321, R=0.9111, F1=0.8119
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=0.0, P=0.6119, R=0.9111, F1=0.7321
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=0.5, P=0.6119, R=0.9111, F1=0.7321
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=1.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=1.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=2.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:39,693 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=2.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:52,241 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=3.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:57,547 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=3.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 16:59:58,151 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=4.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:00,222 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=4.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:00,223 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=5.0, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:04,456 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=5.5, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:14,657 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=6.0, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:14,658 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=6.5, P=0.6949, R=0.9111, F1=0.7885
2025-05-07 17:00:14,658 - INFO - [machine-3-11.txt] mode=range_ratio, topk=3, threshold=7.0, P=0.6949, R=0.9111, F1=0.7885
2025-05-07 17:00:16,763 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=0.0, P=0.6119, R=0.9111, F1=0.7321
2025-05-07 17:00:16,764 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=0.5, P=0.6119, R=0.9111, F1=0.7321
2025-05-07 17:00:16,764 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=1.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:00:16,764 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=1.5, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:00:16,764 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=2.0, P=0.6308, R=0.9111, F1=0.7455
2025-05-07 17:00:16,764 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=2.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:22,388 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=3.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=3.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=4.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=4.5, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=5.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=5.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:28,444 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=6.0, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.6833, R=0.9111, F1=0.7810
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:00:28,445 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:00:35,733 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:35,734 - INFO - [machine-3-11.txt] mode=range_ratio, topk=5, threshold=7.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:00:35,735 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=0.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:00:43,565 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=0.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:00:43,566 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=1.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:00:58,257 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=1.5, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:00:58,258 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=2.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:01:02,004 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=2.5, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=3.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=3.5, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:02,005 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:02,856 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:09,162 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 17:01:09,163 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 17:01:17,211 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:17,212 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:19,799 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:01:19,799 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:19,800 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:19,800 - INFO - [machine-3-11.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:19,800 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:19,800 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:22,700 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=1.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:22,701 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=1.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:22,701 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=2.0, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:01:22,999 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=2.5, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:01:22,999 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=3.0, P=0.6029, R=0.9111, F1=0.7257
2025-05-07 17:01:22,999 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=3.5, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 17:01:29,781 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=4.0, P=0.6406, R=0.9111, F1=0.7523
2025-05-07 17:01:29,782 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=4.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:29,782 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=5.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:29,782 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=5.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:29,782 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=6.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:01:31,133 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=6.5, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:31,134 - INFO - [machine-3-11.txt] mode=range_ratio, topk=8, threshold=7.0, P=0.6721, R=0.9111, F1=0.7736
2025-05-07 17:01:31,134 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=0.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 17:01:31,134 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=0.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 17:01:31,134 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=1.0, P=0.5616, R=0.9111, F1=0.6949
2025-05-07 17:01:33,839 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=1.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 17:01:33,840 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=2.0, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 17:01:33,840 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=2.5, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:01:33,840 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=3.0, P=0.5942, R=0.9111, F1=0.7193
2025-05-07 17:01:36,078 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=3.5, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:01:36,079 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=4.0, P=0.6212, R=0.9111, F1=0.7387
2025-05-07 17:01:38,935 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=4.5, P=0.6308, R=0.9111, F1=0.7455
2025-05-07 17:01:38,936 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=5.0, P=0.6308, R=0.9111, F1=0.7455
2025-05-07 17:01:39,170 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=5.5, P=0.6308, R=0.9111, F1=0.7455
2025-05-07 17:01:43,455 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=6.0, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:43,456 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=6.5, P=0.6508, R=0.9111, F1=0.7593
2025-05-07 17:01:43,456 - INFO - [machine-3-11.txt] mode=range_ratio, topk=9, threshold=7.0, P=0.6613, R=0.9111, F1=0.7664
2025-05-07 17:01:43,547 - INFO - 
==================================================
2025-05-07 17:01:43,547 - INFO - 开始汇总结果...
2025-05-07 17:01:43,560 - INFO - 
===== Best Results per Dataset =====
         dataset  precision   recall  f1_score  ips_score
 machine-1-1.txt   0.433333 0.822785  0.567686   0.983047
 machine-1-6.txt   0.439252 0.799320  0.566948   0.987058
 machine-1-7.txt   0.469136 0.876923  0.611260   0.939862
 machine-2-1.txt   0.236749 0.761364  0.361186   0.878922
 machine-2-2.txt   0.264423 0.820896  0.400000   0.995241
 machine-2-7.txt   0.360656 0.511628  0.423077   0.848807
 machine-2-8.txt   1.000000 0.911765  0.953846   0.911765
machine-3-11.txt   0.732143 0.911111  0.811881   0.922010
 machine-3-3.txt   0.240909 0.319277  0.274611   0.852102
 machine-3-4.txt   0.191176 0.866667  0.313253   0.995939
 machine-3-6.txt   0.310606 0.891304  0.460674   0.988612
 machine-3-8.txt   0.353741 0.928571  0.512315   0.973398
2025-05-07 17:01:43,560 - INFO - 
===== Overall Metrics =====
Precision: 0.3612  Recall: 0.7412  F1: 0.4857  IPS: 0.9640
TP: 865  FP: 1530  FN: 302
2025-05-07 17:01:43,560 - INFO - 
【原始汇总指标】
2025-05-07 17:01:43,560 - INFO - 精确率(Precision): 0.3612
2025-05-07 17:01:43,560 - INFO - 召回率(Recall):    0.7412
2025-05-07 17:01:43,561 - INFO - F1值:             0.4857
2025-05-07 17:01:43,561 - INFO - 
==================================================
2025-05-07 17:01:43,561 - INFO - 开始生成可视化结果...
2025-05-07 17:01:43,561 - INFO - 
==================================================
2025-05-07 17:01:43,561 - INFO - 开始数据集可视化: machine-1-1
2025-05-07 17:01:43,561 - INFO - 使用参数: 评分模式=range_ratio, topk=2, 阈值=3.0
2025-05-07 17:01:43,561 - INFO - ==================================================

2025-05-07 17:01:43,561 - INFO - 正在加载数据集 machine-1-1 的数据
2025-05-07 17:01:43,569 - INFO - 数据加载成功。训练集形状: (28479, 38), 测试集形状: (28479, 38)
2025-05-07 17:01:43,569 - INFO - 正在计算边缘统计量...
2025-05-07 17:02:22,508 - INFO - 已计算 435 条边的统计量
2025-05-07 17:02:22,509 - INFO - 为每个节点使用 top-2 邻居
2025-05-07 17:02:22,509 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/range_ratio/machine-1-1
2025-05-07 17:02:22,625 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 17:02:22,625 - INFO - 
正在处理时间段 1/8: 15849-16394
2025-05-07 17:02:22,625 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-07 17:02:22,625 - INFO - 正在计算异常分数...
2025-05-07 17:02:22,893 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:02:22,893 - INFO - 正在为时间段 15849-16394 生成可视化
