2025-04-15 20:21:02,031 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:21:02,032 - INFO - 当前评分模式: ['deviation']
2025-04-15 20:21:02,032 - INFO - 
==================================================
2025-04-15 20:21:02,032 - INFO - 开始执行网格搜索...
2025-04-15 20:21:02,033 - INFO - [omi-1] Starting grid search...
2025-04-15 20:21:05,137 - INFO - [omi-1.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7477, R=0.8989, F1=0.8163
2025-04-15 20:30:42,845 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 20:30:43,030 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:43,107 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:44,395 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:44,744 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:44,946 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:44,962 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:46,346 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:46,622 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:46,853 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:46,856 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:48,239 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:48,562 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=6.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:48,754 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=7.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:48,797 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:50,170 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:50,480 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:50,667 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:50,677 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:52,060 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:52,379 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:52,571 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:52,577 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:53,938 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:54,260 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:54,433 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=6.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:54,458 - INFO - [omi-7.txt] mode=deviation, top_k=8, threshold=7.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:55,823 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:56,156 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:56,339 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:56,384 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:57,794 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:58,161 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:58,286 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:58,325 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:30:59,730 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:31:00,064 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:31:00,233 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:31:00,315 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=6.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:31:01,517 - INFO - [omi-7.txt] mode=deviation, top_k=9, threshold=7.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 20:31:01,533 - INFO - [omi-8] Starting grid search...
2025-04-15 20:31:04,563 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:04,582 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=1.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:04,616 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=2.0, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:04,617 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=2.5, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:06,423 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=3.0, use_topk=True, P=0.3671, R=0.9355, F1=0.5273
2025-04-15 20:31:06,424 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=3.5, use_topk=True, P=0.3671, R=0.9355, F1=0.5273
2025-04-15 20:31:06,430 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=4.0, use_topk=True, P=0.3816, R=0.9355, F1=0.5421
2025-04-15 20:31:06,431 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=4.5, use_topk=True, P=0.3816, R=0.9355, F1=0.5421
2025-04-15 20:31:08,220 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=5.0, use_topk=True, P=0.3816, R=0.9355, F1=0.5421
2025-04-15 20:31:08,244 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=5.5, use_topk=True, P=0.3867, R=0.9355, F1=0.5472
2025-04-15 20:31:08,318 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=6.0, use_topk=True, P=0.3867, R=0.9355, F1=0.5472
2025-04-15 20:31:08,319 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=6.5, use_topk=True, P=0.3836, R=0.9032, F1=0.5385
2025-04-15 20:31:10,068 - INFO - [omi-8.txt] mode=deviation, top_k=1, threshold=7.0, use_topk=True, P=0.3889, R=0.9032, F1=0.5437
2025-04-15 20:31:10,169 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:10,173 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:10,173 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:12,043 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:12,071 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=3.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:12,094 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=3.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:12,094 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=4.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:14,018 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=4.5, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:14,019 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=5.0, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:14,019 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=5.5, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:14,047 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=6.0, use_topk=True, P=0.3625, R=0.9355, F1=0.5225
2025-04-15 20:31:15,800 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=6.5, use_topk=True, P=0.3671, R=0.9355, F1=0.5273
2025-04-15 20:31:15,851 - INFO - [omi-8.txt] mode=deviation, top_k=2, threshold=7.0, use_topk=True, P=0.3671, R=0.9355, F1=0.5273
2025-04-15 20:31:15,851 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:15,851 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:17,740 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:17,741 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:17,744 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:17,744 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:19,532 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=4.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:19,622 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=4.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:19,622 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=5.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:19,701 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=5.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:21,496 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=6.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:21,524 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=6.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:21,565 - INFO - [omi-8.txt] mode=deviation, top_k=3, threshold=7.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:21,600 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:23,332 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:23,475 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:23,497 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:23,498 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:25,332 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:25,333 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:25,429 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:25,453 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:27,256 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:27,256 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:27,341 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:27,342 - INFO - [omi-8.txt] mode=deviation, top_k=4, threshold=7.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 20:31:29,154 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:29,156 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:29,237 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:29,237 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:31,041 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:31,046 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:31,140 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:31,157 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:32,967 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:32,967 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:33,013 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:33,014 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:34,854 - INFO - [omi-8.txt] mode=deviation, top_k=5, threshold=7.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:34,923 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:34,924 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:34,949 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:36,789 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:36,823 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:36,925 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:36,926 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:38,645 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:38,713 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:38,813 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:38,837 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:40,530 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:40,605 - INFO - [omi-8.txt] mode=deviation, top_k=6, threshold=7.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:40,734 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:40,801 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:42,479 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:42,576 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:42,681 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:42,797 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:44,401 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:44,532 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:44,726 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:44,727 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:46,312 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:46,459 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:46,613 - INFO - [omi-8.txt] mode=deviation, top_k=7, threshold=7.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:46,715 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:48,239 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:48,373 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:48,486 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:48,583 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:50,185 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:50,363 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:50,447 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:50,478 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:52,094 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:52,258 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:52,356 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:52,408 - INFO - [omi-8.txt] mode=deviation, top_k=8, threshold=7.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:54,004 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:54,216 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:54,298 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:54,343 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:56,050 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:56,186 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:56,210 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:56,298 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=4.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:57,959 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=5.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:58,135 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=5.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:58,155 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=6.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:58,193 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=6.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:59,700 - INFO - [omi-8.txt] mode=deviation, top_k=9, threshold=7.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 20:31:59,717 - INFO - [omi-9] Starting grid search...
2025-04-15 20:32:02,700 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 20:32:02,719 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=1.5, use_topk=True, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 20:32:02,809 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=2.0, use_topk=True, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 20:32:02,809 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=2.5, use_topk=True, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 20:32:04,602 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=3.0, use_topk=True, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 20:32:04,603 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=3.5, use_topk=True, P=0.5000, R=0.9155, F1=0.6468
2025-04-15 20:32:04,603 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=4.0, use_topk=True, P=0.5000, R=0.9155, F1=0.6468
2025-04-15 20:32:04,628 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=4.5, use_topk=True, P=0.5000, R=0.9155, F1=0.6468
2025-04-15 20:32:06,448 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=5.0, use_topk=True, P=0.5000, R=0.9155, F1=0.6468
2025-04-15 20:32:06,466 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=5.5, use_topk=True, P=0.5000, R=0.9155, F1=0.6468
2025-04-15 20:32:06,466 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=6.0, use_topk=True, P=0.5039, R=0.9155, F1=0.6500
2025-04-15 20:32:06,505 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=6.5, use_topk=True, P=0.5078, R=0.9155, F1=0.6533
2025-04-15 20:32:08,280 - INFO - [omi-9.txt] mode=deviation, top_k=1, threshold=7.0, use_topk=True, P=0.5078, R=0.9155, F1=0.6533
