2025-04-15 23:28:03,236 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:28:03,236 - INFO - pearson correlation 取绝对值
2025-04-15 23:28:03,236 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 23:28:03,236 - INFO - 
==================================================
2025-04-15 23:28:03,236 - INFO - 开始执行网格搜索...
2025-04-15 23:28:03,240 - INFO - [omi-1] Starting grid search...
2025-04-15 23:28:06,575 - INFO - [omi-1.txt] mode=strict_deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 23:30:03,295 - DEBUG - 边统计: 正常边 146 条, 异常边 64 条
2025-04-15 23:30:03,295 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 23:30:03,439 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_4_2365_2381.png
2025-04-15 23:30:03,523 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 23:30:03,523 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 23:30:03,523 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:30:03,524 - INFO - 正在计算异常分数...
2025-04-15 23:30:03,537 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:03,537 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 23:30:03,537 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 23:30:03,537 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:03,538 - DEBUG - 边统计: 正常边 136 条, 异常边 136 条
2025-04-15 23:30:03,538 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:30:03,623 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_5_2464_2485.png
2025-04-15 23:30:03,704 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 23:30:03,704 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 23:30:03,704 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:30:03,704 - INFO - 正在计算异常分数...
2025-04-15 23:30:03,716 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:03,716 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 23:30:03,716 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 23:30:03,717 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:03,717 - DEBUG - 边统计: 正常边 142 条, 异常边 130 条
2025-04-15 23:30:03,717 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:30:03,802 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_6_2588_2610.png
2025-04-15 23:30:03,884 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 23:30:03,884 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 23:30:03,884 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:30:03,884 - INFO - 正在计算异常分数...
2025-04-15 23:30:03,899 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:03,899 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 23:30:03,899 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 23:30:03,899 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:03,900 - DEBUG - 边统计: 正常边 136 条, 异常边 104 条
2025-04-15 23:30:03,900 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 23:30:03,978 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_7_2650_2675.png
2025-04-15 23:30:04,058 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 23:30:04,058 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 23:30:04,058 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 23:30:04,058 - INFO - 正在计算异常分数...
2025-04-15 23:30:04,098 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:04,099 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 23:30:04,099 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 23:30:04,099 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:04,099 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:30:04,099 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 23:30:04,176 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_8_3012_3072.png
2025-04-15 23:30:04,254 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 23:30:04,254 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-11 中的图像创建GIF
2025-04-15 23:30:04,503 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\omi-11.gif
2025-04-15 23:30:04,504 - INFO - 
==================================================
2025-04-15 23:30:04,504 - INFO - 开始数据集可视化: omi-12
2025-04-15 23:30:04,504 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=7.0
2025-04-15 23:30:04,504 - INFO - ==================================================

2025-04-15 23:30:04,504 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 23:30:04,505 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 23:30:04,505 - INFO - 正在计算边缘统计量...
2025-04-15 23:30:06,001 - INFO - 已计算 133 条边的统计量
2025-04-15 23:30:06,001 - INFO - 为每个节点使用所有邻居
2025-04-15 23:30:06,002 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-12
2025-04-15 23:30:06,002 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:30:06,002 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 23:30:06,002 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,002 - INFO - 正在计算异常分数...
2025-04-15 23:30:06,039 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,039 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 23:30:06,039 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 23:30:06,039 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:06,040 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 23:30:06,040 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 23:30:06,124 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_0_740_813.png
2025-04-15 23:30:06,212 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 23:30:06,212 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 23:30:06,212 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 23:30:06,212 - INFO - 正在计算异常分数...
2025-04-15 23:30:06,215 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,215 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 23:30:06,215 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 23:30:06,215 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:06,215 - DEBUG - 边统计: 正常边 110 条, 异常边 96 条
2025-04-15 23:30:06,216 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=13, 假阴性=0, 正常节点=4
2025-04-15 23:30:06,297 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_1_2486_2493.png
2025-04-15 23:30:06,378 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 23:30:06,379 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 23:30:06,379 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 23:30:06,379 - INFO - 正在计算异常分数...
2025-04-15 23:30:06,384 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,384 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 23:30:06,384 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 23:30:06,384 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:06,385 - DEBUG - 边统计: 正常边 126 条, 异常边 140 条
2025-04-15 23:30:06,385 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 23:30:06,465 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_2_2515_2525.png
2025-04-15 23:30:06,542 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 23:30:06,542 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 23:30:06,542 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 23:30:06,542 - INFO - 正在计算异常分数...
2025-04-15 23:30:06,542 - INFO - 检测到的异常节点: set()
2025-04-15 23:30:06,542 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 23:30:06,542 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 23:30:06,543 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:06,543 - DEBUG - 边统计: 正常边 32 条, 异常边 56 条
2025-04-15 23:30:06,543 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 23:30:06,624 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_3_2721_2723.png
2025-04-15 23:30:06,704 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 23:30:06,704 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 23:30:06,704 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,704 - INFO - 正在计算异常分数...
2025-04-15 23:30:06,719 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:06,721 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 23:30:06,721 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 23:30:06,721 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:06,722 - DEBUG - 边统计: 正常边 122 条, 异常边 88 条
2025-04-15 23:30:06,722 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 23:30:06,802 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_4_3500_3535.png
2025-04-15 23:30:06,885 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 23:30:06,885 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-12 中的图像创建GIF
2025-04-15 23:30:07,016 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\omi-12.gif
2025-04-15 23:30:07,016 - INFO - 
==================================================
2025-04-15 23:30:07,016 - INFO - 开始数据集可视化: omi-2
2025-04-15 23:30:07,016 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=6.0
2025-04-15 23:30:07,016 - INFO - ==================================================

2025-04-15 23:30:07,016 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 23:30:07,017 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:30:07,017 - INFO - 正在计算边缘统计量...
2025-04-15 23:30:08,890 - INFO - 已计算 153 条边的统计量
2025-04-15 23:30:08,890 - INFO - 为每个节点使用所有邻居
2025-04-15 23:30:08,890 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-2
2025-04-15 23:30:08,891 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 23:30:08,891 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 23:30:08,892 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 23:30:08,892 - INFO - 正在计算异常分数...
2025-04-15 23:30:08,898 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:08,898 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 23:30:08,898 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 23:30:08,898 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:08,899 - DEBUG - 边统计: 正常边 168 条, 异常边 104 条
2025-04-15 23:30:08,899 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 23:30:08,976 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_0_486_498.png
2025-04-15 23:30:09,058 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 23:30:09,058 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 23:30:09,058 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:30:09,058 - INFO - 正在计算异常分数...
2025-04-15 23:30:09,064 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:09,064 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 23:30:09,064 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 23:30:09,065 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:09,065 - DEBUG - 边统计: 正常边 184 条, 异常边 88 条
2025-04-15 23:30:09,065 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:30:09,154 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_1_740_753.png
2025-04-15 23:30:09,227 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 23:30:09,227 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 23:30:09,228 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:09,228 - INFO - 正在计算异常分数...
2025-04-15 23:30:09,236 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:09,237 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 23:30:09,237 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 23:30:09,237 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:09,237 - DEBUG - 边统计: 正常边 242 条, 异常边 30 条
2025-04-15 23:30:09,237 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:30:09,371 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_2_766_783.png
2025-04-15 23:30:09,454 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 23:30:09,454 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 23:30:09,454 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:30:09,454 - INFO - 正在计算异常分数...
2025-04-15 23:30:09,459 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:09,459 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 23:30:09,460 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 23:30:09,460 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:09,460 - DEBUG - 边统计: 正常边 124 条, 异常边 148 条
2025-04-15 23:30:09,460 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:30:09,542 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_3_1436_1445.png
2025-04-15 23:30:09,622 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 23:30:09,622 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-2 中的图像创建GIF
2025-04-15 23:30:09,733 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\omi-2.gif
2025-04-15 23:30:09,733 - INFO - 
==================================================
2025-04-15 23:30:09,733 - INFO - 开始数据集可视化: omi-3
2025-04-15 23:30:09,733 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=2.5
2025-04-15 23:30:09,733 - INFO - ==================================================

2025-04-15 23:30:09,734 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 23:30:09,735 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:30:09,735 - INFO - 正在计算边缘统计量...
2025-04-15 23:30:11,604 - INFO - 已计算 136 条边的统计量
2025-04-15 23:30:11,606 - INFO - 为每个节点使用所有邻居
2025-04-15 23:30:11,606 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-3
2025-04-15 23:30:11,607 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 23:30:11,607 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 23:30:11,607 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:11,607 - INFO - 正在计算异常分数...
2025-04-15 23:30:11,643 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:11,643 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 23:30:11,643 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 23:30:11,643 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:11,644 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:30:11,644 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:30:11,727 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_0_760_820.png
2025-04-15 23:30:11,812 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 23:30:11,812 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 23:30:11,813 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:11,813 - INFO - 正在计算异常分数...
2025-04-15 23:30:11,823 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:11,823 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 23:30:11,823 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 23:30:11,823 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:11,824 - DEBUG - 边统计: 正常边 194 条, 异常边 46 条
2025-04-15 23:30:11,824 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 23:30:11,907 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_1_842_860.png
2025-04-15 23:30:12,002 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 23:30:12,002 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 23:30:12,002 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:30:12,002 - INFO - 正在计算异常分数...
2025-04-15 23:30:12,026 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,026 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 23:30:12,026 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 23:30:12,026 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:12,027 - DEBUG - 边统计: 正常边 202 条, 异常边 70 条
2025-04-15 23:30:12,027 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:30:12,129 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_2_1080_1120.png
2025-04-15 23:30:12,212 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 23:30:12,213 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 23:30:12,213 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,213 - INFO - 正在计算异常分数...
2025-04-15 23:30:12,219 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,219 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 23:30:12,219 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 23:30:12,220 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:12,220 - DEBUG - 边统计: 正常边 196 条, 异常边 76 条
2025-04-15 23:30:12,220 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:30:12,301 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_3_2188_2201.png
2025-04-15 23:30:12,379 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 23:30:12,379 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 23:30:12,379 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,379 - INFO - 正在计算异常分数...
2025-04-15 23:30:12,379 - INFO - 检测到的异常节点: set()
2025-04-15 23:30:12,379 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 23:30:12,379 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 23:30:12,379 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:12,380 - DEBUG - 边统计: 正常边 178 条, 异常边 32 条
2025-04-15 23:30:12,380 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 23:30:12,463 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_4_2497_2500.png
2025-04-15 23:30:12,547 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 23:30:12,547 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 23:30:12,548 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,548 - INFO - 正在计算异常分数...
2025-04-15 23:30:12,550 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:12,550 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 23:30:12,550 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 23:30:12,550 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:12,551 - DEBUG - 边统计: 正常边 230 条, 异常边 42 条
2025-04-15 23:30:12,551 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=13, 假阳性=4, 假阴性=0, 正常节点=2
2025-04-15 23:30:12,632 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_5_3428_3434.png
2025-04-15 23:30:12,714 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 23:30:12,714 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-3 中的图像创建GIF
2025-04-15 23:30:12,874 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\omi-3.gif
2025-04-15 23:30:12,874 - INFO - 
==================================================
2025-04-15 23:30:12,874 - INFO - 开始数据集可视化: omi-4
2025-04-15 23:30:12,874 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=4.5
2025-04-15 23:30:12,874 - INFO - ==================================================

2025-04-15 23:30:12,874 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 23:30:12,875 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:30:12,875 - INFO - 正在计算边缘统计量...
2025-04-15 23:30:14,762 - INFO - 已计算 136 条边的统计量
2025-04-15 23:30:14,762 - INFO - 为每个节点使用所有邻居
2025-04-15 23:30:14,764 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-4
2025-04-15 23:30:14,767 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:30:14,767 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 23:30:14,769 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:14,769 - INFO - 正在计算异常分数...
2025-04-15 23:30:14,802 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:14,802 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 23:30:14,802 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 23:30:14,802 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:14,803 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
