2025-05-07 15:46:50,984 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 15:46:50,984 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 15:46:50,984 - INFO - 
==================================================
2025-05-07 15:46:50,984 - INFO - 开始执行网格搜索...
2025-05-07 15:46:50,994 - INFO - [machine-1-1] Starting grid search...
2025-05-07 15:47:38,492 - INFO - [machine-1-1.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 16:19:03,423 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:03,423 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:03,424 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:03,424 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 16:19:03,424 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 16:19:07,813 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 16:19:07,814 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 16:19:07,814 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.5857, R=0.9111, F1=0.7130
2025-05-07 16:19:07,814 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:07,814 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:11,125 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:12,822 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:14,287 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:15,273 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:15,728 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:20,805 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:22,069 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:22,070 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:22,070 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:22,070 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:22,070 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:24,995 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:25,570 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.5775, R=0.9111, F1=0.7069
2025-05-07 16:19:25,570 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:26,453 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:30,003 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,922 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,923 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,923 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,923 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,923 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:31,924 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:32,056 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:32,057 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:32,921 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:32,922 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:33,784 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:33,785 - INFO - [machine-3-11.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.5541, R=0.9111, F1=0.6891
2025-05-07 16:19:33,870 - INFO - 
==================================================
2025-05-07 16:19:33,871 - INFO - 开始汇总结果...
2025-05-07 16:19:33,882 - INFO - 
===== Best Results per Dataset =====
         dataset  precision   recall  f1_score  ips_score
 machine-1-1.txt   0.433333 0.822785  0.567686   0.983047
 machine-1-6.txt   0.438380 0.846939  0.577726   0.990176
 machine-1-7.txt   0.463602 0.930769  0.618926   0.992736
 machine-2-1.txt   0.257919 0.647727  0.368932   0.834848
 machine-2-2.txt   0.252252 0.835821  0.387543   0.995504
 machine-2-7.txt   0.427083 0.476744  0.450549   0.835649
 machine-2-8.txt   1.000000 0.911765  0.953846   0.911765
machine-3-11.txt   0.719298 0.911111  0.803922   0.922010
 machine-3-3.txt   0.229787 0.325301  0.269327   0.859084
 machine-3-4.txt   0.174497 0.866667  0.290503   0.995939
 machine-3-6.txt   0.307692 0.913043  0.460274   0.995067
 machine-3-8.txt   0.353741 0.928571  0.512315   0.973398
2025-05-07 16:19:33,882 - INFO - 
===== Overall Metrics =====
Precision: 0.3639  Recall: 0.7515  F1: 0.4904  IPS: 0.9693
TP: 877  FP: 1533  FN: 290
2025-05-07 16:19:33,882 - INFO - 
【原始汇总指标】
2025-05-07 16:19:33,882 - INFO - 精确率(Precision): 0.3639
2025-05-07 16:19:33,882 - INFO - 召回率(Recall):    0.7515
2025-05-07 16:19:33,882 - INFO - F1值:             0.4904
2025-05-07 16:19:33,882 - INFO - 
==================================================
2025-05-07 16:19:33,882 - INFO - 开始生成可视化结果...
2025-05-07 16:19:33,883 - INFO - 
==================================================
2025-05-07 16:19:33,883 - INFO - 开始数据集可视化: machine-1-1
2025-05-07 16:19:33,883 - INFO - 使用参数: 评分模式=mean_ratio, topk=7, 阈值=3.0
2025-05-07 16:19:33,883 - INFO - ==================================================

2025-05-07 16:19:33,883 - INFO - 正在加载数据集 machine-1-1 的数据
2025-05-07 16:19:33,890 - INFO - 数据加载成功。训练集形状: (28479, 38), 测试集形状: (28479, 38)
2025-05-07 16:19:33,890 - INFO - 正在计算边缘统计量...
2025-05-07 16:20:07,618 - INFO - 已计算 435 条边的统计量
2025-05-07 16:20:07,618 - INFO - 为每个节点使用 top-7 邻居
2025-05-07 16:20:07,618 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/mean_ratio/machine-1-1
2025-05-07 16:20:07,719 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 16:20:07,719 - INFO - 
正在处理时间段 1/8: 15849-16394
2025-05-07 16:20:07,719 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-07 16:20:07,719 - INFO - 正在计算异常分数...
2025-05-07 16:20:08,173 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:08,173 - INFO - 正在为时间段 15849-16394 生成可视化
2025-05-07 16:20:08,173 - INFO - 正在为时间段 15849-16394 生成异常图可视化
2025-05-07 16:20:08,173 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:08,175 - DEBUG - 边统计: 正常边 181 条, 异常边 59 条
2025-05-07 16:20:08,311 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_0_15849_16394.png
2025-05-07 16:20:08,590 - INFO - 成功保存时间段 15849-16394 的可视化结果
2025-05-07 16:20:08,591 - INFO - 
正在处理时间段 2/8: 16963-17516
2025-05-07 16:20:08,591 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:08,591 - INFO - 正在计算异常分数...
2025-05-07 16:20:09,029 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:09,029 - INFO - 正在为时间段 16963-17516 生成可视化
2025-05-07 16:20:09,029 - INFO - 正在为时间段 16963-17516 生成异常图可视化
2025-05-07 16:20:09,029 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:09,031 - DEBUG - 边统计: 正常边 214 条, 异常边 26 条
2025-05-07 16:20:09,095 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_1_16963_17516.png
2025-05-07 16:20:09,360 - INFO - 成功保存时间段 16963-17516 的可视化结果
2025-05-07 16:20:09,360 - INFO - 
正在处理时间段 3/8: 18071-18527
2025-05-07 16:20:09,360 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 12, 13, 14, 15}
2025-05-07 16:20:09,360 - INFO - 正在计算异常分数...
2025-05-07 16:20:09,720 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:09,720 - INFO - 正在为时间段 18071-18527 生成可视化
2025-05-07 16:20:09,720 - INFO - 正在为时间段 18071-18527 生成异常图可视化
2025-05-07 16:20:09,720 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:09,721 - DEBUG - 边统计: 正常边 184 条, 异常边 56 条
2025-05-07 16:20:09,785 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_2_18071_18527.png
2025-05-07 16:20:10,052 - INFO - 成功保存时间段 18071-18527 的可视化结果
2025-05-07 16:20:10,052 - INFO - 
正在处理时间段 4/8: 19367-20087
2025-05-07 16:20:10,052 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 25, 28}
2025-05-07 16:20:10,052 - INFO - 正在计算异常分数...
2025-05-07 16:20:10,610 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:10,610 - INFO - 正在为时间段 19367-20087 生成可视化
2025-05-07 16:20:10,610 - INFO - 正在为时间段 19367-20087 生成异常图可视化
2025-05-07 16:20:10,610 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:10,612 - DEBUG - 边统计: 正常边 161 条, 异常边 79 条
2025-05-07 16:20:10,676 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_3_19367_20087.png
2025-05-07 16:20:10,945 - INFO - 成功保存时间段 19367-20087 的可视化结果
2025-05-07 16:20:10,945 - INFO - 
正在处理时间段 5/8: 20786-21194
2025-05-07 16:20:10,946 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-07 16:20:10,946 - INFO - 正在计算异常分数...
2025-05-07 16:20:11,273 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:11,273 - INFO - 正在为时间段 20786-21194 生成可视化
2025-05-07 16:20:11,273 - INFO - 正在为时间段 20786-21194 生成异常图可视化
2025-05-07 16:20:11,273 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:11,274 - DEBUG - 边统计: 正常边 171 条, 异常边 69 条
2025-05-07 16:20:11,344 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_4_20786_21194.png
2025-05-07 16:20:11,623 - INFO - 成功保存时间段 20786-21194 的可视化结果
2025-05-07 16:20:11,623 - INFO - 
正在处理时间段 6/8: 24679-24681
2025-05-07 16:20:11,623 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 16:20:11,623 - INFO - 正在计算异常分数...
2025-05-07 16:20:11,623 - INFO - 检测到的异常节点: set()
2025-05-07 16:20:11,623 - INFO - 正在为时间段 24679-24681 生成可视化
2025-05-07 16:20:11,623 - INFO - 正在为时间段 24679-24681 生成异常图可视化
2025-05-07 16:20:11,623 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:11,624 - DEBUG - 边统计: 正常边 132 条, 异常边 85 条
2025-05-07 16:20:11,834 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_5_24679_24681.png
2025-05-07 16:20:12,109 - INFO - 成功保存时间段 24679-24681 的可视化结果
2025-05-07 16:20:12,109 - INFO - 
正在处理时间段 7/8: 26114-26115
2025-05-07 16:20:12,109 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 16:20:12,109 - INFO - 正在计算异常分数...
2025-05-07 16:20:12,109 - INFO - 检测到的异常节点: set()
2025-05-07 16:20:12,109 - INFO - 正在为时间段 26114-26115 生成可视化
2025-05-07 16:20:12,109 - INFO - 正在为时间段 26114-26115 生成异常图可视化
2025-05-07 16:20:12,109 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:12,110 - DEBUG - 边统计: 正常边 0 条, 异常边 208 条
2025-05-07 16:20:12,175 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_6_26114_26115.png
2025-05-07 16:20:12,446 - INFO - 成功保存时间段 26114-26115 的可视化结果
2025-05-07 16:20:12,447 - INFO - 
正在处理时间段 8/8: 27554-27555
2025-05-07 16:20:12,447 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 16:20:12,447 - INFO - 正在计算异常分数...
2025-05-07 16:20:12,447 - INFO - 检测到的异常节点: set()
2025-05-07 16:20:12,447 - INFO - 正在为时间段 27554-27555 生成可视化
2025-05-07 16:20:12,447 - INFO - 正在为时间段 27554-27555 生成异常图可视化
2025-05-07 16:20:12,447 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:12,448 - DEBUG - 边统计: 正常边 0 条, 异常边 210 条
2025-05-07 16:20:12,513 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/seg_7_27554_27555.png
2025-05-07 16:20:12,791 - INFO - 成功保存时间段 27554-27555 的可视化结果
2025-05-07 16:20:12,791 - INFO - 正在从 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1 中的图像创建GIF
2025-05-07 16:20:13,302 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-1/machine-1-1.gif
2025-05-07 16:20:13,303 - INFO - 
==================================================
2025-05-07 16:20:13,303 - INFO - 开始数据集可视化: machine-1-6
2025-05-07 16:20:13,303 - INFO - 使用参数: 评分模式=mean_ratio, topk=6, 阈值=3.0
2025-05-07 16:20:13,303 - INFO - ==================================================

2025-05-07 16:20:13,303 - INFO - 正在加载数据集 machine-1-6 的数据
2025-05-07 16:20:13,306 - INFO - 数据加载成功。训练集形状: (23688, 38), 测试集形状: (23689, 38)
2025-05-07 16:20:13,307 - INFO - 正在计算边缘统计量...
2025-05-07 16:20:40,491 - INFO - 已计算 525 条边的统计量
2025-05-07 16:20:40,491 - INFO - 为每个节点使用 top-6 邻居
2025-05-07 16:20:40,492 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/mean_ratio/machine-1-6
2025-05-07 16:20:40,577 - INFO - 在数据集中发现 30 个异常时间段
2025-05-07 16:20:40,577 - INFO - 
正在处理时间段 1/30: 246-251
2025-05-07 16:20:40,577 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15}
2025-05-07 16:20:40,577 - INFO - 正在计算异常分数...
2025-05-07 16:20:40,579 - INFO - 检测到的异常节点: {32, 34, 6, 7, 19, 20, 21, 22, 23, 24, 25, 26, 28}
2025-05-07 16:20:40,579 - INFO - 正在为时间段 246-251 生成可视化
2025-05-07 16:20:40,579 - INFO - 正在为时间段 246-251 生成异常图可视化
2025-05-07 16:20:40,579 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:40,580 - DEBUG - 边统计: 正常边 159 条, 异常边 12 条
2025-05-07 16:20:40,651 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_0_246_251.png
2025-05-07 16:20:40,938 - INFO - 成功保存时间段 246-251 的可视化结果
2025-05-07 16:20:40,938 - INFO - 
正在处理时间段 2/30: 653-657
2025-05-07 16:20:40,938 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 16:20:40,938 - INFO - 正在计算异常分数...
2025-05-07 16:20:40,939 - INFO - 检测到的异常节点: {1, 2, 3, 4, 35, 36, 12, 14, 19, 23, 24, 25, 26, 30}
2025-05-07 16:20:40,939 - INFO - 正在为时间段 653-657 生成可视化
2025-05-07 16:20:40,939 - INFO - 正在为时间段 653-657 生成异常图可视化
2025-05-07 16:20:40,940 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:40,940 - DEBUG - 边统计: 正常边 135 条, 异常边 36 条
2025-05-07 16:20:41,006 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_1_653_657.png
2025-05-07 16:20:41,292 - INFO - 成功保存时间段 653-657 的可视化结果
2025-05-07 16:20:41,292 - INFO - 
正在处理时间段 3/30: 2092-2099
2025-05-07 16:20:41,292 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 16:20:41,292 - INFO - 正在计算异常分数...
2025-05-07 16:20:41,295 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23, 25, 26, 28, 31, 32, 34}
2025-05-07 16:20:41,295 - INFO - 正在为时间段 2092-2099 生成可视化
2025-05-07 16:20:41,296 - INFO - 正在为时间段 2092-2099 生成异常图可视化
2025-05-07 16:20:41,296 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:41,297 - DEBUG - 边统计: 正常边 151 条, 异常边 20 条
2025-05-07 16:20:41,363 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_2_2092_2099.png
2025-05-07 16:20:41,646 - INFO - 成功保存时间段 2092-2099 的可视化结果
2025-05-07 16:20:41,646 - INFO - 
正在处理时间段 4/30: 2884-2887
2025-05-07 16:20:41,647 - INFO - 该时间段的真实异常节点: {6}
2025-05-07 16:20:41,647 - INFO - 正在计算异常分数...
2025-05-07 16:20:41,647 - INFO - 检测到的异常节点: set()
2025-05-07 16:20:41,647 - INFO - 正在为时间段 2884-2887 生成可视化
2025-05-07 16:20:41,647 - INFO - 正在为时间段 2884-2887 生成异常图可视化
2025-05-07 16:20:41,647 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:41,648 - DEBUG - 边统计: 正常边 153 条, 异常边 18 条
2025-05-07 16:20:41,714 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_3_2884_2887.png
2025-05-07 16:20:41,997 - INFO - 成功保存时间段 2884-2887 的可视化结果
2025-05-07 16:20:41,997 - INFO - 
正在处理时间段 5/30: 3534-3538
2025-05-07 16:20:41,997 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22}
2025-05-07 16:20:41,997 - INFO - 正在计算异常分数...
2025-05-07 16:20:41,998 - INFO - 检测到的异常节点: {1, 34, 35, 9, 10, 11, 20, 21, 22, 23, 24, 25, 30, 31}
2025-05-07 16:20:41,998 - INFO - 正在为时间段 3534-3538 生成可视化
2025-05-07 16:20:41,998 - INFO - 正在为时间段 3534-3538 生成异常图可视化
2025-05-07 16:20:41,999 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:42,000 - DEBUG - 边统计: 正常边 147 条, 异常边 34 条
2025-05-07 16:20:42,065 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_4_3534_3538.png
2025-05-07 16:20:42,351 - INFO - 成功保存时间段 3534-3538 的可视化结果
2025-05-07 16:20:42,352 - INFO - 
正在处理时间段 6/30: 4647-5044
2025-05-07 16:20:42,352 - INFO - 该时间段的真实异常节点: {33, 34, 5, 6, 9, 10, 11, 13, 17}
2025-05-07 16:20:42,352 - INFO - 正在计算异常分数...
2025-05-07 16:20:42,649 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 16:20:42,649 - INFO - 正在为时间段 4647-5044 生成可视化
2025-05-07 16:20:42,650 - INFO - 正在为时间段 4647-5044 生成异常图可视化
2025-05-07 16:20:42,650 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:42,651 - DEBUG - 边统计: 正常边 219 条, 异常边 12 条
2025-05-07 16:20:42,716 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_5_4647_5044.png
2025-05-07 16:20:43,008 - INFO - 成功保存时间段 4647-5044 的可视化结果
2025-05-07 16:20:43,008 - INFO - 
正在处理时间段 7/30: 5167-5171
2025-05-07 16:20:43,008 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13, 18}
2025-05-07 16:20:43,008 - INFO - 正在计算异常分数...
2025-05-07 16:20:43,009 - INFO - 检测到的异常节点: {1, 2, 6, 10, 14, 18, 21, 22, 25, 28, 30, 31}
2025-05-07 16:20:43,009 - INFO - 正在为时间段 5167-5171 生成可视化
2025-05-07 16:20:43,009 - INFO - 正在为时间段 5167-5171 生成异常图可视化
2025-05-07 16:20:43,010 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:43,011 - DEBUG - 边统计: 正常边 156 条, 异常边 25 条
2025-05-07 16:20:43,076 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_6_5167_5171.png
2025-05-07 16:20:43,360 - INFO - 成功保存时间段 5167-5171 的可视化结果
2025-05-07 16:20:43,361 - INFO - 
正在处理时间段 8/30: 5708-5712
2025-05-07 16:20:43,361 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 16:20:43,361 - INFO - 正在计算异常分数...
2025-05-07 16:20:43,362 - INFO - 检测到的异常节点: {34, 6, 9, 12, 14, 15, 23, 24, 25}
2025-05-07 16:20:43,362 - INFO - 正在为时间段 5708-5712 生成可视化
2025-05-07 16:20:43,362 - INFO - 正在为时间段 5708-5712 生成异常图可视化
2025-05-07 16:20:43,362 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:43,363 - DEBUG - 边统计: 正常边 159 条, 异常边 22 条
2025-05-07 16:20:43,565 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_7_5708_5712.png
2025-05-07 16:20:43,850 - INFO - 成功保存时间段 5708-5712 的可视化结果
2025-05-07 16:20:43,850 - INFO - 
正在处理时间段 9/30: 5873-5884
2025-05-07 16:20:43,850 - INFO - 该时间段的真实异常节点: {32, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 28, 31}
2025-05-07 16:20:43,850 - INFO - 正在计算异常分数...
2025-05-07 16:20:43,857 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 16:20:43,857 - INFO - 正在为时间段 5873-5884 生成可视化
2025-05-07 16:20:43,857 - INFO - 正在为时间段 5873-5884 生成异常图可视化
2025-05-07 16:20:43,857 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 16:20:43,858 - DEBUG - 边统计: 正常边 136 条, 异常边 35 条
2025-05-07 16:20:43,924 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/mean_ratio/machine-1-6/seg_8_5873_5884.png
2025-05-07 16:20:44,208 - INFO - 成功保存时间段 5873-5884 的可视化结果
2025-05-07 16:20:44,208 - INFO - 
正在处理时间段 10/30: 6022-6026
2025-05-07 16:20:44,208 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 16:20:44,208 - INFO - 正在计算异常分数...
