2025-04-16 12:33:14,724 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:33:14,724 - INFO - 当前评分模式: ['mean_ratio']
2025-04-16 12:33:14,724 - INFO - 
==================================================
2025-04-16 12:33:14,729 - INFO - 开始执行网格搜索...
2025-04-16 12:33:14,731 - INFO - [omi-1] Starting grid search...
2025-04-16 12:33:17,830 - INFO - [omi-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 16:01:33,606 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,606 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,607 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,839 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,839 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:33,840 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,313 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,313 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,313 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,447 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,448 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,448 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,448 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,448 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,448 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,515 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,630 - INFO - [omi-3.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 16:01:34,695 - INFO - 
==================================================
2025-04-16 16:01:34,696 - INFO - 开始汇总结果...
2025-04-16 16:01:34,705 - INFO - 
===== Best Results per Dataset =====
   dataset score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score  logged_neighbor_param
 omi-1.txt mean_ratio             0.5              0.0     corr_threshold   0.882979 0.932584  0.907104                    0.5
omi-10.txt mean_ratio             0.6              6.0     corr_threshold   0.605263 0.754098  0.671533                    0.6
omi-11.txt mean_ratio             0.4              6.0     corr_threshold   0.343373 0.982759  0.508929                    0.4
omi-12.txt mean_ratio             0.4              5.0     corr_threshold   0.666667 0.950000  0.783505                    0.4
 omi-2.txt mean_ratio             0.5              3.5     corr_threshold   0.581395 0.806452  0.675676                    0.5
 omi-3.txt mean_ratio             0.5              1.5     corr_threshold   0.913043 0.807692  0.857143                    0.5
 omi-4.txt mean_ratio             0.5              3.5     corr_threshold   0.942029 0.970149  0.955882                    0.5
 omi-5.txt mean_ratio             0.2              0.0     corr_threshold   0.475728 1.000000  0.644737                    0.2
 omi-6.txt mean_ratio             0.4              5.0     corr_threshold   0.260606 0.977273  0.411483                    0.4
 omi-7.txt mean_ratio             0.1              0.0     corr_threshold   0.904762 0.974359  0.938272                    0.1
 omi-8.txt mean_ratio             0.6              3.5     corr_threshold   0.434783 0.645161  0.519481                    0.6
 omi-9.txt mean_ratio             0.0              0.5     corr_threshold   0.496183 0.915493  0.643564                    0.0
2025-04-16 16:01:34,705 - INFO - 
===== Overall Metrics =====
Precision: 0.5348  Recall: 0.8778  F1: 0.6646
2025-04-16 16:01:34,705 - INFO - 
【原始汇总指标】
2025-04-16 16:01:34,705 - INFO - 精确率(Precision): 0.5348
2025-04-16 16:01:34,705 - INFO - 召回率(Recall):    0.8778
2025-04-16 16:01:34,705 - INFO - F1值:             0.6646
2025-04-16 16:01:34,705 - INFO - 
==================================================
2025-04-16 16:01:34,705 - INFO - 开始生成可视化结果...
2025-04-16 16:01:34,705 - INFO - 
==================================================
2025-04-16 16:01:34,705 - INFO - 开始数据集可视化: omi-1
2025-04-16 16:01:34,705 - INFO - 使用参数: 评分模式=mean_ratio, corr_threshold=0.5, 阈值=0.0
2025-04-16 16:01:34,705 - INFO - ==================================================

2025-04-16 16:01:34,706 - INFO - 正在加载数据集 omi-1 的数据
2025-04-16 16:01:34,707 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 16:01:34,707 - INFO - 正在计算边缘统计量...
2025-04-16 16:01:38,447 - INFO - 已计算 170 条边的统计量
2025-04-16 16:01:38,447 - INFO - 为每个节点使用相关系数阈值 >= 0.5 的邻居
2025-04-16 16:01:38,448 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1
2025-04-16 16:01:38,449 - INFO - 在数据集中发现 7 个异常时间段
2025-04-16 16:01:38,449 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-16 16:01:38,449 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:38,449 - INFO - 正在计算异常分数...
2025-04-16 16:01:38,451 - INFO - 检测到的异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:38,451 - INFO - 正在为时间段 760-765 生成可视化
2025-04-16 16:01:38,451 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-16 16:01:38,452 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:38,452 - DEBUG - 边统计: 正常边 112 条, 异常边 20 条
2025-04-16 16:01:38,453 - INFO - 时间段 760-765 的节点检测统计: 真阳性=12, 假阳性=0, 假阴性=3, 正常节点=4
2025-04-16 16:01:38,489 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_0_760_765.png
2025-04-16 16:01:38,662 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-16 16:01:38,662 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-16 16:01:38,662 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:38,662 - INFO - 正在计算异常分数...
2025-04-16 16:01:38,784 - INFO - 检测到的异常节点: {3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:38,784 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-16 16:01:38,784 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-16 16:01:38,785 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:38,787 - DEBUG - 边统计: 正常边 156 条, 异常边 22 条
2025-04-16 16:01:38,787 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-16 16:01:38,818 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_1_1064_1298.png
2025-04-16 16:01:38,994 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-16 16:01:38,994 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-16 16:01:38,994 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:38,994 - INFO - 正在计算异常分数...
2025-04-16 16:01:39,002 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,002 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-16 16:01:39,003 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-16 16:01:39,003 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:39,004 - DEBUG - 边统计: 正常边 124 条, 异常边 30 条
2025-04-16 16:01:39,004 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=13, 假阳性=0, 假阴性=2, 正常节点=4
2025-04-16 16:01:39,032 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_2_2758_2772.png
2025-04-16 16:01:39,208 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-16 16:01:39,208 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-16 16:01:39,208 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 16:01:39,208 - INFO - 正在计算异常分数...
2025-04-16 16:01:39,214 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,215 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-16 16:01:39,215 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-16 16:01:39,215 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:39,216 - DEBUG - 边统计: 正常边 134 条, 异常边 20 条
2025-04-16 16:01:39,216 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=2, 假阴性=0, 正常节点=6
2025-04-16 16:01:39,243 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_3_2874_2885.png
2025-04-16 16:01:39,413 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-16 16:01:39,414 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-16 16:01:39,414 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,414 - INFO - 正在计算异常分数...
2025-04-16 16:01:39,420 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,420 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-16 16:01:39,420 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-16 16:01:39,420 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:39,421 - DEBUG - 边统计: 正常边 116 条, 异常边 38 条
2025-04-16 16:01:39,421 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=2, 假阴性=0, 正常节点=6
2025-04-16 16:01:39,451 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_4_3012_3025.png
2025-04-16 16:01:39,614 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-16 16:01:39,614 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-16 16:01:39,614 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,614 - INFO - 正在计算异常分数...
2025-04-16 16:01:39,686 - INFO - 检测到的异常节点: {3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,686 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-16 16:01:39,686 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-16 16:01:39,686 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:39,687 - DEBUG - 边统计: 正常边 176 条, 异常边 2 条
2025-04-16 16:01:39,687 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=11, 假阳性=4, 假阴性=1, 正常节点=3
2025-04-16 16:01:39,718 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_5_3160_3305.png
2025-04-16 16:01:39,904 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-16 16:01:39,905 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-16 16:01:39,905 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,905 - INFO - 正在计算异常分数...
2025-04-16 16:01:39,913 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:39,913 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-16 16:01:39,913 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-16 16:01:39,913 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:39,914 - DEBUG - 边统计: 正常边 136 条, 异常边 18 条
2025-04-16 16:01:39,914 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=1, 假阴性=0, 正常节点=6
2025-04-16 16:01:39,945 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/seg_6_3626_3638.png
2025-04-16 16:01:40,118 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-16 16:01:40,119 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1 中的图像创建GIF
2025-04-16 16:01:40,524 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-1/omi-1.gif
2025-04-16 16:01:40,525 - INFO - 
==================================================
2025-04-16 16:01:40,525 - INFO - 开始数据集可视化: omi-10
2025-04-16 16:01:40,525 - INFO - 使用参数: 评分模式=mean_ratio, corr_threshold=0.6, 阈值=6.0
2025-04-16 16:01:40,525 - INFO - ==================================================

2025-04-16 16:01:40,525 - INFO - 正在加载数据集 omi-10 的数据
2025-04-16 16:01:40,527 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 16:01:40,527 - INFO - 正在计算边缘统计量...
2025-04-16 16:01:44,286 - INFO - 已计算 136 条边的统计量
2025-04-16 16:01:44,287 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-04-16 16:01:44,287 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10
2025-04-16 16:01:44,288 - INFO - 在数据集中发现 8 个异常时间段
2025-04-16 16:01:44,288 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-16 16:01:44,288 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:44,288 - INFO - 正在计算异常分数...
2025-04-16 16:01:44,303 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:44,303 - INFO - 正在为时间段 740-780 生成可视化
2025-04-16 16:01:44,303 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-16 16:01:44,303 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:44,304 - DEBUG - 边统计: 正常边 82 条, 异常边 28 条
2025-04-16 16:01:44,304 - INFO - 时间段 740-780 的节点检测统计: 真阳性=11, 假阳性=0, 假阴性=5, 正常节点=3
2025-04-16 16:01:44,337 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_0_740_780.png
2025-04-16 16:01:44,513 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-16 16:01:44,513 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-16 16:01:44,513 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 16:01:44,513 - INFO - 正在计算异常分数...
2025-04-16 16:01:44,540 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:44,540 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-16 16:01:44,540 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-16 16:01:44,541 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:44,541 - DEBUG - 边统计: 正常边 110 条, 异常边 0 条
2025-04-16 16:01:44,541 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=10, 假阳性=1, 假阴性=1, 正常节点=7
2025-04-16 16:01:44,571 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_1_1345_1406.png
2025-04-16 16:01:44,872 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-16 16:01:44,872 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-16 16:01:44,872 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:44,872 - INFO - 正在计算异常分数...
2025-04-16 16:01:44,892 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:44,892 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-16 16:01:44,892 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-16 16:01:44,893 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:44,893 - DEBUG - 边统计: 正常边 108 条, 异常边 2 条
2025-04-16 16:01:44,893 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=11, 假阳性=0, 假阴性=4, 正常节点=4
2025-04-16 16:01:44,922 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_2_2224_2272.png
2025-04-16 16:01:45,104 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-16 16:01:45,104 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-16 16:01:45,104 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-16 16:01:45,104 - INFO - 正在计算异常分数...
2025-04-16 16:01:45,136 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:45,136 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-16 16:01:45,136 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-16 16:01:45,137 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:45,137 - DEBUG - 边统计: 正常边 110 条, 异常边 0 条
2025-04-16 16:01:45,137 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=1, 假阳性=10, 假阴性=1, 正常节点=7
2025-04-16 16:01:45,168 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_3_2514_2592.png
2025-04-16 16:01:45,352 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-16 16:01:45,352 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-16 16:01:45,352 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-16 16:01:45,352 - INFO - 正在计算异常分数...
2025-04-16 16:01:45,368 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:45,368 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-16 16:01:45,368 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-16 16:01:45,369 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:45,369 - DEBUG - 边统计: 正常边 108 条, 异常边 2 条
2025-04-16 16:01:45,369 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=8, 假阴性=0, 正常节点=8
2025-04-16 16:01:45,397 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_4_2733_2778.png
2025-04-16 16:01:45,568 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-16 16:01:45,568 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-16 16:01:45,568 - INFO - 该时间段的真实异常节点: {1}
2025-04-16 16:01:45,569 - INFO - 正在计算异常分数...
2025-04-16 16:01:45,570 - INFO - 检测到的异常节点: set()
2025-04-16 16:01:45,570 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-16 16:01:45,570 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-16 16:01:45,570 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:45,571 - DEBUG - 边统计: 正常边 110 条, 异常边 0 条
2025-04-16 16:01:45,571 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-16 16:01:45,598 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_5_3401_3405.png
2025-04-16 16:01:45,766 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-16 16:01:45,767 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-16 16:01:45,767 - INFO - 该时间段的真实异常节点: {8}
2025-04-16 16:01:45,767 - INFO - 正在计算异常分数...
2025-04-16 16:01:45,784 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 19}
2025-04-16 16:01:45,784 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-16 16:01:45,784 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-16 16:01:45,784 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:45,785 - DEBUG - 边统计: 正常边 96 条, 异常边 14 条
2025-04-16 16:01:45,785 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=0, 假阳性=10, 假阴性=1, 正常节点=8
2025-04-16 16:01:45,810 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_6_3414_3459.png
2025-04-16 16:01:45,975 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-16 16:01:45,975 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-16 16:01:45,975 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 16:01:45,975 - INFO - 正在计算异常分数...
2025-04-16 16:01:45,993 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:45,993 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-16 16:01:45,993 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-16 16:01:45,993 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:45,994 - DEBUG - 边统计: 正常边 102 条, 异常边 8 条
2025-04-16 16:01:45,994 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=10, 假阳性=1, 假阴性=2, 正常节点=6
2025-04-16 16:01:46,019 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/seg_7_3700_3744.png
2025-04-16 16:01:46,181 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-16 16:01:46,181 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10 中的图像创建GIF
2025-04-16 16:01:46,616 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-10/omi-10.gif
2025-04-16 16:01:46,616 - INFO - 
==================================================
2025-04-16 16:01:46,616 - INFO - 开始数据集可视化: omi-11
2025-04-16 16:01:46,616 - INFO - 使用参数: 评分模式=mean_ratio, corr_threshold=0.4, 阈值=6.0
2025-04-16 16:01:46,616 - INFO - ==================================================

2025-04-16 16:01:46,616 - INFO - 正在加载数据集 omi-11 的数据
2025-04-16 16:01:46,617 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 16:01:46,617 - INFO - 正在计算边缘统计量...
2025-04-16 16:01:50,162 - INFO - 已计算 153 条边的统计量
2025-04-16 16:01:50,163 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-04-16 16:01:50,163 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-11
2025-04-16 16:01:50,164 - INFO - 在数据集中发现 9 个异常时间段
2025-04-16 16:01:50,164 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-16 16:01:50,164 - INFO - 该时间段的真实异常节点: {2}
2025-04-16 16:01:50,164 - INFO - 正在计算异常分数...
2025-04-16 16:01:50,174 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 16:01:50,174 - INFO - 正在为时间段 738-755 生成可视化
2025-04-16 16:01:50,174 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-16 16:01:50,175 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 16:01:50,176 - DEBUG - 边统计: 正常边 230 条, 异常边 0 条
2025-04-16 16:01:50,176 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-16 16:01:50,208 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold/mean_ratio/omi-11/seg_0_738_755.png
2025-04-16 16:01:50,368 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-16 16:01:50,368 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-16 16:01:50,368 - INFO - 该时间段的真实异常节点: set()
2025-04-16 16:01:50,368 - INFO - 正在计算异常分数...
2025-04-16 16:01:50,419 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
