2025-04-17 17:43:03,982 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 17:43:03,982 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:43:03,982 - INFO - 
==================================================
2025-04-17 17:43:03,982 - INFO - 开始执行网格搜索...
2025-04-17 17:43:03,985 - INFO - [els-1] Starting grid search...
2025-04-17 17:43:04,467 - INFO - [els-1.txt] mode=mean_ratio, topk=0, threshold=0.0, P=0.3200, R=0.2689, F1=0.2922
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=4, threshold=6.6, P=0.3071, R=0.3613, F1=0.3320
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=4, threshold=6.7, P=0.3071, R=0.3613, F1=0.3320
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=4, threshold=6.8, P=0.3047, R=0.3571, F1=0.3288
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=4, threshold=6.9, P=0.3022, R=0.3529, F1=0.3256
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.2996, R=0.3487, F1=0.3223
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.2875, R=0.3950, F1=0.3327
2025-04-17 17:43:08,952 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.1, P=0.2875, R=0.3950, F1=0.3327
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.2, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.3, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.4, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.6, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,953 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.7, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.8, P=0.2870, R=0.3908, F1=0.3310
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=0.9, P=0.2888, R=0.3908, F1=0.3321
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.2888, R=0.3908, F1=0.3321
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.1, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.2, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.3, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.4, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,954 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.6, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:43:08,981 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.7, P=0.2915, R=0.3908, F1=0.3339
2025-04-17 17:43:08,981 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.8, P=0.2915, R=0.3908, F1=0.3339
2025-04-17 17:43:08,981 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=1.9, P=0.2915, R=0.3908, F1=0.3339
2025-04-17 17:43:08,996 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:43:08,997 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.1, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:43:09,002 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.2, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:43:09,012 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.3, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:43:09,357 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.4, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:43:09,357 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.2952, R=0.3908, F1=0.3363
2025-04-17 17:43:09,358 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.6, P=0.2962, R=0.3908, F1=0.3370
2025-04-17 17:43:09,358 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.7, P=0.2971, R=0.3908, F1=0.3376
2025-04-17 17:43:09,380 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.8, P=0.2981, R=0.3908, F1=0.3382
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=2.9, P=0.2990, R=0.3908, F1=0.3388
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.2977, R=0.3866, F1=0.3364
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.1, P=0.2987, R=0.3866, F1=0.3370
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.2, P=0.2987, R=0.3866, F1=0.3370
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.3, P=0.2987, R=0.3866, F1=0.3370
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.4, P=0.2987, R=0.3866, F1=0.3370
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.2941, R=0.3782, F1=0.3309
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.6, P=0.2941, R=0.3782, F1=0.3309
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.7, P=0.2941, R=0.3782, F1=0.3309
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.8, P=0.2941, R=0.3782, F1=0.3309
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=3.9, P=0.2961, R=0.3782, F1=0.3321
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.2937, R=0.3739, F1=0.3290
2025-04-17 17:43:09,381 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.1, P=0.2937, R=0.3739, F1=0.3290
2025-04-17 17:43:09,473 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.2, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,473 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.3, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,474 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.4, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.6, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.7, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.8, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=4.9, P=0.2947, R=0.3739, F1=0.3296
2025-04-17 17:43:09,671 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.2957, R=0.3739, F1=0.3302
2025-04-17 17:43:09,684 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.1, P=0.2957, R=0.3739, F1=0.3302
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.2, P=0.2957, R=0.3739, F1=0.3302
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.3, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.4, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.6, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,685 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.7, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,686 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.8, P=0.2967, R=0.3739, F1=0.3309
2025-04-17 17:43:09,686 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=5.9, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,686 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.1, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.2, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.3, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.4, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.2977, R=0.3739, F1=0.3315
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.6, P=0.2953, R=0.3697, F1=0.3284
2025-04-17 17:43:09,687 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.7, P=0.2953, R=0.3697, F1=0.3284
2025-04-17 17:43:09,844 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.8, P=0.2953, R=0.3697, F1=0.3284
2025-04-17 17:43:09,845 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=6.9, P=0.2929, R=0.3655, F1=0.3252
2025-04-17 17:43:09,845 - INFO - [els-1.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.2929, R=0.3655, F1=0.3252
2025-04-17 17:43:09,845 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,845 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.1, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,845 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.2, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.3, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.4, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.6, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.7, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.8, P=0.2809, R=0.4202, F1=0.3367
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=0.9, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.1, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,846 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.2, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,973 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.3, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,974 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.4, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.7, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.8, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=1.9, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.1, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,975 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.2, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,976 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.3, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,976 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.4, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:43:09,989 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:43:09,989 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.6, P=0.2857, R=0.4202, F1=0.3401
2025-04-17 17:43:09,989 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.7, P=0.2857, R=0.4202, F1=0.3401
2025-04-17 17:43:10,115 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.8, P=0.2857, R=0.4202, F1=0.3401
2025-04-17 17:43:10,116 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=2.9, P=0.2857, R=0.4202, F1=0.3401
2025-04-17 17:43:10,117 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.2837, R=0.4160, F1=0.3373
2025-04-17 17:43:10,117 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.1, P=0.2837, R=0.4160, F1=0.3373
2025-04-17 17:43:10,117 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.2, P=0.2837, R=0.4160, F1=0.3373
2025-04-17 17:43:10,117 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.3, P=0.2837, R=0.4160, F1=0.3373
2025-04-17 17:43:10,117 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.4, P=0.2837, R=0.4160, F1=0.3373
2025-04-17 17:43:10,118 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.2816, R=0.4118, F1=0.3345
2025-04-17 17:43:10,129 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.6, P=0.2824, R=0.4118, F1=0.3350
2025-04-17 17:43:10,129 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.7, P=0.2824, R=0.4118, F1=0.3350
2025-04-17 17:43:10,129 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.8, P=0.2824, R=0.4118, F1=0.3350
2025-04-17 17:43:10,133 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=3.9, P=0.2841, R=0.4118, F1=0.3362
2025-04-17 17:43:10,146 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.2849, R=0.4118, F1=0.3368
2025-04-17 17:43:10,170 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.1, P=0.2849, R=0.4118, F1=0.3368
2025-04-17 17:43:10,197 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.2, P=0.2865, R=0.4118, F1=0.3379
2025-04-17 17:43:10,206 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.3, P=0.2891, R=0.4118, F1=0.3397
2025-04-17 17:43:10,206 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.4, P=0.2891, R=0.4118, F1=0.3397
2025-04-17 17:43:10,211 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.2891, R=0.4118, F1=0.3397
2025-04-17 17:43:10,229 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.6, P=0.2891, R=0.4118, F1=0.3397
2025-04-17 17:43:10,230 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.7, P=0.2899, R=0.4118, F1=0.3403
2025-04-17 17:43:10,257 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.8, P=0.2899, R=0.4118, F1=0.3403
2025-04-17 17:43:10,270 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=4.9, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,276 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,276 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.1, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,307 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.2, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,307 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.3, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,307 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.4, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,314 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,315 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.6, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,315 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.7, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,331 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.8, P=0.2908, R=0.4118, F1=0.3409
2025-04-17 17:43:10,339 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=5.9, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,353 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,366 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.1, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,386 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.2, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,462 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.3, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,463 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.4, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,463 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,479 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.6, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,484 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.7, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,501 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.8, P=0.2917, R=0.4118, F1=0.3415
2025-04-17 17:43:10,529 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=6.9, P=0.2896, R=0.4076, F1=0.3386
2025-04-17 17:43:10,529 - INFO - [els-1.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.2896, R=0.4076, F1=0.3386
2025-04-17 17:43:10,549 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,556 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.1, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,571 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.2, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,571 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.3, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,571 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.4, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,571 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,602 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.6, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,633 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.7, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:43:10,646 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.8, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:43:10,646 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=0.9, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,648 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,659 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.1, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,661 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.2, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,711 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.3, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,730 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.4, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,730 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,732 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.6, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,735 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.7, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,777 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.8, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,788 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=1.9, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,788 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,789 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.1, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,789 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.2, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,790 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.3, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,790 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.4, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,801 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:43:10,813 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.6, P=0.2757, R=0.4286, F1=0.3355
2025-04-17 17:43:10,825 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.7, P=0.2757, R=0.4286, F1=0.3355
2025-04-17 17:43:10,866 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.8, P=0.2757, R=0.4286, F1=0.3355
2025-04-17 17:43:10,912 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=2.9, P=0.2757, R=0.4286, F1=0.3355
2025-04-17 17:43:10,945 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.2737, R=0.4244, F1=0.3328
2025-04-17 17:43:10,945 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.1, P=0.2737, R=0.4244, F1=0.3328
2025-04-17 17:43:11,017 - INFO - [els-1.txt] mode=mean_ratio, topk=7, threshold=3.2, P=0.2737, R=0.4244, F1=0.3328
