2025-05-07 19:07:31,107 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 19:07:31,108 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 19:07:31,108 - INFO - 
==================================================
2025-05-07 19:07:31,108 - INFO - 开始执行网格搜索...
2025-05-07 19:07:31,112 - INFO - [machine-1-1] Starting grid search...
2025-05-07 19:08:23,221 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 19:55:35,281 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,281 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,282 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,341 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,341 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:35,342 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:40,154 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:56,348 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:55:56,348 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,938 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,939 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,940 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,940 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:03,940 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,043 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,043 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,043 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,043 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,044 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,044 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:11,044 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:13,164 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:17,800 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:17,800 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:17,800 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:17,801 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:18,797 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:30,856 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,363 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,769 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:31,770 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,671 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,671 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,672 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,672 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,672 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:36,672 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,155 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,156 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,157 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,157 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,157 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,157 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:56:52,157 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,805 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,805 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,805 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,805 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,805 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:10,806 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:12,197 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:25,716 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:25,717 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:26,590 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,077 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,174 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:27,175 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:35,036 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:35,037 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:35,037 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,287 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,288 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,289 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,289 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,289 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:44,289 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:45,026 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 19:57:45,027 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:58,906 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:58,907 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:58,907 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:58,907 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=1.0000, R=0.8529, F1=0.9206
2025-05-07 19:57:59,103 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=1.0000, R=0.8529, F1=0.9206
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=1.0000, R=0.8529, F1=0.9206
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.5, threshold=7.0, P=1.0000, R=0.8529, F1=0.9206
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:57:59,104 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:08,860 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:08,860 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:08,860 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:08,860 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:08,860 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:10,526 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.5588, F1=0.7170
2025-05-07 19:58:10,526 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.5588, F1=0.7170
2025-05-07 19:58:10,913 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.5294, F1=0.6923
2025-05-07 19:58:10,913 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.5294, F1=0.6923
2025-05-07 19:58:10,913 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 19:58:10,913 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 19:58:14,091 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:15,365 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:21,821 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 19:58:21,821 - INFO - [machine-2-8.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.5882, F1=0.7407
