2025-04-18 13:56:59,805 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:56:59,805 - INFO - 当前评分模式: ['robust_zscore']
2025-04-18 13:56:59,805 - INFO - 
==================================================
2025-04-18 13:56:59,806 - INFO - 开始执行网格搜索...
2025-04-18 13:56:59,808 - INFO - [omi-12] Starting grid search...
2025-04-18 13:57:02,723 - INFO - [omi-12.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:59:38,510 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,511 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,511 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,635 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,635 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,636 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:38,636 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,100 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,101 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:39,102 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,042 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,043 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,043 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,044 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,044 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,840 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,841 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,841 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,842 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,842 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,842 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,843 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,844 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,844 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,844 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,844 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,844 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.3, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,973 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,973 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,974 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:40,974 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,660 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,660 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,660 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,764 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,765 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,765 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,765 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,765 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:43,766 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,357 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,357 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,358 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,358 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,358 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,864 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,864 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,864 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,866 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,866 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,866 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,866 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:44,866 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,051 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,405 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,405 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,405 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,405 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,406 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,406 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,407 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:45,407 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,783 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,783 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,784 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,784 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3580, R=0.9355, F1=0.5179
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.0, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.5, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.0, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.5, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:46,785 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.0, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:46,786 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.5, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:47,028 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.0, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:47,697 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.5, P=0.3506, R=0.8710, F1=0.5000
2025-04-18 13:59:47,698 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.0, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:48,153 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.5, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:48,153 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.0, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:49,295 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.5, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:49,295 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.0, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:49,295 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.5, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:49,295 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.5, threshold=7.0, P=0.3553, R=0.8710, F1=0.5047
2025-04-18 13:59:49,576 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,576 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,577 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,913 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,913 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,913 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,913 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:49,914 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:50,634 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:50,635 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:50,635 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:50,635 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,090 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.3509, R=0.6452, F1=0.4545
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,091 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,092 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,092 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,229 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,230 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,230 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,442 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,443 - INFO - [omi-8.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.3636, R=0.6452, F1=0.4651
2025-04-18 13:59:51,502 - INFO - [omi-2] Starting grid search...
2025-04-18 13:59:56,137 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,453 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,454 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,454 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,711 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,712 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,712 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,713 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,713 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,713 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,713 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,713 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,714 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,714 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,714 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=7.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,857 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,858 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,859 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,859 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-18 13:59:57,859 - INFO - [omi-2.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
