2025-05-07 15:11:24,207 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 15:11:24,207 - INFO - 当前评分模式: ['deviation']
2025-05-07 15:11:24,207 - INFO - 
==================================================
2025-05-07 15:11:24,207 - INFO - 开始执行网格搜索...
2025-05-07 15:11:24,212 - INFO - [machine-1-1] Starting grid search...
2025-05-07 15:12:08,407 - INFO - [machine-1-1.txt] mode=deviation, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 15:34:51,880 - INFO - [machine-2-2.txt] mode=deviation, topk=5, threshold=5.0, P=0.2457, R=0.8507, F1=0.3813
2025-05-07 15:34:52,660 - INFO - [machine-2-2.txt] mode=deviation, topk=5, threshold=5.5, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:03,903 - INFO - [machine-2-2.txt] mode=deviation, topk=5, threshold=6.0, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:04,250 - INFO - [machine-2-2.txt] mode=deviation, topk=5, threshold=6.5, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:04,724 - INFO - [machine-2-2.txt] mode=deviation, topk=5, threshold=7.0, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:06,039 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=0.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:06,040 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=0.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:07,481 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=1.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:07,481 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=1.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:07,481 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=2.0, P=0.2426, R=0.8507, F1=0.3775
2025-05-07 15:35:07,671 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=2.5, P=0.2426, R=0.8507, F1=0.3775
2025-05-07 15:35:09,264 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=3.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:09,265 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=3.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:09,449 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=4.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:09,926 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=4.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:11,536 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=5.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:11,537 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=5.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:12,211 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=6.0, P=0.2457, R=0.8507, F1=0.3813
2025-05-07 15:35:13,104 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=6.5, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:13,105 - INFO - [machine-2-2.txt] mode=deviation, topk=6, threshold=7.0, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:13,893 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=0.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:13,894 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=0.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:14,163 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=1.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:15,144 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=1.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:17,869 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=2.0, P=0.2415, R=0.8507, F1=0.3762
2025-05-07 15:35:18,596 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=2.5, P=0.2426, R=0.8507, F1=0.3775
2025-05-07 15:35:18,597 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=3.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:18,597 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=3.5, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:19,631 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=4.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:19,632 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=4.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:19,632 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=5.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:19,632 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=5.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:20,061 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=6.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:21,524 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=6.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:21,607 - INFO - [machine-2-2.txt] mode=deviation, topk=7, threshold=7.0, P=0.2468, R=0.8507, F1=0.3826
2025-05-07 15:35:21,608 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=0.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:23,017 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=0.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:25,318 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=1.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:35,052 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=1.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:35,205 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=2.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:35,727 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=2.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:35,816 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=3.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:36,909 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=3.5, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:36,910 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=4.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:38,138 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=4.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:38,426 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=5.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:38,427 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=5.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:39,118 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=6.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:39,688 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=6.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:39,880 - INFO - [machine-2-2.txt] mode=deviation, topk=8, threshold=7.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:40,495 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=0.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:42,036 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=0.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:42,249 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=1.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:42,881 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=1.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:43,498 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=2.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:43,934 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=2.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:44,660 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=3.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-07 15:35:44,667 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=3.5, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:45,061 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=4.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:45,343 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=4.5, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:48,252 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=5.0, P=0.2436, R=0.8507, F1=0.3787
2025-05-07 15:35:48,253 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=5.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:48,370 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=6.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:48,371 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=6.5, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:49,007 - INFO - [machine-2-2.txt] mode=deviation, topk=9, threshold=7.0, P=0.2446, R=0.8507, F1=0.3800
2025-05-07 15:35:49,084 - INFO - [machine-2-8] Starting grid search...
2025-05-07 15:36:19,509 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:19,510 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:20,018 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:20,018 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:20,018 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:22,154 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:25,003 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:26,072 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:26,073 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:26,073 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:26,794 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,148 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=1, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,149 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,150 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,151 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:30,151 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:45,849 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:45,990 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:46,751 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:47,573 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:47,574 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:47,574 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:47,574 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:48,251 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:49,042 - INFO - [machine-2-8.txt] mode=deviation, topk=3, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:49,042 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:49,042 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:49,094 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:49,754 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:52,943 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:52,944 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:52,944 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:53,072 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:54,112 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:54,416 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:54,475 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:55,642 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:55,905 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:55,906 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:55,906 - INFO - [machine-2-8.txt] mode=deviation, topk=4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:56,109 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:56,406 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:56,716 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:56,836 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:57,205 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:57,206 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:57,206 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:57,206 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:57,838 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:58,866 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:59,141 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:36:59,142 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:15,169 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:15,573 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:17,655 - INFO - [machine-2-8.txt] mode=deviation, topk=5, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:17,656 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:17,656 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:17,656 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:17,656 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:18,159 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:18,159 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:18,159 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:18,159 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:19,000 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:19,135 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:20,300 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:22,044 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:22,044 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:22,414 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:24,031 - INFO - [machine-2-8.txt] mode=deviation, topk=6, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:24,032 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:24,032 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:24,032 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:24,317 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:25,511 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,103 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,104 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,779 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,779 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,779 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,792 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,792 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,891 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:26,908 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:27,321 - INFO - [machine-2-8.txt] mode=deviation, topk=7, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:28,361 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:28,361 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:28,491 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:43,247 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:43,952 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:43,952 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:44,192 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:44,935 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,213 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,214 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,214 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,214 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,214 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 15:37:46,787 - INFO - [machine-2-8.txt] mode=deviation, topk=8, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
