2025-04-16 23:17:43,009 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-16 23:17:43,009 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 23:17:43,009 - INFO - 
==================================================
2025-04-16 23:17:43,009 - INFO - 开始执行网格搜索...
2025-04-16 23:17:43,010 - INFO - [omi-12] Starting grid search...
2025-04-16 23:17:45,841 - INFO - [omi-12.txt] mode=value_times_range, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 23:18:50,599 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-16 23:18:50,599 - INFO - 该时间段的真实异常节点: {19}
2025-04-16 23:18:50,599 - INFO - 正在计算异常分数...
2025-04-16 23:18:50,616 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:50,617 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-16 23:18:50,617 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-16 23:18:50,617 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:50,618 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-16 23:18:50,675 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_7_2650_2675.png
2025-04-16 23:18:50,881 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-16 23:18:50,881 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-16 23:18:50,881 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-16 23:18:50,881 - INFO - 正在计算异常分数...
2025-04-16 23:18:50,928 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:50,928 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-16 23:18:50,928 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-16 23:18:50,928 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:50,929 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 23:18:50,985 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_8_3012_3072.png
2025-04-16 23:18:51,196 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-16 23:18:51,196 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-11 中的图像创建GIF
2025-04-16 23:18:51,788 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-11/omi-11.gif
2025-04-16 23:18:51,789 - INFO - 
==================================================
2025-04-16 23:18:51,790 - INFO - 开始数据集可视化: omi-12
2025-04-16 23:18:51,790 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=2.0
2025-04-16 23:18:51,790 - INFO - ==================================================

2025-04-16 23:18:51,790 - INFO - 正在加载数据集 omi-12 的数据
2025-04-16 23:18:51,791 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-16 23:18:51,791 - INFO - 正在计算边缘统计量...
2025-04-16 23:18:54,074 - INFO - 已计算 133 条边的统计量
2025-04-16 23:18:54,074 - INFO - 为每个节点使用所有邻居
2025-04-16 23:18:54,075 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-12
2025-04-16 23:18:54,076 - INFO - 在数据集中发现 5 个异常时间段
2025-04-16 23:18:54,076 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-16 23:18:54,076 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:54,076 - INFO - 正在计算异常分数...
2025-04-16 23:18:54,127 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:54,127 - INFO - 正在为时间段 740-813 生成可视化
2025-04-16 23:18:54,127 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-16 23:18:54,127 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:54,128 - DEBUG - 边统计: 正常边 140 条, 异常边 70 条
2025-04-16 23:18:54,193 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-12/seg_0_740_813.png
2025-04-16 23:18:54,405 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-16 23:18:54,406 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-16 23:18:54,406 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-16 23:18:54,406 - INFO - 正在计算异常分数...
2025-04-16 23:18:54,409 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 14, 16, 17, 18}
2025-04-16 23:18:54,409 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-16 23:18:54,409 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-16 23:18:54,409 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:54,410 - DEBUG - 边统计: 正常边 170 条, 异常边 36 条
2025-04-16 23:18:54,564 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-12/seg_1_2486_2493.png
2025-04-16 23:18:54,773 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-16 23:18:54,773 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-16 23:18:54,773 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-16 23:18:54,773 - INFO - 正在计算异常分数...
2025-04-16 23:18:54,779 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:54,779 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-16 23:18:54,780 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-16 23:18:54,780 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:54,781 - DEBUG - 边统计: 正常边 190 条, 异常边 76 条
2025-04-16 23:18:54,837 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-12/seg_2_2515_2525.png
2025-04-16 23:18:55,050 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-16 23:18:55,050 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-16 23:18:55,050 - INFO - 该时间段的真实异常节点: {4}
2025-04-16 23:18:55,050 - INFO - 正在计算异常分数...
2025-04-16 23:18:55,050 - INFO - 检测到的异常节点: set()
2025-04-16 23:18:55,050 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-16 23:18:55,050 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-16 23:18:55,050 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:55,051 - DEBUG - 边统计: 正常边 40 条, 异常边 48 条
2025-04-16 23:18:55,108 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-12/seg_3_2721_2723.png
2025-04-16 23:18:55,313 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-16 23:18:55,313 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-16 23:18:55,313 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:55,314 - INFO - 正在计算异常分数...
2025-04-16 23:18:55,334 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:55,334 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-16 23:18:55,334 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-16 23:18:55,334 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:55,335 - DEBUG - 边统计: 正常边 172 条, 异常边 38 条
2025-04-16 23:18:55,391 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-12/seg_4_3500_3535.png
2025-04-16 23:18:55,601 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-16 23:18:55,601 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-12 中的图像创建GIF
2025-04-16 23:18:55,937 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-12/omi-12.gif
2025-04-16 23:18:55,937 - INFO - 
==================================================
2025-04-16 23:18:55,937 - INFO - 开始数据集可视化: omi-2
2025-04-16 23:18:55,937 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=7.0
2025-04-16 23:18:55,937 - INFO - ==================================================

2025-04-16 23:18:55,937 - INFO - 正在加载数据集 omi-2 的数据
2025-04-16 23:18:55,938 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:18:55,938 - INFO - 正在计算边缘统计量...
2025-04-16 23:18:58,826 - INFO - 已计算 153 条边的统计量
2025-04-16 23:18:58,827 - INFO - 为每个节点使用所有邻居
2025-04-16 23:18:58,827 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-2
2025-04-16 23:18:58,828 - INFO - 在数据集中发现 4 个异常时间段
2025-04-16 23:18:58,828 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-16 23:18:58,828 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-16 23:18:58,828 - INFO - 正在计算异常分数...
2025-04-16 23:18:58,836 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-16 23:18:58,836 - INFO - 正在为时间段 486-498 生成可视化
2025-04-16 23:18:58,836 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-16 23:18:58,836 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:58,837 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 23:18:58,897 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-2/seg_0_486_498.png
2025-04-16 23:18:59,095 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-16 23:18:59,095 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-16 23:18:59,095 - INFO - 该时间段的真实异常节点: {2}
2025-04-16 23:18:59,095 - INFO - 正在计算异常分数...
2025-04-16 23:18:59,103 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19}
2025-04-16 23:18:59,103 - INFO - 正在为时间段 740-753 生成可视化
2025-04-16 23:18:59,103 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-16 23:18:59,103 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:59,104 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-16 23:18:59,155 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-2/seg_1_740_753.png
2025-04-16 23:18:59,351 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-16 23:18:59,351 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-16 23:18:59,351 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:59,351 - INFO - 正在计算异常分数...
2025-04-16 23:18:59,362 - INFO - 检测到的异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:59,362 - INFO - 正在为时间段 766-783 生成可视化
2025-04-16 23:18:59,362 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-16 23:18:59,362 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:59,363 - DEBUG - 边统计: 正常边 222 条, 异常边 50 条
2025-04-16 23:18:59,415 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-2/seg_2_766_783.png
2025-04-16 23:18:59,611 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-16 23:18:59,611 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-16 23:18:59,611 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 23:18:59,611 - INFO - 正在计算异常分数...
2025-04-16 23:18:59,616 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:59,616 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-16 23:18:59,616 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-16 23:18:59,616 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:59,617 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-16 23:18:59,669 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-2/seg_3_1436_1445.png
2025-04-16 23:18:59,863 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-16 23:18:59,863 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-2 中的图像创建GIF
2025-04-16 23:19:00,115 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-2/omi-2.gif
2025-04-16 23:19:00,116 - INFO - 
==================================================
2025-04-16 23:19:00,116 - INFO - 开始数据集可视化: omi-3
2025-04-16 23:19:00,116 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=7.0
2025-04-16 23:19:00,116 - INFO - ==================================================

2025-04-16 23:19:00,116 - INFO - 正在加载数据集 omi-3 的数据
2025-04-16 23:19:00,117 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:19:00,117 - INFO - 正在计算边缘统计量...
2025-04-16 23:19:02,751 - INFO - 已计算 136 条边的统计量
2025-04-16 23:19:02,751 - INFO - 为每个节点使用所有邻居
2025-04-16 23:19:02,751 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-3
2025-04-16 23:19:02,752 - INFO - 在数据集中发现 6 个异常时间段
2025-04-16 23:19:02,752 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-16 23:19:02,752 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:02,752 - INFO - 正在计算异常分数...
2025-04-16 23:19:02,794 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:02,794 - INFO - 正在为时间段 760-820 生成可视化
2025-04-16 23:19:02,794 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-16 23:19:02,794 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:02,795 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-16 23:19:02,849 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_0_760_820.png
2025-04-16 23:19:03,044 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-16 23:19:03,045 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-16 23:19:03,045 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,045 - INFO - 正在计算异常分数...
2025-04-16 23:19:03,057 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,057 - INFO - 正在为时间段 842-860 生成可视化
2025-04-16 23:19:03,057 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-16 23:19:03,057 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:03,058 - DEBUG - 边统计: 正常边 224 条, 异常边 16 条
2025-04-16 23:19:03,111 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_1_842_860.png
2025-04-16 23:19:03,303 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-16 23:19:03,303 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-16 23:19:03,304 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 23:19:03,304 - INFO - 正在计算异常分数...
2025-04-16 23:19:03,331 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,331 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-16 23:19:03,331 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-16 23:19:03,332 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:03,333 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 23:19:03,384 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_2_1080_1120.png
2025-04-16 23:19:03,579 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-16 23:19:03,579 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-16 23:19:03,579 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,579 - INFO - 正在计算异常分数...
2025-04-16 23:19:03,587 - INFO - 检测到的异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,587 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-16 23:19:03,587 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-16 23:19:03,587 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:03,588 - DEBUG - 边统计: 正常边 258 条, 异常边 14 条
2025-04-16 23:19:03,639 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_3_2188_2201.png
2025-04-16 23:19:03,846 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-16 23:19:03,846 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-16 23:19:03,847 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:03,847 - INFO - 正在计算异常分数...
2025-04-16 23:19:03,847 - INFO - 检测到的异常节点: set()
2025-04-16 23:19:03,847 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-16 23:19:03,847 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-16 23:19:03,847 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:03,848 - DEBUG - 边统计: 正常边 208 条, 异常边 2 条
2025-04-16 23:19:03,994 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_4_2497_2500.png
2025-04-16 23:19:04,190 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-16 23:19:04,190 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-16 23:19:04,191 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:04,191 - INFO - 正在计算异常分数...
2025-04-16 23:19:04,193 - INFO - 检测到的异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-16 23:19:04,193 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-16 23:19:04,193 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-16 23:19:04,194 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:04,195 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-16 23:19:04,246 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-3/seg_5_3428_3434.png
2025-04-16 23:19:04,442 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-16 23:19:04,442 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-3 中的图像创建GIF
2025-04-16 23:19:04,811 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-3/omi-3.gif
2025-04-16 23:19:04,812 - INFO - 
==================================================
2025-04-16 23:19:04,812 - INFO - 开始数据集可视化: omi-4
2025-04-16 23:19:04,812 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=6.0
2025-04-16 23:19:04,812 - INFO - ==================================================

2025-04-16 23:19:04,812 - INFO - 正在加载数据集 omi-4 的数据
2025-04-16 23:19:04,813 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:19:04,813 - INFO - 正在计算边缘统计量...
2025-04-16 23:19:07,499 - INFO - 已计算 136 条边的统计量
2025-04-16 23:19:07,499 - INFO - 为每个节点使用所有邻居
2025-04-16 23:19:07,499 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-4
2025-04-16 23:19:07,500 - INFO - 在数据集中发现 5 个异常时间段
2025-04-16 23:19:07,500 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-16 23:19:07,500 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:07,500 - INFO - 正在计算异常分数...
2025-04-16 23:19:07,538 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:07,538 - INFO - 正在为时间段 727-782 生成可视化
2025-04-16 23:19:07,538 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-16 23:19:07,538 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:07,539 - DEBUG - 边统计: 正常边 240 条, 异常边 32 条
2025-04-16 23:19:07,593 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-4/seg_0_727_782.png
2025-04-16 23:19:07,789 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-16 23:19:07,789 - INFO - 
正在处理时间段 2/5: 843-857
2025-04-16 23:19:07,789 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:07,789 - INFO - 正在计算异常分数...
2025-04-16 23:19:07,798 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:07,798 - INFO - 正在为时间段 843-857 生成可视化
2025-04-16 23:19:07,798 - INFO - 正在为时间段 843-857 生成异常图可视化
2025-04-16 23:19:07,798 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:07,799 - DEBUG - 边统计: 正常边 236 条, 异常边 4 条
2025-04-16 23:19:07,852 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-4/seg_1_843_857.png
2025-04-16 23:19:08,043 - INFO - 成功保存时间段 843-857 的可视化结果
2025-04-16 23:19:08,043 - INFO - 
正在处理时间段 3/5: 2178-2238
2025-04-16 23:19:08,044 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,044 - INFO - 正在计算异常分数...
2025-04-16 23:19:08,084 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,084 - INFO - 正在为时间段 2178-2238 生成可视化
2025-04-16 23:19:08,084 - INFO - 正在为时间段 2178-2238 生成异常图可视化
2025-04-16 23:19:08,084 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:08,085 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 23:19:08,136 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-4/seg_2_2178_2238.png
2025-04-16 23:19:08,330 - INFO - 成功保存时间段 2178-2238 的可视化结果
2025-04-16 23:19:08,330 - INFO - 
正在处理时间段 4/5: 2494-2501
2025-04-16 23:19:08,330 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,330 - INFO - 正在计算异常分数...
2025-04-16 23:19:08,333 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,333 - INFO - 正在为时间段 2494-2501 生成可视化
2025-04-16 23:19:08,333 - INFO - 正在为时间段 2494-2501 生成异常图可视化
2025-04-16 23:19:08,333 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:08,334 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-16 23:19:08,387 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-4/seg_3_2494_2501.png
2025-04-16 23:19:08,578 - INFO - 成功保存时间段 2494-2501 的可视化结果
2025-04-16 23:19:08,578 - INFO - 
正在处理时间段 5/5: 3425-3435
2025-04-16 23:19:08,578 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,578 - INFO - 正在计算异常分数...
2025-04-16 23:19:08,584 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:19:08,584 - INFO - 正在为时间段 3425-3435 生成可视化
2025-04-16 23:19:08,584 - INFO - 正在为时间段 3425-3435 生成异常图可视化
2025-04-16 23:19:08,584 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:19:08,586 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-16 23:19:08,636 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-4/seg_4_3425_3435.png
2025-04-16 23:19:08,831 - INFO - 成功保存时间段 3425-3435 的可视化结果
2025-04-16 23:19:08,831 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-4 中的图像创建GIF
2025-04-16 23:19:09,141 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-4/omi-4.gif
2025-04-16 23:19:09,142 - INFO - 
==================================================
2025-04-16 23:19:09,142 - INFO - 开始数据集可视化: omi-5
2025-04-16 23:19:09,142 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=0.0
2025-04-16 23:19:09,142 - INFO - ==================================================

2025-04-16 23:19:09,142 - INFO - 正在加载数据集 omi-5 的数据
2025-04-16 23:19:09,143 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:19:09,143 - INFO - 正在计算边缘统计量...
2025-04-16 23:19:12,040 - INFO - 已计算 153 条边的统计量
2025-04-16 23:19:12,041 - INFO - 为每个节点使用所有邻居
2025-04-16 23:19:12,041 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-5
