2025-04-15 21:32:57,681 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:32:57,682 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 21:32:57,682 - INFO - 
==================================================
2025-04-15 21:32:57,682 - INFO - 开始执行网格搜索...
2025-04-15 21:32:57,684 - INFO - [omi-1] Starting grid search...
2025-04-15 21:33:00,940 - INFO - [omi-1.txt] mode=value_times_range, top_k=None, threshold=1.0, use_topk=False, P=0.7373, R=0.9775, F1=0.8406
2025-04-15 21:34:59,872 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:59,872 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 21:34:59,872 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 21:34:59,872 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:59,873 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-15 21:34:59,873 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:34:59,962 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_5_2464_2485.png
2025-04-15 21:35:00,062 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 21:35:00,062 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 21:35:00,063 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:35:00,063 - INFO - 正在计算异常分数...
2025-04-15 21:35:00,077 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:00,077 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 21:35:00,077 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 21:35:00,077 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:00,078 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-15 21:35:00,078 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:35:00,234 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_6_2588_2610.png
2025-04-15 21:35:00,311 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 21:35:00,311 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 21:35:00,312 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:35:00,312 - INFO - 正在计算异常分数...
2025-04-15 21:35:00,324 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:00,324 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 21:35:00,324 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 21:35:00,324 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:00,325 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-15 21:35:00,325 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 21:35:00,414 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_7_2650_2675.png
2025-04-15 21:35:00,494 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 21:35:00,494 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 21:35:00,495 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 21:35:00,495 - INFO - 正在计算异常分数...
2025-04-15 21:35:00,528 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:00,528 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 21:35:00,528 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 21:35:00,528 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:00,529 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:35:00,529 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 21:35:00,615 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_8_3012_3072.png
2025-04-15 21:35:00,699 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 21:35:00,699 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-11 中的图像创建GIF
2025-04-15 21:35:00,959 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-11\omi-11.gif
2025-04-15 21:35:00,960 - INFO - 
==================================================
2025-04-15 21:35:00,960 - INFO - 开始数据集可视化: omi-12
2025-04-15 21:35:00,960 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=2.0
2025-04-15 21:35:00,960 - INFO - ==================================================

2025-04-15 21:35:00,961 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 21:35:00,962 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 21:35:00,962 - INFO - 正在计算边缘统计量...
2025-04-15 21:35:02,570 - INFO - 已计算 133 条边的统计量
2025-04-15 21:35:02,570 - INFO - 为每个节点使用所有邻居
2025-04-15 21:35:02,570 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-12
2025-04-15 21:35:02,571 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:35:02,571 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 21:35:02,571 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:02,571 - INFO - 正在计算异常分数...
2025-04-15 21:35:02,615 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:02,615 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 21:35:02,615 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 21:35:02,616 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:02,616 - DEBUG - 边统计: 正常边 140 条, 异常边 70 条
2025-04-15 21:35:02,616 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 21:35:02,708 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_0_740_813.png
2025-04-15 21:35:02,802 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 21:35:02,802 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 21:35:02,803 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 21:35:02,803 - INFO - 正在计算异常分数...
2025-04-15 21:35:02,805 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 14, 16, 17, 18}
2025-04-15 21:35:02,805 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 21:35:02,805 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 21:35:02,806 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:02,807 - DEBUG - 边统计: 正常边 170 条, 异常边 36 条
2025-04-15 21:35:02,807 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=9, 假阴性=0, 正常节点=8
2025-04-15 21:35:02,895 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_1_2486_2493.png
2025-04-15 21:35:02,988 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 21:35:02,988 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 21:35:02,990 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 21:35:02,990 - INFO - 正在计算异常分数...
2025-04-15 21:35:02,995 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:02,996 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 21:35:02,996 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 21:35:02,996 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:02,996 - DEBUG - 边统计: 正常边 190 条, 异常边 76 条
2025-04-15 21:35:02,996 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 21:35:03,098 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_2_2515_2525.png
2025-04-15 21:35:03,187 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 21:35:03,187 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 21:35:03,188 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 21:35:03,188 - INFO - 正在计算异常分数...
2025-04-15 21:35:03,188 - INFO - 检测到的异常节点: set()
2025-04-15 21:35:03,188 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 21:35:03,188 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 21:35:03,188 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:03,188 - DEBUG - 边统计: 正常边 40 条, 异常边 48 条
2025-04-15 21:35:03,188 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 21:35:03,286 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_3_2721_2723.png
2025-04-15 21:35:03,374 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 21:35:03,374 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 21:35:03,374 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:03,374 - INFO - 正在计算异常分数...
2025-04-15 21:35:03,392 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:03,392 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 21:35:03,392 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 21:35:03,392 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:03,392 - DEBUG - 边统计: 正常边 172 条, 异常边 38 条
2025-04-15 21:35:03,392 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 21:35:03,482 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_4_3500_3535.png
2025-04-15 21:35:03,567 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 21:35:03,567 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-12 中的图像创建GIF
2025-04-15 21:35:03,715 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-12\omi-12.gif
2025-04-15 21:35:03,715 - INFO - 
==================================================
2025-04-15 21:35:03,715 - INFO - 开始数据集可视化: omi-2
2025-04-15 21:35:03,715 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=7.0
2025-04-15 21:35:03,715 - INFO - ==================================================

2025-04-15 21:35:03,716 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 21:35:03,717 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:35:03,717 - INFO - 正在计算边缘统计量...
2025-04-15 21:35:05,979 - INFO - 已计算 153 条边的统计量
2025-04-15 21:35:05,980 - INFO - 为每个节点使用所有邻居
2025-04-15 21:35:05,980 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-2
2025-04-15 21:35:05,981 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 21:35:05,981 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 21:35:05,981 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 21:35:05,981 - INFO - 正在计算异常分数...
2025-04-15 21:35:05,987 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-15 21:35:05,987 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 21:35:05,987 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 21:35:05,987 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:05,987 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:35:05,987 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 21:35:06,077 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_0_486_498.png
2025-04-15 21:35:06,163 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 21:35:06,164 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 21:35:06,164 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:35:06,164 - INFO - 正在计算异常分数...
2025-04-15 21:35:06,171 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19}
2025-04-15 21:35:06,171 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 21:35:06,171 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 21:35:06,171 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:06,172 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:35:06,172 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=13, 假阴性=0, 正常节点=5
2025-04-15 21:35:06,260 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_1_740_753.png
2025-04-15 21:35:06,368 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 21:35:06,368 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 21:35:06,368 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:06,368 - INFO - 正在计算异常分数...
2025-04-15 21:35:06,377 - INFO - 检测到的异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:06,377 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 21:35:06,377 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 21:35:06,377 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:06,378 - DEBUG - 边统计: 正常边 222 条, 异常边 50 条
2025-04-15 21:35:06,378 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=0, 假阴性=0, 正常节点=3
2025-04-15 21:35:06,463 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_2_766_783.png
2025-04-15 21:35:06,541 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 21:35:06,542 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 21:35:06,542 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:35:06,542 - INFO - 正在计算异常分数...
2025-04-15 21:35:06,547 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:06,547 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 21:35:06,547 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 21:35:06,547 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:06,548 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:35:06,548 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:35:06,642 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_3_1436_1445.png
2025-04-15 21:35:06,727 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 21:35:06,727 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-2 中的图像创建GIF
2025-04-15 21:35:06,831 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-2\omi-2.gif
2025-04-15 21:35:06,831 - INFO - 
==================================================
2025-04-15 21:35:06,831 - INFO - 开始数据集可视化: omi-3
2025-04-15 21:35:06,831 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=7.0
2025-04-15 21:35:06,831 - INFO - ==================================================

2025-04-15 21:35:06,831 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 21:35:06,832 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:35:06,832 - INFO - 正在计算边缘统计量...
2025-04-15 21:35:08,713 - INFO - 已计算 136 条边的统计量
2025-04-15 21:35:08,713 - INFO - 为每个节点使用所有邻居
2025-04-15 21:35:08,714 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-3
2025-04-15 21:35:08,714 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 21:35:08,714 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 21:35:08,714 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:08,714 - INFO - 正在计算异常分数...
2025-04-15 21:35:08,745 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:08,745 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 21:35:08,745 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 21:35:08,745 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:08,746 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:35:08,746 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:35:08,890 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_0_760_820.png
2025-04-15 21:35:08,972 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 21:35:08,973 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 21:35:08,973 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:08,973 - INFO - 正在计算异常分数...
2025-04-15 21:35:08,981 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:08,982 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 21:35:08,982 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 21:35:08,982 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:08,983 - DEBUG - 边统计: 正常边 224 条, 异常边 16 条
2025-04-15 21:35:08,983 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 21:35:09,063 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_1_842_860.png
2025-04-15 21:35:09,152 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 21:35:09,152 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 21:35:09,152 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:35:09,152 - INFO - 正在计算异常分数...
2025-04-15 21:35:09,175 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:09,175 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 21:35:09,175 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 21:35:09,175 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:09,176 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:35:09,176 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:35:09,260 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_2_1080_1120.png
2025-04-15 21:35:09,337 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 21:35:09,337 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 21:35:09,337 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:09,337 - INFO - 正在计算异常分数...
2025-04-15 21:35:09,343 - INFO - 检测到的异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:09,343 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 21:35:09,343 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 21:35:09,343 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:09,344 - DEBUG - 边统计: 正常边 258 条, 异常边 14 条
2025-04-15 21:35:09,344 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=2, 假阴性=0, 正常节点=5
2025-04-15 21:35:09,425 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_3_2188_2201.png
2025-04-15 21:35:09,506 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 21:35:09,506 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 21:35:09,506 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:09,506 - INFO - 正在计算异常分数...
2025-04-15 21:35:09,506 - INFO - 检测到的异常节点: set()
2025-04-15 21:35:09,506 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 21:35:09,506 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 21:35:09,508 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:09,508 - DEBUG - 边统计: 正常边 208 条, 异常边 2 条
2025-04-15 21:35:09,508 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 21:35:09,582 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_4_2497_2500.png
2025-04-15 21:35:09,662 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 21:35:09,662 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 21:35:09,662 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:09,662 - INFO - 正在计算异常分数...
2025-04-15 21:35:09,664 - INFO - 检测到的异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-15 21:35:09,664 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 21:35:09,664 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 21:35:09,665 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:09,665 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:35:09,665 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=12, 假阳性=0, 假阴性=1, 正常节点=6
2025-04-15 21:35:09,742 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_5_3428_3434.png
2025-04-15 21:35:09,827 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 21:35:09,827 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-3 中的图像创建GIF
2025-04-15 21:35:09,988 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-3\omi-3.gif
2025-04-15 21:35:09,988 - INFO - 
==================================================
2025-04-15 21:35:09,988 - INFO - 开始数据集可视化: omi-4
2025-04-15 21:35:09,988 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=6.5
2025-04-15 21:35:09,988 - INFO - ==================================================

2025-04-15 21:35:09,989 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 21:35:09,990 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:35:09,990 - INFO - 正在计算边缘统计量...
2025-04-15 21:35:11,876 - INFO - 已计算 136 条边的统计量
2025-04-15 21:35:11,876 - INFO - 为每个节点使用所有邻居
2025-04-15 21:35:11,881 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-4
2025-04-15 21:35:11,882 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:35:11,882 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 21:35:11,883 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:11,883 - INFO - 正在计算异常分数...
2025-04-15 21:35:11,914 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:11,915 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 21:35:11,915 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 21:35:11,915 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:35:11,916 - DEBUG - 边统计: 正常边 240 条, 异常边 32 条
2025-04-15 21:35:11,916 - INFO - 时间段 727-782 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:35:12,001 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-4\seg_0_727_782.png
2025-04-15 21:35:12,086 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-15 21:35:12,086 - INFO - 
正在处理时间段 2/5: 843-857
2025-04-15 21:35:12,086 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:12,086 - INFO - 正在计算异常分数...
2025-04-15 21:35:12,095 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:35:12,095 - INFO - 正在为时间段 843-857 生成可视化
2025-04-15 21:35:12,095 - INFO - 正在为时间段 843-857 生成异常图可视化
2025-04-15 21:35:12,095 - DEBUG - 创建包含 19 个节点的图结构
