2025-04-16 12:22:04,747 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:22:04,748 - INFO - 当前评分模式: ['deviation']
2025-04-16 12:22:04,748 - INFO - 
==================================================
2025-04-16 12:22:04,748 - INFO - 开始执行网格搜索...
2025-04-16 12:22:04,750 - INFO - [omi-1] Starting grid search...
2025-04-16 12:22:08,121 - INFO - [omi-1.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-16 12:31:35,302 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.3537, R=0.9355, F1=0.5133
2025-04-16 12:31:35,303 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.3537, R=0.9355, F1=0.5133
2025-04-16 12:31:35,938 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.3537, R=0.9355, F1=0.5133
2025-04-16 12:31:36,107 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:37,714 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:37,860 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:39,282 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:39,283 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:40,274 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.3500, R=0.9032, F1=0.5045
2025-04-16 12:31:40,667 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.3418, R=0.8710, F1=0.4909
2025-04-16 12:31:41,490 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.3418, R=0.8710, F1=0.4909
2025-04-16 12:31:42,268 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.3418, R=0.8710, F1=0.4909
2025-04-16 12:31:43,077 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.3418, R=0.8710, F1=0.4909
2025-04-16 12:31:43,234 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.3418, R=0.8710, F1=0.4909
2025-04-16 12:31:44,306 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.3333, R=0.8387, F1=0.4771
2025-04-16 12:31:45,316 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.3333, R=0.8387, F1=0.4771
2025-04-16 12:31:45,721 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.3333, R=0.8387, F1=0.4771
2025-04-16 12:31:45,722 - INFO - [omi-8.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.3333, R=0.8387, F1=0.4771
2025-04-16 12:31:45,739 - INFO - [omi-9] Starting grid search...
2025-04-16 12:31:48,781 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:48,829 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:48,890 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:48,891 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:50,675 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:50,760 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:50,816 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:50,844 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:52,530 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:52,653 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:52,715 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:52,739 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:54,811 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:54,812 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:54,812 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:55,092 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:57,742 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:57,787 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:57,787 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:31:57,788 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:00,333 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:00,503 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:00,505 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:00,966 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:03,231 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:03,232 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:03,689 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:04,178 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:05,772 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:05,997 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:06,432 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:07,185 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:08,350 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:09,006 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:09,006 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:10,518 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:10,724 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:11,873 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:11,875 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:13,636 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:13,637 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:14,527 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:14,643 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:16,659 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:17,052 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:17,053 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:17,123 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:19,608 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:19,630 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:20,024 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:20,024 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:22,803 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:22,804 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:22,804 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:23,105 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:25,082 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:25,495 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:25,640 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:26,015 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:28,140 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 12:32:28,524 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:28,525 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:28,701 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:30,662 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:31,669 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:31,670 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:31,816 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:33,333 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:33,510 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:34,782 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:34,782 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:35,935 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:36,548 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:37,428 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:37,635 - INFO - [omi-9.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.4797, R=0.8310, F1=0.6082
2025-04-16 12:32:37,660 - INFO - 
==================================================
2025-04-16 12:32:37,660 - INFO - 开始汇总结果...
2025-04-16 12:32:37,666 - INFO - 
===== Best Results per Dataset =====
   dataset score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score  logged_neighbor_param
 omi-1.txt  deviation             0.5              4.0     corr_threshold   0.882979 0.932584  0.907104                    0.5
omi-10.txt  deviation             0.4              4.5     corr_threshold   0.444444 0.983607  0.612245                    0.4
omi-11.txt  deviation             0.2              7.0     corr_threshold   0.343373 0.982759  0.508929                    0.2
omi-12.txt  deviation             0.3              3.5     corr_threshold   0.612903 0.950000  0.745098                    0.3
 omi-2.txt  deviation             0.4              4.0     corr_threshold   0.455882 1.000000  0.626263                    0.4
 omi-3.txt  deviation             0.5              1.5     corr_threshold   0.900000 0.807692  0.851351                    0.5
 omi-4.txt  deviation             0.5              6.5     corr_threshold   0.928571 0.970149  0.948905                    0.5
 omi-5.txt  deviation             0.3              2.5     corr_threshold   0.453704 1.000000  0.624204                    0.3
 omi-6.txt  deviation             0.4              0.5     corr_threshold   0.254438 0.977273  0.403756                    0.4
 omi-7.txt  deviation             0.5              0.5     corr_threshold   0.947368 0.923077  0.935065                    0.5
 omi-8.txt  deviation             0.1              4.0     corr_threshold   0.353659 0.935484  0.513274                    0.1
 omi-9.txt  deviation             0.1              2.0     corr_threshold   0.496183 0.915493  0.643564                    0.1
2025-04-16 12:32:37,666 - INFO - 
===== Overall Metrics =====
Precision: 0.4930  Recall: 0.9456  F1: 0.6481
2025-04-16 12:32:37,666 - INFO - 
【原始汇总指标】
2025-04-16 12:32:37,666 - INFO - 精确率(Precision): 0.4930
2025-04-16 12:32:37,666 - INFO - 召回率(Recall):    0.9456
2025-04-16 12:32:37,666 - INFO - F1值:             0.6481
2025-04-16 12:32:37,667 - INFO - 
==================================================
2025-04-16 12:32:37,667 - INFO - 开始生成可视化结果...
2025-04-16 12:32:37,667 - INFO - 
==================================================
2025-04-16 12:32:37,667 - INFO - 开始数据集可视化: omi-1
2025-04-16 12:32:37,667 - INFO - 使用参数: 评分模式=deviation, corr_threshold=0.5, 阈值=4.0
2025-04-16 12:32:37,667 - INFO - ==================================================

2025-04-16 12:32:37,668 - INFO - 正在加载数据集 omi-1 的数据
2025-04-16 12:32:37,668 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 12:32:37,668 - INFO - 正在计算边缘统计量...
2025-04-16 12:32:39,378 - INFO - 已计算 170 条边的统计量
2025-04-16 12:32:39,378 - INFO - 为每个节点使用相关系数阈值 >= 0.5 的邻居
2025-04-16 12:32:39,379 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\deviation\omi-1
2025-04-16 12:32:39,379 - INFO - 在数据集中发现 7 个异常时间段
2025-04-16 12:32:39,379 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-16 12:32:39,379 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,379 - INFO - 正在计算异常分数...
2025-04-16 12:32:39,381 - INFO - 检测到的异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,381 - INFO - 正在为时间段 760-765 生成可视化
2025-04-16 12:32:39,381 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-16 12:32:39,381 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:39,382 - DEBUG - 边统计: 正常边 112 条, 异常边 20 条
2025-04-16 12:32:39,382 - INFO - 时间段 760-765 的节点检测统计: 真阳性=12, 假阳性=0, 假阴性=3, 正常节点=4
2025-04-16 12:32:39,470 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_0_760_765.png
2025-04-16 12:32:39,553 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-16 12:32:39,553 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-16 12:32:39,553 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,553 - INFO - 正在计算异常分数...
2025-04-16 12:32:39,628 - INFO - 检测到的异常节点: {3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,628 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-16 12:32:39,628 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-16 12:32:39,628 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:39,629 - DEBUG - 边统计: 正常边 156 条, 异常边 22 条
2025-04-16 12:32:39,629 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-16 12:32:39,723 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_1_1064_1298.png
2025-04-16 12:32:39,817 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-16 12:32:39,817 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-16 12:32:39,817 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,817 - INFO - 正在计算异常分数...
2025-04-16 12:32:39,823 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,823 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-16 12:32:39,823 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-16 12:32:39,823 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:39,823 - DEBUG - 边统计: 正常边 124 条, 异常边 30 条
2025-04-16 12:32:39,824 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=13, 假阳性=0, 假阴性=2, 正常节点=4
2025-04-16 12:32:39,902 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_2_2758_2772.png
2025-04-16 12:32:39,980 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-16 12:32:39,981 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-16 12:32:39,981 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 12:32:39,981 - INFO - 正在计算异常分数...
2025-04-16 12:32:39,985 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:39,985 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-16 12:32:39,985 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-16 12:32:39,985 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:39,986 - DEBUG - 边统计: 正常边 134 条, 异常边 20 条
2025-04-16 12:32:39,986 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=2, 假阴性=0, 正常节点=6
2025-04-16 12:32:40,063 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_3_2874_2885.png
2025-04-16 12:32:40,144 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-16 12:32:40,144 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-16 12:32:40,145 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,145 - INFO - 正在计算异常分数...
2025-04-16 12:32:40,149 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,149 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-16 12:32:40,149 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-16 12:32:40,149 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:40,149 - DEBUG - 边统计: 正常边 116 条, 异常边 38 条
2025-04-16 12:32:40,149 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=2, 假阴性=0, 正常节点=6
2025-04-16 12:32:40,229 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_4_3012_3025.png
2025-04-16 12:32:40,306 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-16 12:32:40,306 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-16 12:32:40,306 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,306 - INFO - 正在计算异常分数...
2025-04-16 12:32:40,352 - INFO - 检测到的异常节点: {3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,352 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-16 12:32:40,352 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-16 12:32:40,352 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:40,352 - DEBUG - 边统计: 正常边 176 条, 异常边 2 条
2025-04-16 12:32:40,352 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=11, 假阳性=4, 假阴性=1, 正常节点=3
2025-04-16 12:32:40,437 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_5_3160_3305.png
2025-04-16 12:32:40,569 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-16 12:32:40,569 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-16 12:32:40,570 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,570 - INFO - 正在计算异常分数...
2025-04-16 12:32:40,576 - INFO - 检测到的异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:40,576 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-16 12:32:40,576 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-16 12:32:40,576 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:32:40,576 - DEBUG - 边统计: 正常边 136 条, 异常边 18 条
2025-04-16 12:32:40,576 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=1, 假阴性=0, 正常节点=6
2025-04-16 12:32:40,655 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\seg_6_3626_3638.png
2025-04-16 12:32:40,743 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-16 12:32:40,743 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold\deviation\omi-1 中的图像创建GIF
2025-04-16 12:32:40,937 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold\deviation\omi-1\omi-1.gif
2025-04-16 12:32:40,938 - INFO - 
==================================================
2025-04-16 12:32:40,938 - INFO - 开始数据集可视化: omi-10
2025-04-16 12:32:40,938 - INFO - 使用参数: 评分模式=deviation, corr_threshold=0.4, 阈值=4.5
2025-04-16 12:32:40,938 - INFO - ==================================================

2025-04-16 12:32:40,938 - INFO - 正在加载数据集 omi-10 的数据
2025-04-16 12:32:40,939 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 12:32:40,939 - INFO - 正在计算边缘统计量...
2025-04-16 12:32:42,758 - INFO - 已计算 136 条边的统计量
2025-04-16 12:32:42,758 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-04-16 12:32:42,758 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\deviation\omi-10
2025-04-16 12:32:42,758 - INFO - 在数据集中发现 8 个异常时间段
2025-04-16 12:32:42,758 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-16 12:32:42,758 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:42,759 - INFO - 正在计算异常分数...
2025-04-16 12:32:42,785 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:32:42,786 - INFO - 正在为时间段 740-780 生成可视化
2025-04-16 12:32:42,786 - INFO - 正在为时间段 740-780 生成异常图可视化
