2025-05-07 11:27:26,970 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 11:27:26,971 - INFO - 当前评分模式: ['deviation']
2025-05-07 11:27:26,971 - INFO - 
==================================================
2025-05-07 11:27:26,971 - INFO - 开始执行网格搜索...
2025-05-07 11:27:26,972 - INFO - [omi-12] Starting grid search...
2025-05-07 11:27:30,142 - INFO - [omi-12.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:31:25,752 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,806 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,807 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,807 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,807 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,807 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:25,807 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:26,160 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:27,894 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:27,894 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:27,894 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,402 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,402 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,402 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,403 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,404 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,404 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:28,404 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,119 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,266 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,455 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,455 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,456 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,457 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,874 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.3434, R=0.9828, F1=0.5089
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,876 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:29,877 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,599 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,600 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,742 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,743 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,787 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,872 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.3000, R=0.6724, F1=0.4149
2025-05-07 11:31:31,923 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:31,924 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,285 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,286 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,286 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,392 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,393 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,393 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,393 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,393 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,393 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,514 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,515 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,515 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,515 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,515 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:32,515 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,025 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,025 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,025 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,512 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,512 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,583 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,583 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,947 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:33,948 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,231 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,232 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,767 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,767 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,767 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,767 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,768 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,768 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,768 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,768 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,768 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,890 - INFO - [omi-11.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.3083, R=0.6379, F1=0.4157
2025-05-07 11:31:34,964 - INFO - [omi-10] Starting grid search...
2025-05-07 11:31:39,065 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,075 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,099 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,099 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,099 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,111 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,121 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,122 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,122 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,122 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,183 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:42,184 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:42,195 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:42,195 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 11:31:42,210 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 11:31:42,210 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,211 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,211 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,211 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,390 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,391 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,391 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,391 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,427 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,427 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,427 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:42,427 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:42,435 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:42,436 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:43,556 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:43,557 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 11:31:43,558 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:44,763 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,550 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,550 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,551 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,551 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,552 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,552 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,552 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:46,552 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,014 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:49,050 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:49,050 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,079 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,385 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,386 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,391 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,402 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,402 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.4839, R=0.9836, F1=0.6486
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,445 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,446 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,446 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:49,659 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:50,517 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:50,517 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:50,517 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:50,518 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.4444, R=0.9836, F1=0.6122
2025-05-07 11:31:50,569 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.4478, R=0.9836, F1=0.6154
2025-05-07 11:31:50,569 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.4724, R=0.9836, F1=0.6383
2025-05-07 11:31:50,569 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.4762, R=0.9836, F1=0.6417
2025-05-07 11:31:50,569 - INFO - [omi-10.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.4800, R=0.9836, F1=0.6452
