2025-05-07 10:53:59,067 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 10:53:59,067 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 10:53:59,067 - INFO - 
==================================================
2025-05-07 10:53:59,067 - INFO - 开始执行网格搜索...
2025-05-07 10:53:59,068 - INFO - [omi-12] Starting grid search...
2025-05-07 10:54:02,068 - INFO - [omi-12.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-05-07 10:56:31,150 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=2.0, P=0.5741, R=0.5082, F1=0.5391
2025-05-07 10:56:31,154 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=2.5, P=0.5957, R=0.4590, F1=0.5185
2025-05-07 10:56:31,154 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=3.0, P=0.6279, R=0.4426, F1=0.5192
2025-05-07 10:56:31,327 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=3.5, P=0.6176, R=0.3443, F1=0.4421
2025-05-07 10:56:31,328 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=4.0, P=0.6667, R=0.3279, F1=0.4396
2025-05-07 10:56:31,328 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=4.5, P=0.6296, R=0.2787, F1=0.3864
2025-05-07 10:56:31,328 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=5.0, P=0.7391, R=0.2787, F1=0.4048
2025-05-07 10:56:31,573 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=5.5, P=0.7273, R=0.2623, F1=0.3855
2025-05-07 10:56:31,578 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=6.0, P=0.7500, R=0.2459, F1=0.3704
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=6.5, P=0.7333, R=0.1803, F1=0.2895
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=1, threshold=7.0, P=0.7333, R=0.1803, F1=0.2895
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.4750, R=0.9344, F1=0.6298
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.5464, R=0.8689, F1=0.6709
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.5488, R=0.7377, F1=0.6294
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.5833, R=0.6885, F1=0.6316
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.5763, R=0.5574, F1=0.5667
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.5789, R=0.5410, F1=0.5593
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.6038, R=0.5246, F1=0.5614
2025-05-07 10:56:31,579 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.6122, R=0.4918, F1=0.5455
2025-05-07 10:56:32,072 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.6279, R=0.4426, F1=0.5192
2025-05-07 10:56:32,077 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.6190, R=0.4262, F1=0.5049
2025-05-07 10:56:32,077 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.7059, R=0.3934, F1=0.5053
2025-05-07 10:56:32,077 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.7188, R=0.3770, F1=0.4946
2025-05-07 10:56:32,077 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.7097, R=0.3607, F1=0.4783
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.7241, R=0.3443, F1=0.4667
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.7826, R=0.2951, F1=0.4286
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.4754, R=0.9508, F1=0.6339
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.5385, R=0.9180, F1=0.6788
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.5208, R=0.8197, F1=0.6369
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.5488, R=0.7377, F1=0.6294
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.5833, R=0.6885, F1=0.6316
2025-05-07 10:56:32,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.5846, R=0.6230, F1=0.6032
2025-05-07 10:56:34,469 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.6000, R=0.5902, F1=0.5950
2025-05-07 10:56:34,473 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.6364, R=0.5738, F1=0.6034
2025-05-07 10:56:34,513 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.6538, R=0.5574, F1=0.6018
2025-05-07 10:56:34,554 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.6667, R=0.5574, F1=0.6071
2025-05-07 10:56:34,562 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=5.0, P=0.6739, R=0.5082, F1=0.5794
2025-05-07 10:56:34,814 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=5.5, P=0.6905, R=0.4754, F1=0.5631
2025-05-07 10:56:34,819 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=6.0, P=0.7105, R=0.4426, F1=0.5455
2025-05-07 10:56:34,819 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=6.5, P=0.7105, R=0.4426, F1=0.5455
2025-05-07 10:56:34,873 - INFO - [omi-10.txt] mode=strict_deviation, topk=3, threshold=7.0, P=0.7027, R=0.4262, F1=0.5306
2025-05-07 10:56:34,874 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.4754, R=0.9508, F1=0.6339
2025-05-07 10:56:34,874 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.5089, R=0.9344, F1=0.6590
2025-05-07 10:56:34,876 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.5143, R=0.8852, F1=0.6506
2025-05-07 10:56:35,007 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.5495, R=0.8197, F1=0.6579
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.5663, R=0.7705, F1=0.6528
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=2.5, P=0.5570, R=0.7213, F1=0.6286
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=3.0, P=0.5714, R=0.6557, F1=0.6107
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=3.5, P=0.6061, R=0.6557, F1=0.6299
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=4.0, P=0.6230, R=0.6230, F1=0.6230
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=4.5, P=0.6316, R=0.5902, F1=0.6102
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=5.0, P=0.6604, R=0.5738, F1=0.6140
2025-05-07 10:56:35,012 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=5.5, P=0.6863, R=0.5738, F1=0.6250
2025-05-07 10:56:35,039 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=6.0, P=0.7174, R=0.5410, F1=0.6168
2025-05-07 10:56:35,040 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=6.5, P=0.7442, R=0.5246, F1=0.6154
2025-05-07 10:56:35,089 - INFO - [omi-10.txt] mode=strict_deviation, topk=4, threshold=7.0, P=0.7317, R=0.4918, F1=0.5882
2025-05-07 10:56:35,089 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=0.0, P=0.4720, R=0.9672, F1=0.6344
2025-05-07 10:56:35,090 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=0.5, P=0.4957, R=0.9508, F1=0.6517
2025-05-07 10:56:35,281 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=1.0, P=0.5138, R=0.9180, F1=0.6588
2025-05-07 10:56:35,282 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=1.5, P=0.5354, R=0.8689, F1=0.6625
2025-05-07 10:56:35,282 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=2.0, P=0.5521, R=0.8689, F1=0.6752
2025-05-07 10:56:35,282 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=2.5, P=0.5632, R=0.8033, F1=0.6622
2025-05-07 10:56:35,363 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=3.0, P=0.5595, R=0.7705, F1=0.6483
2025-05-07 10:56:35,363 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=3.5, P=0.5789, R=0.7213, F1=0.6423
2025-05-07 10:56:35,363 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=4.0, P=0.6027, R=0.7213, F1=0.6567
2025-05-07 10:56:35,363 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=4.5, P=0.6232, R=0.7049, F1=0.6615
2025-05-07 10:56:35,363 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=5.0, P=0.6290, R=0.6393, F1=0.6341
2025-05-07 10:56:35,564 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=5.5, P=0.6393, R=0.6393, F1=0.6393
2025-05-07 10:56:37,986 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=6.0, P=0.6552, R=0.6230, F1=0.6387
2025-05-07 10:56:37,989 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=6.5, P=0.6909, R=0.6230, F1=0.6552
2025-05-07 10:56:38,005 - INFO - [omi-10.txt] mode=strict_deviation, topk=5, threshold=7.0, P=0.7059, R=0.5902, F1=0.6429
2025-05-07 10:56:38,073 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=0.0, P=0.4720, R=0.9672, F1=0.6344
2025-05-07 10:56:38,074 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=0.5, P=0.4958, R=0.9672, F1=0.6556
2025-05-07 10:56:38,078 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=1.0, P=0.5043, R=0.9508, F1=0.6591
2025-05-07 10:56:38,140 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=1.5, P=0.5283, R=0.9180, F1=0.6707
2025-05-07 10:56:38,140 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=2.0, P=0.5392, R=0.9016, F1=0.6748
2025-05-07 10:56:38,140 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=2.5, P=0.5567, R=0.8852, F1=0.6835
2025-05-07 10:56:38,205 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=3.0, P=0.5568, R=0.8033, F1=0.6577
2025-05-07 10:56:38,209 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=3.5, P=0.5542, R=0.7541, F1=0.6389
2025-05-07 10:56:38,217 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=4.0, P=0.5696, R=0.7377, F1=0.6429
2025-05-07 10:56:38,240 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=4.5, P=0.5921, R=0.7377, F1=0.6569
2025-05-07 10:56:38,433 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=5.0, P=0.6143, R=0.7049, F1=0.6565
2025-05-07 10:56:38,437 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=5.5, P=0.6212, R=0.6721, F1=0.6457
2025-05-07 10:56:38,437 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=6.0, P=0.6212, R=0.6721, F1=0.6457
2025-05-07 10:56:38,437 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=6.5, P=0.6308, R=0.6721, F1=0.6508
2025-05-07 10:56:38,437 - INFO - [omi-10.txt] mode=strict_deviation, topk=6, threshold=7.0, P=0.6557, R=0.6557, F1=0.6557
2025-05-07 10:56:38,580 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=0.0, P=0.4720, R=0.9672, F1=0.6344
2025-05-07 10:56:38,580 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=0.5, P=0.4958, R=0.9672, F1=0.6556
2025-05-07 10:56:38,696 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=1.0, P=0.5086, R=0.9672, F1=0.6667
2025-05-07 10:56:38,975 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=1.5, P=0.5221, R=0.9672, F1=0.6782
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=2.0, P=0.5327, R=0.9344, F1=0.6786
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=2.5, P=0.5481, R=0.9344, F1=0.6909
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=3.0, P=0.5556, R=0.9016, F1=0.6875
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=3.5, P=0.5543, R=0.8361, F1=0.6667
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=4.0, P=0.5647, R=0.7869, F1=0.6575
2025-05-07 10:56:38,976 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=4.5, P=0.5610, R=0.7541, F1=0.6434
2025-05-07 10:56:39,043 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=5.0, P=0.5750, R=0.7541, F1=0.6525
2025-05-07 10:56:39,043 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=5.5, P=0.5789, R=0.7213, F1=0.6423
2025-05-07 10:56:39,080 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=6.0, P=0.5972, R=0.7049, F1=0.6466
2025-05-07 10:56:39,089 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=6.5, P=0.6143, R=0.7049, F1=0.6565
2025-05-07 10:56:39,089 - INFO - [omi-10.txt] mode=strict_deviation, topk=7, threshold=7.0, P=0.6515, R=0.7049, F1=0.6772
2025-05-07 10:56:39,125 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=0.0, P=0.4720, R=0.9672, F1=0.6344
2025-05-07 10:56:39,189 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=0.5, P=0.4958, R=0.9672, F1=0.6556
2025-05-07 10:56:39,189 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=1.0, P=0.5086, R=0.9672, F1=0.6667
2025-05-07 10:56:41,498 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=1.5, P=0.5175, R=0.9672, F1=0.6743
2025-05-07 10:56:41,581 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=2.0, P=0.5278, R=0.9344, F1=0.6746
2025-05-07 10:56:41,798 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=2.5, P=0.5327, R=0.9344, F1=0.6786
2025-05-07 10:56:41,798 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=3.0, P=0.5429, R=0.9344, F1=0.6867
2025-05-07 10:56:41,909 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=3.5, P=0.5408, R=0.8689, F1=0.6667
2025-05-07 10:56:41,942 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=4.0, P=0.5618, R=0.8197, F1=0.6667
2025-05-07 10:56:41,942 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=4.5, P=0.5542, R=0.7541, F1=0.6389
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=5.0, P=0.5610, R=0.7541, F1=0.6434
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=5.5, P=0.5610, R=0.7541, F1=0.6434
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=6.0, P=0.5769, R=0.7377, F1=0.6475
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=6.5, P=0.5811, R=0.7049, F1=0.6370
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=8, threshold=7.0, P=0.5972, R=0.7049, F1=0.6466
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=0.0, P=0.4720, R=0.9672, F1=0.6344
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=0.5, P=0.4958, R=0.9672, F1=0.6556
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=1.0, P=0.5000, R=0.9672, F1=0.6592
2025-05-07 10:56:41,943 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=1.5, P=0.5130, R=0.9672, F1=0.6705
2025-05-07 10:56:41,944 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=2.0, P=0.5179, R=0.9508, F1=0.6705
2025-05-07 10:56:42,087 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=2.5, P=0.5321, R=0.9508, F1=0.6824
2025-05-07 10:56:42,087 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=3.0, P=0.5327, R=0.9344, F1=0.6786
2025-05-07 10:56:42,088 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=3.5, P=0.5294, R=0.8852, F1=0.6626
2025-05-07 10:56:42,196 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=4.0, P=0.5464, R=0.8689, F1=0.6709
2025-05-07 10:56:42,197 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=4.5, P=0.5435, R=0.8197, F1=0.6536
2025-05-07 10:56:42,197 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=5.0, P=0.5517, R=0.7869, F1=0.6486
2025-05-07 10:56:42,257 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=5.5, P=0.5476, R=0.7541, F1=0.6345
2025-05-07 10:56:42,523 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=6.0, P=0.5422, R=0.7377, F1=0.6250
2025-05-07 10:56:42,523 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=6.5, P=0.5625, R=0.7377, F1=0.6383
2025-05-07 10:56:42,523 - INFO - [omi-10.txt] mode=strict_deviation, topk=9, threshold=7.0, P=0.5584, R=0.7049, F1=0.6232
2025-05-07 10:56:42,558 - INFO - [omi-4] Starting grid search...
2025-05-07 10:56:46,107 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.7885, R=0.6119, F1=0.6891
2025-05-07 10:56:46,738 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=0.5, P=0.7667, R=0.3433, F1=0.4742
2025-05-07 10:56:46,738 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=1.0, P=0.8077, R=0.3134, F1=0.4516
2025-05-07 10:56:47,854 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=1.5, P=0.8571, R=0.2687, F1=0.4091
2025-05-07 10:56:47,855 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=2.0, P=0.8500, R=0.2537, F1=0.3908
2025-05-07 10:56:48,284 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=2.5, P=0.9412, R=0.2388, F1=0.3810
2025-05-07 10:56:48,545 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=3.0, P=0.9375, R=0.2239, F1=0.3614
2025-05-07 10:56:48,960 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=3.5, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:48,961 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=4.0, P=0.9231, R=0.1791, F1=0.3000
2025-05-07 10:56:48,961 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=4.5, P=0.9167, R=0.1642, F1=0.2785
2025-05-07 10:56:48,961 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=5.0, P=0.9000, R=0.1343, F1=0.2338
2025-05-07 10:56:48,961 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=5.5, P=0.8889, R=0.1194, F1=0.2105
2025-05-07 10:56:48,961 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=6.0, P=0.8889, R=0.1194, F1=0.2105
2025-05-07 10:56:48,964 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=6.5, P=0.8889, R=0.1194, F1=0.2105
2025-05-07 10:56:48,964 - INFO - [omi-4.txt] mode=strict_deviation, topk=1, threshold=7.0, P=0.8571, R=0.0896, F1=0.1622
2025-05-07 10:56:48,964 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.7931, R=0.6866, F1=0.7360
2025-05-07 10:56:48,964 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.7879, R=0.3881, F1=0.5200
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.8214, R=0.3433, F1=0.4842
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.8462, R=0.3284, F1=0.4731
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.8750, R=0.3134, F1=0.4615
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.8571, R=0.2687, F1=0.4091
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.9000, R=0.2687, F1=0.4138
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.8947, R=0.2537, F1=0.3953
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.9444, R=0.2537, F1=0.4000
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.9286, R=0.1940, F1=0.3210
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.9286, R=0.1940, F1=0.3210
2025-05-07 10:56:48,965 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.9286, R=0.1940, F1=0.3210
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.9091, R=0.1493, F1=0.2564
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.8125, R=0.7761, F1=0.7939
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.7941, R=0.4030, F1=0.5347
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.8065, R=0.3731, F1=0.5102
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.8571, R=0.3582, F1=0.5053
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.8889, R=0.3582, F1=0.5106
2025-05-07 10:56:48,966 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.8750, R=0.3134, F1=0.4615
2025-05-07 10:56:50,691 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.8636, R=0.2836, F1=0.4270
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.8636, R=0.2836, F1=0.4270
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.9000, R=0.2687, F1=0.4138
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.9444, R=0.2537, F1=0.4000
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=5.0, P=0.9375, R=0.2239, F1=0.3614
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=5.5, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=6.0, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:50,695 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=6.5, P=0.9333, R=0.2090, F1=0.3415
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=3, threshold=7.0, P=0.9286, R=0.1940, F1=0.3210
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.8182, R=0.8060, F1=0.8120
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.7949, R=0.4627, F1=0.5849
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.7941, R=0.4030, F1=0.5347
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.8333, R=0.3731, F1=0.5155
2025-05-07 10:56:50,696 - INFO - [omi-4.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.8621, R=0.3731, F1=0.5208
