2025-04-15 23:40:29,983 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['robust_zscore'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:40:29,983 - INFO - pearson correlation 取绝对值
2025-04-15 23:40:29,983 - INFO - 当前评分模式: ['robust_zscore']
2025-04-15 23:40:29,983 - INFO - 
==================================================
2025-04-15 23:40:29,983 - INFO - 开始执行网格搜索...
2025-04-15 23:40:29,986 - INFO - [omi-1] Starting grid search...
2025-04-15 23:40:33,250 - INFO - [omi-1.txt] mode=robust_zscore, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 23:42:30,363 - DEBUG - 边统计: 正常边 146 条, 异常边 64 条
2025-04-15 23:42:30,363 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 23:42:30,441 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_4_2365_2381.png
2025-04-15 23:42:30,524 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 23:42:30,524 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 23:42:30,525 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:42:30,525 - INFO - 正在计算异常分数...
2025-04-15 23:42:30,539 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:30,539 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 23:42:30,539 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 23:42:30,539 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:30,539 - DEBUG - 边统计: 正常边 136 条, 异常边 136 条
2025-04-15 23:42:30,539 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:42:30,622 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_5_2464_2485.png
2025-04-15 23:42:30,701 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 23:42:30,701 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 23:42:30,701 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:42:30,701 - INFO - 正在计算异常分数...
2025-04-15 23:42:30,715 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:30,715 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 23:42:30,715 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 23:42:30,715 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:30,716 - DEBUG - 边统计: 正常边 142 条, 异常边 130 条
2025-04-15 23:42:30,716 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:42:30,797 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_6_2588_2610.png
2025-04-15 23:42:30,876 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 23:42:30,876 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 23:42:30,877 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:42:30,877 - INFO - 正在计算异常分数...
2025-04-15 23:42:30,893 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:30,893 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 23:42:30,893 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 23:42:30,893 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:30,894 - DEBUG - 边统计: 正常边 136 条, 异常边 104 条
2025-04-15 23:42:30,894 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 23:42:30,976 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_7_2650_2675.png
2025-04-15 23:42:31,053 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 23:42:31,053 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 23:42:31,053 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 23:42:31,053 - INFO - 正在计算异常分数...
2025-04-15 23:42:31,097 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:31,097 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 23:42:31,097 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 23:42:31,097 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:31,097 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:42:31,097 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 23:42:31,177 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_8_3012_3072.png
2025-04-15 23:42:31,255 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 23:42:31,255 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-11 中的图像创建GIF
2025-04-15 23:42:31,514 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\omi-11.gif
2025-04-15 23:42:31,514 - INFO - 
==================================================
2025-04-15 23:42:31,514 - INFO - 开始数据集可视化: omi-12
2025-04-15 23:42:31,514 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=7.0
2025-04-15 23:42:31,514 - INFO - ==================================================

2025-04-15 23:42:31,514 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 23:42:31,515 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:31,515 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:33,019 - INFO - 已计算 133 条边的统计量
2025-04-15 23:42:33,019 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:33,019 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-12
2025-04-15 23:42:33,020 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:42:33,020 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 23:42:33,020 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,020 - INFO - 正在计算异常分数...
2025-04-15 23:42:33,059 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,059 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 23:42:33,059 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 23:42:33,059 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:33,060 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 23:42:33,060 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 23:42:33,141 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_0_740_813.png
2025-04-15 23:42:33,225 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 23:42:33,225 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 23:42:33,225 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 23:42:33,225 - INFO - 正在计算异常分数...
2025-04-15 23:42:33,228 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,228 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 23:42:33,228 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 23:42:33,228 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:33,228 - DEBUG - 边统计: 正常边 110 条, 异常边 96 条
2025-04-15 23:42:33,229 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=13, 假阴性=0, 正常节点=4
2025-04-15 23:42:33,313 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_1_2486_2493.png
2025-04-15 23:42:33,394 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 23:42:33,394 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 23:42:33,395 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 23:42:33,395 - INFO - 正在计算异常分数...
2025-04-15 23:42:33,400 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,400 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 23:42:33,400 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 23:42:33,400 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:33,400 - DEBUG - 边统计: 正常边 126 条, 异常边 140 条
2025-04-15 23:42:33,400 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 23:42:33,484 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_2_2515_2525.png
2025-04-15 23:42:33,565 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 23:42:33,565 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 23:42:33,565 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 23:42:33,565 - INFO - 正在计算异常分数...
2025-04-15 23:42:33,566 - INFO - 检测到的异常节点: set()
2025-04-15 23:42:33,566 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 23:42:33,566 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 23:42:33,566 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:33,566 - DEBUG - 边统计: 正常边 32 条, 异常边 56 条
2025-04-15 23:42:33,566 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 23:42:33,645 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_3_2721_2723.png
2025-04-15 23:42:33,726 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 23:42:33,726 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 23:42:33,726 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,726 - INFO - 正在计算异常分数...
2025-04-15 23:42:33,743 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:33,743 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 23:42:33,743 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 23:42:33,743 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:33,744 - DEBUG - 边统计: 正常边 122 条, 异常边 88 条
2025-04-15 23:42:33,744 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 23:42:33,825 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_4_3500_3535.png
2025-04-15 23:42:33,899 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 23:42:33,899 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-12 中的图像创建GIF
2025-04-15 23:42:34,031 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\omi-12.gif
2025-04-15 23:42:34,031 - INFO - 
==================================================
2025-04-15 23:42:34,031 - INFO - 开始数据集可视化: omi-2
2025-04-15 23:42:34,031 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=6.0
2025-04-15 23:42:34,031 - INFO - ==================================================

2025-04-15 23:42:34,032 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 23:42:34,033 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:34,033 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:35,947 - INFO - 已计算 153 条边的统计量
2025-04-15 23:42:35,947 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:35,948 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-2
2025-04-15 23:42:35,948 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 23:42:35,948 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 23:42:35,949 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 23:42:35,949 - INFO - 正在计算异常分数...
2025-04-15 23:42:35,956 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:35,956 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 23:42:35,956 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 23:42:35,956 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:35,957 - DEBUG - 边统计: 正常边 168 条, 异常边 104 条
2025-04-15 23:42:35,957 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 23:42:36,094 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_0_486_498.png
2025-04-15 23:42:36,176 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 23:42:36,176 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 23:42:36,177 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:42:36,177 - INFO - 正在计算异常分数...
2025-04-15 23:42:36,184 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:36,184 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 23:42:36,184 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 23:42:36,185 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:36,185 - DEBUG - 边统计: 正常边 184 条, 异常边 88 条
2025-04-15 23:42:36,185 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:42:36,270 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_1_740_753.png
2025-04-15 23:42:36,353 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 23:42:36,353 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 23:42:36,353 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:36,353 - INFO - 正在计算异常分数...
2025-04-15 23:42:36,362 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:36,362 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 23:42:36,362 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 23:42:36,362 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:36,363 - DEBUG - 边统计: 正常边 242 条, 异常边 30 条
2025-04-15 23:42:36,363 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:42:36,446 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_2_766_783.png
2025-04-15 23:42:36,523 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 23:42:36,523 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 23:42:36,524 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:42:36,524 - INFO - 正在计算异常分数...
2025-04-15 23:42:36,528 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:36,529 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 23:42:36,529 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 23:42:36,529 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:36,529 - DEBUG - 边统计: 正常边 124 条, 异常边 148 条
2025-04-15 23:42:36,529 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:42:36,615 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_3_1436_1445.png
2025-04-15 23:42:36,702 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 23:42:36,702 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-2 中的图像创建GIF
2025-04-15 23:42:36,807 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\omi-2.gif
2025-04-15 23:42:36,807 - INFO - 
==================================================
2025-04-15 23:42:36,807 - INFO - 开始数据集可视化: omi-3
2025-04-15 23:42:36,807 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=2.5
2025-04-15 23:42:36,807 - INFO - ==================================================

2025-04-15 23:42:36,808 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 23:42:36,808 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:36,808 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:38,748 - INFO - 已计算 136 条边的统计量
2025-04-15 23:42:38,748 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:38,749 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-3
2025-04-15 23:42:38,749 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 23:42:38,749 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 23:42:38,749 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:38,749 - INFO - 正在计算异常分数...
2025-04-15 23:42:38,791 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:38,791 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 23:42:38,791 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 23:42:38,791 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:38,792 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:42:38,792 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:42:38,872 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_0_760_820.png
2025-04-15 23:42:38,954 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 23:42:38,954 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 23:42:38,955 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:38,955 - INFO - 正在计算异常分数...
2025-04-15 23:42:38,965 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:38,965 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 23:42:38,965 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 23:42:38,965 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:38,965 - DEBUG - 边统计: 正常边 194 条, 异常边 46 条
2025-04-15 23:42:38,966 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 23:42:39,045 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_1_842_860.png
2025-04-15 23:42:39,129 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 23:42:39,129 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 23:42:39,130 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:42:39,130 - INFO - 正在计算异常分数...
2025-04-15 23:42:39,158 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,159 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 23:42:39,159 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 23:42:39,159 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:39,159 - DEBUG - 边统计: 正常边 202 条, 异常边 70 条
2025-04-15 23:42:39,159 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:42:39,243 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_2_1080_1120.png
2025-04-15 23:42:39,327 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 23:42:39,327 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 23:42:39,327 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,327 - INFO - 正在计算异常分数...
2025-04-15 23:42:39,334 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,334 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 23:42:39,334 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 23:42:39,334 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:39,334 - DEBUG - 边统计: 正常边 196 条, 异常边 76 条
2025-04-15 23:42:39,334 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:42:39,417 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_3_2188_2201.png
2025-04-15 23:42:39,497 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 23:42:39,497 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 23:42:39,497 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,497 - INFO - 正在计算异常分数...
2025-04-15 23:42:39,497 - INFO - 检测到的异常节点: set()
2025-04-15 23:42:39,497 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 23:42:39,497 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 23:42:39,498 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:39,498 - DEBUG - 边统计: 正常边 178 条, 异常边 32 条
2025-04-15 23:42:39,498 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 23:42:39,580 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_4_2497_2500.png
2025-04-15 23:42:39,659 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 23:42:39,659 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 23:42:39,660 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,660 - INFO - 正在计算异常分数...
2025-04-15 23:42:39,661 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:39,661 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 23:42:39,661 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 23:42:39,661 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:39,662 - DEBUG - 边统计: 正常边 230 条, 异常边 42 条
2025-04-15 23:42:39,662 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=13, 假阳性=4, 假阴性=0, 正常节点=2
2025-04-15 23:42:39,742 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_5_3428_3434.png
2025-04-15 23:42:39,819 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 23:42:39,819 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-3 中的图像创建GIF
2025-04-15 23:42:39,978 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\omi-3.gif
2025-04-15 23:42:39,978 - INFO - 
==================================================
2025-04-15 23:42:39,978 - INFO - 开始数据集可视化: omi-4
2025-04-15 23:42:39,978 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=4.5
2025-04-15 23:42:39,978 - INFO - ==================================================

2025-04-15 23:42:39,979 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 23:42:39,979 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:39,980 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:41,927 - INFO - 已计算 136 条边的统计量
2025-04-15 23:42:41,928 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:41,933 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-4
2025-04-15 23:42:41,933 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:42:41,933 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 23:42:41,934 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:41,934 - INFO - 正在计算异常分数...
2025-04-15 23:42:41,972 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:41,973 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 23:42:41,973 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 23:42:41,973 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:41,973 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
