2025-04-17 17:50:05,005 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:50:05,005 - INFO - 当前评分模式: ['range_ratio']
2025-04-17 17:50:05,006 - INFO - 
==================================================
2025-04-17 17:50:05,006 - INFO - 开始执行网格搜索...
2025-04-17 17:50:05,008 - INFO - [els-1] Starting grid search...
2025-04-17 17:50:05,891 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:50:16,931 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=0.3765, R=0.2563, F1=0.3050
2025-04-17 17:50:16,931 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.6, P=0.3750, R=0.2521, F1=0.3015
2025-04-17 17:50:16,932 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.7, P=0.3822, R=0.2521, F1=0.3038
2025-04-17 17:50:17,136 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.8, P=0.3882, R=0.2479, F1=0.3026
2025-04-17 17:50:17,137 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.9, P=0.3882, R=0.2479, F1=0.3026
2025-04-17 17:50:17,173 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=0.3933, R=0.2479, F1=0.3041
2025-04-17 17:50:17,173 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:50:17,173 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.1, P=0.3559, R=0.3319, F1=0.3435
2025-04-17 17:50:17,173 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.2, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:17,176 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.3, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:17,176 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.4, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.6, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.7, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.8, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.9, P=0.3649, R=0.3235, F1=0.3430
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=0.3689, R=0.3193, F1=0.3423
2025-04-17 17:50:17,181 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.1, P=0.3713, R=0.3151, F1=0.3409
2025-04-17 17:50:17,300 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.2, P=0.3719, R=0.3109, F1=0.3387
2025-04-17 17:50:17,311 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.3, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:17,311 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.4, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:17,311 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:17,318 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.6, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:17,318 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.7, P=0.3670, R=0.2899, F1=0.3239
2025-04-17 17:50:17,318 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.8, P=0.3730, R=0.2899, F1=0.3262
2025-04-17 17:50:17,319 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.9, P=0.3730, R=0.2899, F1=0.3262
2025-04-17 17:50:17,319 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.0, P=0.3791, R=0.2899, F1=0.3286
2025-04-17 17:50:17,319 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.1, P=0.3812, R=0.2899, F1=0.3294
2025-04-17 17:50:17,319 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.2, P=0.3941, R=0.2815, F1=0.3284
2025-04-17 17:50:17,319 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.3, P=0.3988, R=0.2815, F1=0.3300
2025-04-17 17:50:17,440 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.4, P=0.3988, R=0.2815, F1=0.3300
2025-04-17 17:50:17,440 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.5, P=0.4012, R=0.2815, F1=0.3309
2025-04-17 17:50:17,440 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.6, P=0.4000, R=0.2773, F1=0.3275
2025-04-17 17:50:17,440 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.7, P=0.4049, R=0.2773, F1=0.3292
2025-04-17 17:50:17,441 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.8, P=0.3975, R=0.2689, F1=0.3208
2025-04-17 17:50:17,442 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.9, P=0.3937, R=0.2647, F1=0.3166
2025-04-17 17:50:17,442 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.0, P=0.3861, R=0.2563, F1=0.3081
2025-04-17 17:50:17,523 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.1, P=0.3910, R=0.2563, F1=0.3096
2025-04-17 17:50:17,523 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.2, P=0.4013, R=0.2563, F1=0.3128
2025-04-17 17:50:17,596 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.3, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:17,614 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.4, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:17,614 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.5, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.6, P=0.4122, R=0.2563, F1=0.3161
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.7, P=0.4178, R=0.2563, F1=0.3177
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.8, P=0.4138, R=0.2521, F1=0.3133
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.9, P=0.4167, R=0.2521, F1=0.3141
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.0, P=0.4225, R=0.2521, F1=0.3158
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.1, P=0.4255, R=0.2521, F1=0.3166
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.2, P=0.4214, R=0.2479, F1=0.3122
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.3, P=0.4234, R=0.2437, F1=0.3093
2025-04-17 17:50:17,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.4, P=0.4265, R=0.2437, F1=0.3102
2025-04-17 17:50:17,649 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.5, P=0.4254, R=0.2395, F1=0.3065
2025-04-17 17:50:17,811 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.6, P=0.4318, R=0.2395, F1=0.3081
2025-04-17 17:50:17,811 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.7, P=0.4351, R=0.2395, F1=0.3089
2025-04-17 17:50:17,812 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.8, P=0.4351, R=0.2395, F1=0.3089
2025-04-17 17:50:17,812 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.9, P=0.4308, R=0.2353, F1=0.3043
2025-04-17 17:50:17,812 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.0, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,812 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.1, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,834 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.2, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,835 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.3, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,856 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.4, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,856 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.5, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:17,892 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.6, P=0.4252, R=0.2269, F1=0.2959
2025-04-17 17:50:17,892 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.7, P=0.4252, R=0.2269, F1=0.2959
2025-04-17 17:50:17,892 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.8, P=0.4240, R=0.2227, F1=0.2920
2025-04-17 17:50:17,892 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.9, P=0.4146, R=0.2143, F1=0.2825
2025-04-17 17:50:17,931 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.0, P=0.4215, R=0.2143, F1=0.2841
2025-04-17 17:50:17,932 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.1, P=0.4188, R=0.2059, F1=0.2761
2025-04-17 17:50:18,012 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.2, P=0.4174, R=0.2017, F1=0.2720
2025-04-17 17:50:18,012 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.3, P=0.4174, R=0.2017, F1=0.2720
2025-04-17 17:50:18,019 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.4, P=0.4248, R=0.2017, F1=0.2735
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.5, P=0.4286, R=0.2017, F1=0.2743
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.6, P=0.4182, R=0.1933, F1=0.2644
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.7, P=0.4259, R=0.1933, F1=0.2659
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.8, P=0.4299, R=0.1933, F1=0.2667
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.9, P=0.4340, R=0.1933, F1=0.2674
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=7.0, P=0.4356, R=0.1849, F1=0.2596
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.1, P=0.3559, R=0.3319, F1=0.3435
2025-04-17 17:50:18,020 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.2, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:18,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.3, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:18,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.4, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:18,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:18,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.6, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:18,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.7, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:18,206 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.8, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:50:18,206 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.9, P=0.3649, R=0.3235, F1=0.3430
2025-04-17 17:50:18,206 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=0.3689, R=0.3193, F1=0.3423
2025-04-17 17:50:18,238 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.1, P=0.3713, R=0.3151, F1=0.3409
2025-04-17 17:50:18,239 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.2, P=0.3719, R=0.3109, F1=0.3387
2025-04-17 17:50:18,239 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.3, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:18,239 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.4, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:18,271 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:18,310 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.6, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:18,324 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.7, P=0.3670, R=0.2899, F1=0.3239
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.8, P=0.3730, R=0.2899, F1=0.3262
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.9, P=0.3730, R=0.2899, F1=0.3262
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.0, P=0.3791, R=0.2899, F1=0.3286
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.1, P=0.3812, R=0.2899, F1=0.3294
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.2, P=0.3941, R=0.2815, F1=0.3284
2025-04-17 17:50:18,325 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.3, P=0.3988, R=0.2815, F1=0.3300
2025-04-17 17:50:18,326 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.4, P=0.3988, R=0.2815, F1=0.3300
2025-04-17 17:50:18,326 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.5, P=0.4012, R=0.2815, F1=0.3309
2025-04-17 17:50:18,327 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.6, P=0.4000, R=0.2773, F1=0.3275
2025-04-17 17:50:18,327 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.7, P=0.4049, R=0.2773, F1=0.3292
2025-04-17 17:50:18,327 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.8, P=0.3975, R=0.2689, F1=0.3208
2025-04-17 17:50:18,327 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.9, P=0.3937, R=0.2647, F1=0.3166
2025-04-17 17:50:18,327 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.0, P=0.3861, R=0.2563, F1=0.3081
2025-04-17 17:50:18,530 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.1, P=0.3910, R=0.2563, F1=0.3096
2025-04-17 17:50:18,530 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.2, P=0.4013, R=0.2563, F1=0.3128
2025-04-17 17:50:18,531 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.3, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:18,531 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.4, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:18,531 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.5, P=0.4067, R=0.2563, F1=0.3144
2025-04-17 17:50:18,531 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.6, P=0.4122, R=0.2563, F1=0.3161
2025-04-17 17:50:18,569 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.7, P=0.4178, R=0.2563, F1=0.3177
2025-04-17 17:50:18,569 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.8, P=0.4138, R=0.2521, F1=0.3133
2025-04-17 17:50:18,580 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.9, P=0.4167, R=0.2521, F1=0.3141
2025-04-17 17:50:18,580 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.0, P=0.4225, R=0.2521, F1=0.3158
2025-04-17 17:50:18,580 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.1, P=0.4255, R=0.2521, F1=0.3166
2025-04-17 17:50:18,580 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.2, P=0.4214, R=0.2479, F1=0.3122
2025-04-17 17:50:18,647 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.3, P=0.4234, R=0.2437, F1=0.3093
2025-04-17 17:50:18,648 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.4, P=0.4265, R=0.2437, F1=0.3102
2025-04-17 17:50:18,649 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.5, P=0.4254, R=0.2395, F1=0.3065
2025-04-17 17:50:18,649 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.6, P=0.4318, R=0.2395, F1=0.3081
2025-04-17 17:50:18,649 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.7, P=0.4351, R=0.2395, F1=0.3089
2025-04-17 17:50:18,732 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.8, P=0.4351, R=0.2395, F1=0.3089
2025-04-17 17:50:18,732 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.9, P=0.4308, R=0.2353, F1=0.3043
2025-04-17 17:50:18,732 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.0, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,733 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.1, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,733 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.2, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,733 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.3, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,733 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.4, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,757 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.5, P=0.4297, R=0.2311, F1=0.3005
2025-04-17 17:50:18,768 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.6, P=0.4252, R=0.2269, F1=0.2959
2025-04-17 17:50:18,768 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.7, P=0.4252, R=0.2269, F1=0.2959
2025-04-17 17:50:18,768 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.8, P=0.4240, R=0.2227, F1=0.2920
2025-04-17 17:50:18,769 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.9, P=0.4146, R=0.2143, F1=0.2825
2025-04-17 17:50:18,769 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.0, P=0.4215, R=0.2143, F1=0.2841
2025-04-17 17:50:18,918 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.1, P=0.4188, R=0.2059, F1=0.2761
2025-04-17 17:50:18,918 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.2, P=0.4174, R=0.2017, F1=0.2720
2025-04-17 17:50:18,918 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.3, P=0.4174, R=0.2017, F1=0.2720
2025-04-17 17:50:18,918 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.4, P=0.4248, R=0.2017, F1=0.2735
2025-04-17 17:50:18,918 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.5, P=0.4286, R=0.2017, F1=0.2743
2025-04-17 17:50:18,919 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.6, P=0.4182, R=0.1933, F1=0.2644
2025-04-17 17:50:18,919 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.7, P=0.4259, R=0.1933, F1=0.2659
2025-04-17 17:50:18,919 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.8, P=0.4299, R=0.1933, F1=0.2667
2025-04-17 17:50:18,919 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.9, P=0.4340, R=0.1933, F1=0.2674
2025-04-17 17:50:18,919 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=7.0, P=0.4356, R=0.1849, F1=0.2596
2025-04-17 17:50:19,021 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:50:19,022 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.1, P=0.3559, R=0.3319, F1=0.3435
2025-04-17 17:50:19,023 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.2, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:19,023 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.3, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.4, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.6, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.7, P=0.3594, R=0.3277, F1=0.3429
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.8, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:50:19,024 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.9, P=0.3649, R=0.3235, F1=0.3430
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=0.3689, R=0.3193, F1=0.3423
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.1, P=0.3713, R=0.3151, F1=0.3409
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.2, P=0.3719, R=0.3109, F1=0.3387
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.3, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.4, P=0.3737, R=0.3109, F1=0.3394
2025-04-17 17:50:19,025 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:19,245 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.6, P=0.3692, R=0.3025, F1=0.3326
2025-04-17 17:50:19,245 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.7, P=0.3670, R=0.2899, F1=0.3239
2025-04-17 17:50:19,245 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.8, P=0.3730, R=0.2899, F1=0.3262
2025-04-17 17:50:19,245 - INFO - [els-1.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.9, P=0.3730, R=0.2899, F1=0.3262
