2025-04-16 11:16:34,530 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['range_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 11:16:34,531 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 11:16:34,531 - INFO - 
==================================================
2025-04-16 11:16:34,531 - INFO - 开始执行网格搜索...
2025-04-16 11:16:34,533 - INFO - [omi-1] Starting grid search...
2025-04-16 11:16:37,826 - INFO - [omi-1.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6833, R=0.4607, F1=0.5503
2025-04-16 11:25:43,095 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.2558, R=0.7500, F1=0.3815
2025-04-16 11:25:46,527 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.2598, R=0.7500, F1=0.3860
2025-04-16 11:25:47,006 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.2797, R=0.7500, F1=0.4074
2025-04-16 11:25:47,406 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.2895, R=0.7500, F1=0.4177
2025-04-16 11:25:47,725 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.3028, R=0.7500, F1=0.4314
2025-04-16 11:25:51,043 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.3113, R=0.7500, F1=0.4400
2025-04-16 11:25:51,594 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.3077, R=0.7273, F1=0.4324
2025-04-16 11:25:51,964 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.3163, R=0.7045, F1=0.4366
2025-04-16 11:25:52,334 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.3125, R=0.6818, F1=0.4286
2025-04-16 11:25:55,596 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.2581, R=0.9091, F1=0.4020
2025-04-16 11:25:56,173 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.2635, R=0.8864, F1=0.4062
2025-04-16 11:25:56,503 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.2569, R=0.8409, F1=0.3936
2025-04-16 11:25:56,959 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.2643, R=0.8409, F1=0.4022
2025-04-16 11:26:00,176 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.2555, R=0.7955, F1=0.3867
2025-04-16 11:26:00,670 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.2612, R=0.7955, F1=0.3933
2025-04-16 11:26:01,185 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.2652, R=0.7955, F1=0.3977
2025-04-16 11:26:01,555 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.2846, R=0.7955, F1=0.4192
2025-04-16 11:26:04,603 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.3043, R=0.7955, F1=0.4403
2025-04-16 11:26:05,215 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.3091, R=0.7727, F1=0.4416
2025-04-16 11:26:05,572 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.3178, R=0.7727, F1=0.4503
2025-04-16 11:26:06,276 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.3107, R=0.7273, F1=0.4354
2025-04-16 11:26:08,808 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.3131, R=0.7045, F1=0.4336
2025-04-16 11:26:08,834 - INFO - [omi-7] Starting grid search...
2025-04-16 11:26:12,059 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 11:26:12,115 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-16 11:26:12,220 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.9375, R=0.7692, F1=0.8451
2025-04-16 11:26:12,221 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.9310, R=0.6923, F1=0.7941
2025-04-16 11:26:14,140 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.9310, R=0.6923, F1=0.7941
2025-04-16 11:26:14,170 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.9600, R=0.6154, F1=0.7500
2025-04-16 11:26:14,272 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.9583, R=0.5897, F1=0.7302
2025-04-16 11:26:14,276 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.9565, R=0.5641, F1=0.7097
2025-04-16 11:26:16,232 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.9565, R=0.5641, F1=0.7097
2025-04-16 11:26:16,311 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.9565, R=0.5641, F1=0.7097
2025-04-16 11:26:16,362 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.9565, R=0.5641, F1=0.7097
2025-04-16 11:26:16,429 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.9524, R=0.5128, F1=0.6667
2025-04-16 11:26:19,871 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.9524, R=0.5128, F1=0.6667
2025-04-16 11:26:20,094 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.9143, R=0.8205, F1=0.8649
2025-04-16 11:26:20,198 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.9143, R=0.8205, F1=0.8649
2025-04-16 11:26:20,341 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.9412, R=0.8205, F1=0.8767
2025-04-16 11:26:24,131 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.9355, R=0.7436, F1=0.8286
2025-04-16 11:26:24,251 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.9333, R=0.7179, F1=0.8116
2025-04-16 11:26:24,347 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.9333, R=0.7179, F1=0.8116
2025-04-16 11:26:24,563 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.9286, R=0.6667, F1=0.7761
2025-04-16 11:26:28,491 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.9630, R=0.6667, F1=0.7879
2025-04-16 11:26:28,692 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.9630, R=0.6667, F1=0.7879
2025-04-16 11:26:28,694 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.9630, R=0.6667, F1=0.7879
2025-04-16 11:26:28,784 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.9630, R=0.6667, F1=0.7879
2025-04-16 11:26:32,901 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.9583, R=0.5897, F1=0.7302
2025-04-16 11:26:33,016 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.9583, R=0.5897, F1=0.7302
2025-04-16 11:26:33,043 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:33,213 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:37,292 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:37,513 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.9143, R=0.8205, F1=0.8649
2025-04-16 11:26:37,513 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 11:26:37,575 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 11:26:41,491 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 11:26:41,775 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-16 11:26:41,776 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-16 11:26:41,892 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.9355, R=0.7436, F1=0.8286
2025-04-16 11:26:45,838 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.9355, R=0.7436, F1=0.8286
2025-04-16 11:26:45,839 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.9643, R=0.6923, F1=0.8060
2025-04-16 11:26:45,982 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.9643, R=0.6923, F1=0.8060
2025-04-16 11:26:46,114 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:26:49,933 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:26:50,134 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:26:50,202 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:50,422 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:53,964 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:54,150 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:26:54,322 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:26:54,531 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:26:58,017 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:26:58,653 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.9143, R=0.8205, F1=0.8649
2025-04-16 11:26:58,715 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-16 11:26:58,882 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.9062, R=0.7436, F1=0.8169
2025-04-16 11:27:02,328 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:27:03,089 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:27:03,089 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:27:03,265 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:06,625 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:07,315 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:07,327 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:07,506 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:10,736 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:27:11,761 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:27:11,882 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:27:11,883 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:27:14,844 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:27:15,843 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:15,995 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:16,248 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:18,056 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:18,629 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:18,739 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:18,861 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:20,073 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:20,552 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:20,686 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:27:20,755 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:27:21,886 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:27:22,563 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:27:22,699 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:22,718 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:23,800 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:24,419 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:24,653 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:24,672 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:25,673 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:26,292 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:26,565 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:26,565 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:27,522 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:27:28,123 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:27:28,386 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:27:28,428 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:29,370 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:30,017 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:30,351 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:30,352 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:31,233 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:31,925 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:32,254 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:32,294 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:33,088 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:33,789 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:34,131 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:34,182 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:34,965 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:35,614 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:36,008 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:36,037 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:36,803 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:37,479 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:37,892 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:37,909 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:38,647 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:39,369 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:39,799 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:39,799 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:40,415 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:27:40,431 - INFO - [omi-8] Starting grid search...
2025-04-16 11:27:43,368 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.3729, R=0.7097, F1=0.4889
2025-04-16 11:27:43,407 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.3860, R=0.7097, F1=0.5000
2025-04-16 11:27:43,441 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.3704, R=0.6452, F1=0.4706
2025-04-16 11:27:43,459 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.3654, R=0.6129, F1=0.4578
2025-04-16 11:27:45,216 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.3878, R=0.6129, F1=0.4750
2025-04-16 11:27:45,288 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.3878, R=0.6129, F1=0.4750
2025-04-16 11:27:45,288 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.3958, R=0.6129, F1=0.4810
2025-04-16 11:27:45,333 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.4043, R=0.6129, F1=0.4872
2025-04-16 11:27:47,042 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.3721, R=0.5161, F1=0.4324
2025-04-16 11:27:47,042 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.3810, R=0.5161, F1=0.4384
2025-04-16 11:27:47,120 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.3659, R=0.4839, F1=0.4167
2025-04-16 11:27:47,169 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.3750, R=0.4839, F1=0.4225
2025-04-16 11:27:48,835 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.3750, R=0.4839, F1=0.4225
2025-04-16 11:27:48,878 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.3750, R=0.7742, F1=0.5053
2025-04-16 11:27:48,984 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.4000, R=0.7742, F1=0.5275
2025-04-16 11:27:49,014 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.3966, R=0.7419, F1=0.5169
2025-04-16 11:27:50,878 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.3966, R=0.7419, F1=0.5169
2025-04-16 11:27:50,879 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.4035, R=0.7419, F1=0.5227
2025-04-16 11:27:50,980 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.4035, R=0.7419, F1=0.5227
2025-04-16 11:27:50,980 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.4107, R=0.7419, F1=0.5287
2025-04-16 11:27:52,640 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.4182, R=0.7419, F1=0.5349
2025-04-16 11:27:52,703 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.4231, R=0.7097, F1=0.5301
2025-04-16 11:27:52,775 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.4231, R=0.7097, F1=0.5301
2025-04-16 11:27:52,809 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.4286, R=0.6774, F1=0.5250
2025-04-16 11:27:54,480 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.4255, R=0.6452, F1=0.5128
2025-04-16 11:27:54,524 - INFO - [omi-8.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.4222, R=0.6129, F1=0.5000
2025-04-16 11:27:54,625 - INFO - [omi-8.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.3768, R=0.8387, F1=0.5200
