2025-04-15 20:45:58,835 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['range_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:45:58,835 - INFO - 当前评分模式: ['range_ratio']
2025-04-15 20:45:58,835 - INFO - 
==================================================
2025-04-15 20:45:58,835 - INFO - 开始执行网格搜索...
2025-04-15 20:45:58,838 - INFO - [omi-1] Starting grid search...
2025-04-15 20:46:01,858 - INFO - [omi-1.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6981, R=0.4157, F1=0.5211
2025-04-15 20:54:35,186 - INFO - [omi-6.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.3298, R=0.7045, F1=0.4493
2025-04-15 20:54:35,200 - INFO - [omi-6.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.3333, R=0.6818, F1=0.4478
2025-04-15 20:54:35,519 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.2877, R=0.9545, F1=0.4421
2025-04-15 20:54:35,871 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.2899, R=0.9091, F1=0.4396
2025-04-15 20:54:37,197 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.2901, R=0.8636, F1=0.4343
2025-04-15 20:54:37,200 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.2937, R=0.8409, F1=0.4353
2025-04-15 20:54:37,529 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.2917, R=0.7955, F1=0.4268
2025-04-15 20:54:37,962 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.2845, R=0.7500, F1=0.4125
2025-04-15 20:54:39,204 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.2845, R=0.7500, F1=0.4125
2025-04-15 20:54:39,205 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.2973, R=0.7500, F1=0.4258
2025-04-15 20:54:39,530 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.3143, R=0.7500, F1=0.4430
2025-04-15 20:54:39,968 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.3137, R=0.7273, F1=0.4384
2025-04-15 20:54:41,224 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.3137, R=0.7273, F1=0.4384
2025-04-15 20:54:41,225 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.3232, R=0.7273, F1=0.4476
2025-04-15 20:54:41,576 - INFO - [omi-6.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.3191, R=0.6818, F1=0.4348
2025-04-15 20:54:41,999 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.2800, R=0.9545, F1=0.4330
2025-04-15 20:54:43,135 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.2837, R=0.9091, F1=0.4324
2025-04-15 20:54:43,274 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.2868, R=0.8864, F1=0.4333
2025-04-15 20:54:43,602 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.2879, R=0.8636, F1=0.4318
2025-04-15 20:54:44,062 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.2891, R=0.8409, F1=0.4302
2025-04-15 20:54:45,113 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.2880, R=0.8182, F1=0.4260
2025-04-15 20:54:45,295 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.2951, R=0.8182, F1=0.4337
2025-04-15 20:54:45,602 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.2951, R=0.8182, F1=0.4337
2025-04-15 20:54:46,092 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.3214, R=0.8182, F1=0.4615
2025-04-15 20:54:47,173 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.3211, R=0.7955, F1=0.4575
2025-04-15 20:54:47,325 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.3208, R=0.7727, F1=0.4533
2025-04-15 20:54:47,639 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.3143, R=0.7500, F1=0.4430
2025-04-15 20:54:48,141 - INFO - [omi-6.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.3163, R=0.7045, F1=0.4366
2025-04-15 20:54:49,218 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.2800, R=0.9545, F1=0.4330
2025-04-15 20:54:49,358 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.2778, R=0.9091, F1=0.4255
2025-04-15 20:54:49,679 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.2806, R=0.8864, F1=0.4262
2025-04-15 20:54:50,128 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.2857, R=0.8636, F1=0.4294
2025-04-15 20:54:51,145 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.2846, R=0.8409, F1=0.4253
2025-04-15 20:54:51,346 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.2812, R=0.8182, F1=0.4186
2025-04-15 20:54:51,688 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.2835, R=0.8182, F1=0.4211
2025-04-15 20:54:52,150 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.2880, R=0.8182, F1=0.4260
2025-04-15 20:54:53,182 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.3000, R=0.8182, F1=0.4390
2025-04-15 20:54:53,410 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.2991, R=0.7955, F1=0.4348
2025-04-15 20:54:53,730 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.3125, R=0.7955, F1=0.4487
2025-04-15 20:54:54,170 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.3000, R=0.7500, F1=0.4286
2025-04-15 20:54:55,056 - INFO - [omi-6.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.3019, R=0.7273, F1=0.4267
2025-04-15 20:54:55,073 - INFO - [omi-7] Starting grid search...
2025-04-15 20:54:58,058 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 20:54:58,173 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.8710, R=0.6923, F1=0.7714
2025-04-15 20:54:58,174 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.8710, R=0.6923, F1=0.7714
2025-04-15 20:54:58,174 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.8621, R=0.6410, F1=0.7353
2025-04-15 20:54:59,914 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.8621, R=0.6410, F1=0.7353
2025-04-15 20:55:00,031 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8889, R=0.6154, F1=0.7273
2025-04-15 20:55:00,046 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8846, R=0.5897, F1=0.7077
2025-04-15 20:55:00,070 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.8800, R=0.5641, F1=0.6875
2025-04-15 20:55:01,748 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.8750, R=0.5385, F1=0.6667
2025-04-15 20:55:01,878 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8750, R=0.5385, F1=0.6667
2025-04-15 20:55:01,947 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.9130, R=0.5385, F1=0.6774
2025-04-15 20:55:01,985 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.9091, R=0.5128, F1=0.6557
2025-04-15 20:55:03,646 - INFO - [omi-7.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.9091, R=0.5128, F1=0.6557
2025-04-15 20:55:03,837 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 20:55:03,838 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 20:55:03,872 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.8750, R=0.7179, F1=0.7887
2025-04-15 20:55:05,644 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.8710, R=0.6923, F1=0.7714
2025-04-15 20:55:05,646 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.8667, R=0.6667, F1=0.7536
2025-04-15 20:55:05,812 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.8667, R=0.6667, F1=0.7536
2025-04-15 20:55:05,881 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-15 20:55:07,481 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-15 20:55:07,491 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.8929, R=0.6410, F1=0.7463
2025-04-15 20:55:07,738 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.8929, R=0.6410, F1=0.7463
2025-04-15 20:55:07,782 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8929, R=0.6410, F1=0.7463
2025-04-15 20:55:09,345 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8800, R=0.5641, F1=0.6875
2025-04-15 20:55:09,346 - INFO - [omi-7.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8800, R=0.5641, F1=0.6875
2025-04-15 20:55:09,574 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 20:55:09,667 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 20:55:11,109 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 20:55:11,262 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 20:55:11,482 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 20:55:11,539 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 20:55:12,981 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 20:55:13,202 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:13,343 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:13,462 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:14,966 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:15,122 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.9032, R=0.7179, F1=0.8000
2025-04-15 20:55:15,225 - INFO - [omi-7.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.9032, R=0.7179, F1=0.8000
2025-04-15 20:55:15,369 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 20:55:16,789 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 20:55:16,970 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 20:55:17,135 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 20:55:17,252 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 20:55:18,683 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-15 20:55:18,887 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-15 20:55:19,002 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-15 20:55:19,135 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-15 20:55:20,648 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-15 20:55:20,738 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.9118, R=0.7949, F1=0.8493
2025-04-15 20:55:20,882 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:21,046 - INFO - [omi-7.txt] mode=range_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.9091, R=0.7692, F1=0.8333
2025-04-15 20:55:22,513 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:22,663 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:22,777 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:22,903 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:24,453 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:24,584 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:24,748 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:24,858 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 20:55:26,443 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 20:55:26,573 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.9167, R=0.8462, F1=0.8800
2025-04-15 20:55:26,760 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.9167, R=0.8462, F1=0.8800
2025-04-15 20:55:26,840 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.9167, R=0.8462, F1=0.8800
2025-04-15 20:55:28,311 - INFO - [omi-7.txt] mode=range_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.9143, R=0.8205, F1=0.8649
2025-04-15 20:55:28,469 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:28,703 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:28,747 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:30,185 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:30,353 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:30,535 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:30,633 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:32,071 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:32,188 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:32,413 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:32,508 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-15 20:55:33,972 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.9231, R=0.9231, F1=0.9231
2025-04-15 20:55:34,043 - INFO - [omi-7.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.9231, R=0.9231, F1=0.9231
2025-04-15 20:55:34,295 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:34,412 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:35,880 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:35,946 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:36,219 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:36,365 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:37,817 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:37,853 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:38,094 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:38,273 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:39,739 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:39,739 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:39,997 - INFO - [omi-7.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.9231, R=0.9231, F1=0.9231
2025-04-15 20:55:40,145 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:41,646 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:41,647 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:41,886 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:42,030 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:43,602 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:43,602 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:43,786 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:44,011 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:45,340 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:45,549 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:45,727 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:45,913 - INFO - [omi-7.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:47,239 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-15 20:55:47,420 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-15 20:55:47,659 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:47,862 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:49,111 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:49,365 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:49,563 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:49,814 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:51,038 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:51,281 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:51,475 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:51,723 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:52,749 - INFO - [omi-7.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 20:55:52,765 - INFO - [omi-8] Starting grid search...
2025-04-15 20:55:55,708 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.3729, R=0.7097, F1=0.4889
2025-04-15 20:55:55,729 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.3929, R=0.7097, F1=0.5057
2025-04-15 20:55:55,769 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.4000, R=0.7097, F1=0.5116
2025-04-15 20:55:55,770 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.3725, R=0.6129, F1=0.4634
2025-04-15 20:55:57,526 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.3958, R=0.6129, F1=0.4810
2025-04-15 20:55:57,556 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.3958, R=0.6129, F1=0.4810
2025-04-15 20:55:57,634 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.3913, R=0.5806, F1=0.4675
2025-04-15 20:55:57,635 - INFO - [omi-8.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.3953, R=0.5484, F1=0.4595
