2025-05-07 17:09:17,247 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 17:09:17,247 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 17:09:17,247 - INFO - 
==================================================
2025-05-07 17:09:17,247 - INFO - 开始执行网格搜索...
2025-05-07 17:09:17,251 - INFO - [machine-1-1] Starting grid search...
2025-05-07 17:10:07,946 - INFO - [machine-1-1.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 17:58:01,828 - INFO - [machine-3-11.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.6119, R=0.9111, F1=0.7321
2025-05-07 17:58:01,979 - INFO - 
==================================================
2025-05-07 17:58:01,979 - INFO - 开始汇总结果...
2025-05-07 17:58:01,991 - INFO - 
===== Best Results per Dataset =====
         dataset  precision   recall  f1_score  ips_score
 machine-1-1.txt   0.433333 0.822785  0.567686   0.983047
 machine-1-6.txt   0.435169 0.833333  0.571762   0.988135
 machine-1-7.txt   0.476000 0.915385  0.626316   0.989988
 machine-2-1.txt   0.333333 0.579545  0.423237   0.722882
 machine-2-2.txt   0.259091 0.850746  0.397213   0.995781
 machine-2-7.txt   0.445652 0.476744  0.460674   0.834505
 machine-2-8.txt   1.000000 0.911765  0.953846   0.911765
machine-3-11.txt   0.800000 0.888889  0.842105   0.907517
 machine-3-3.txt   0.247423 0.289157  0.266667   0.843168
 machine-3-4.txt   0.200000 0.633333  0.304000   0.977327
 machine-3-6.txt   0.343348 0.869565  0.492308   0.984577
 machine-3-8.txt   0.396947 0.928571  0.556150   0.973398
2025-05-07 17:58:01,991 - INFO - 
===== Overall Metrics =====
Precision: 0.3922  Recall: 0.7266  F1: 0.5095  IPS: 0.9586
TP: 848  FP: 1314  FN: 319
2025-05-07 17:58:01,991 - INFO - 
【原始汇总指标】
2025-05-07 17:58:01,991 - INFO - 精确率(Precision): 0.3922
2025-05-07 17:58:01,991 - INFO - 召回率(Recall):    0.7266
2025-05-07 17:58:01,991 - INFO - F1值:             0.5095
2025-05-07 17:58:01,991 - INFO - 
==================================================
2025-05-07 17:58:01,991 - INFO - 开始生成可视化结果...
2025-05-07 17:58:01,992 - INFO - 
==================================================
2025-05-07 17:58:01,992 - INFO - 开始数据集可视化: machine-1-1
2025-05-07 17:58:01,992 - INFO - 使用参数: 评分模式=value_times_range, topk=5, 阈值=3.0
2025-05-07 17:58:01,992 - INFO - ==================================================

2025-05-07 17:58:01,992 - INFO - 正在加载数据集 machine-1-1 的数据
2025-05-07 17:58:01,998 - INFO - 数据加载成功。训练集形状: (28479, 38), 测试集形状: (28479, 38)
2025-05-07 17:58:01,998 - INFO - 正在计算边缘统计量...
2025-05-07 17:59:01,528 - INFO - 已计算 435 条边的统计量
2025-05-07 17:59:01,529 - INFO - 为每个节点使用 top-5 邻居
2025-05-07 17:59:01,529 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/value_times_range/machine-1-1
2025-05-07 17:59:01,692 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 17:59:01,692 - INFO - 
正在处理时间段 1/8: 15849-16394
2025-05-07 17:59:01,692 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-07 17:59:01,692 - INFO - 正在计算异常分数...
2025-05-07 17:59:02,231 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:02,231 - INFO - 正在为时间段 15849-16394 生成可视化
2025-05-07 17:59:02,231 - INFO - 正在为时间段 15849-16394 生成异常图可视化
2025-05-07 17:59:02,232 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:02,233 - DEBUG - 边统计: 正常边 137 条, 异常边 43 条
2025-05-07 17:59:02,430 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_0_15849_16394.png
2025-05-07 17:59:02,826 - INFO - 成功保存时间段 15849-16394 的可视化结果
2025-05-07 17:59:02,827 - INFO - 
正在处理时间段 2/8: 16963-17516
2025-05-07 17:59:02,827 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:02,827 - INFO - 正在计算异常分数...
2025-05-07 17:59:03,402 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:03,402 - INFO - 正在为时间段 16963-17516 生成可视化
2025-05-07 17:59:03,402 - INFO - 正在为时间段 16963-17516 生成异常图可视化
2025-05-07 17:59:03,403 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:03,404 - DEBUG - 边统计: 正常边 160 条, 异常边 20 条
2025-05-07 17:59:03,504 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_1_16963_17516.png
2025-05-07 17:59:03,874 - INFO - 成功保存时间段 16963-17516 的可视化结果
2025-05-07 17:59:03,874 - INFO - 
正在处理时间段 3/8: 18071-18527
2025-05-07 17:59:03,875 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 12, 13, 14, 15}
2025-05-07 17:59:03,875 - INFO - 正在计算异常分数...
2025-05-07 17:59:04,346 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:04,346 - INFO - 正在为时间段 18071-18527 生成可视化
2025-05-07 17:59:04,346 - INFO - 正在为时间段 18071-18527 生成异常图可视化
2025-05-07 17:59:04,347 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:04,348 - DEBUG - 边统计: 正常边 141 条, 异常边 39 条
2025-05-07 17:59:04,478 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_2_18071_18527.png
2025-05-07 17:59:04,846 - INFO - 成功保存时间段 18071-18527 的可视化结果
2025-05-07 17:59:04,847 - INFO - 
正在处理时间段 4/8: 19367-20087
2025-05-07 17:59:04,847 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 25, 28}
2025-05-07 17:59:04,847 - INFO - 正在计算异常分数...
2025-05-07 17:59:05,570 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:05,570 - INFO - 正在为时间段 19367-20087 生成可视化
2025-05-07 17:59:05,570 - INFO - 正在为时间段 19367-20087 生成异常图可视化
2025-05-07 17:59:05,571 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:05,572 - DEBUG - 边统计: 正常边 122 条, 异常边 58 条
2025-05-07 17:59:05,662 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_3_19367_20087.png
2025-05-07 17:59:06,086 - INFO - 成功保存时间段 19367-20087 的可视化结果
2025-05-07 17:59:06,086 - INFO - 
正在处理时间段 5/8: 20786-21194
2025-05-07 17:59:06,087 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-07 17:59:06,087 - INFO - 正在计算异常分数...
2025-05-07 17:59:06,493 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 17:59:06,493 - INFO - 正在为时间段 20786-21194 生成可视化
2025-05-07 17:59:06,493 - INFO - 正在为时间段 20786-21194 生成异常图可视化
2025-05-07 17:59:06,494 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:06,495 - DEBUG - 边统计: 正常边 126 条, 异常边 54 条
2025-05-07 17:59:06,726 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_4_20786_21194.png
2025-05-07 17:59:07,144 - INFO - 成功保存时间段 20786-21194 的可视化结果
2025-05-07 17:59:07,145 - INFO - 
正在处理时间段 6/8: 24679-24681
2025-05-07 17:59:07,145 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:59:07,145 - INFO - 正在计算异常分数...
2025-05-07 17:59:07,145 - INFO - 检测到的异常节点: set()
2025-05-07 17:59:07,145 - INFO - 正在为时间段 24679-24681 生成可视化
2025-05-07 17:59:07,145 - INFO - 正在为时间段 24679-24681 生成异常图可视化
2025-05-07 17:59:07,145 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:07,147 - DEBUG - 边统计: 正常边 100 条, 异常边 66 条
2025-05-07 17:59:07,235 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_5_24679_24681.png
2025-05-07 17:59:07,599 - INFO - 成功保存时间段 24679-24681 的可视化结果
2025-05-07 17:59:07,599 - INFO - 
正在处理时间段 7/8: 26114-26115
2025-05-07 17:59:07,599 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:59:07,599 - INFO - 正在计算异常分数...
2025-05-07 17:59:07,599 - INFO - 检测到的异常节点: set()
2025-05-07 17:59:07,600 - INFO - 正在为时间段 26114-26115 生成可视化
2025-05-07 17:59:07,600 - INFO - 正在为时间段 26114-26115 生成异常图可视化
2025-05-07 17:59:07,600 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:07,601 - DEBUG - 边统计: 正常边 0 条, 异常边 157 条
2025-05-07 17:59:07,694 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_6_26114_26115.png
2025-05-07 17:59:08,060 - INFO - 成功保存时间段 26114-26115 的可视化结果
2025-05-07 17:59:08,060 - INFO - 
正在处理时间段 8/8: 27554-27555
2025-05-07 17:59:08,060 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-07 17:59:08,060 - INFO - 正在计算异常分数...
2025-05-07 17:59:08,060 - INFO - 检测到的异常节点: set()
2025-05-07 17:59:08,060 - INFO - 正在为时间段 27554-27555 生成可视化
2025-05-07 17:59:08,060 - INFO - 正在为时间段 27554-27555 生成异常图可视化
2025-05-07 17:59:08,060 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 17:59:08,062 - DEBUG - 边统计: 正常边 0 条, 异常边 160 条
2025-05-07 17:59:08,190 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/seg_7_27554_27555.png
2025-05-07 17:59:08,656 - INFO - 成功保存时间段 27554-27555 的可视化结果
2025-05-07 17:59:08,656 - INFO - 正在从 ./visual/machine/neighbor_topk/value_times_range/machine-1-1 中的图像创建GIF
2025-05-07 17:59:09,272 - INFO - GIF已保存到 ./visual/machine/neighbor_topk/value_times_range/machine-1-1/machine-1-1.gif
2025-05-07 17:59:09,272 - INFO - 
==================================================
2025-05-07 17:59:09,272 - INFO - 开始数据集可视化: machine-1-6
2025-05-07 17:59:09,272 - INFO - 使用参数: 评分模式=value_times_range, topk=7, 阈值=2.0
2025-05-07 17:59:09,272 - INFO - ==================================================

2025-05-07 17:59:09,272 - INFO - 正在加载数据集 machine-1-6 的数据
2025-05-07 17:59:09,275 - INFO - 数据加载成功。训练集形状: (23688, 38), 测试集形状: (23689, 38)
2025-05-07 17:59:09,275 - INFO - 正在计算边缘统计量...
2025-05-07 18:00:00,367 - INFO - 已计算 525 条边的统计量
2025-05-07 18:00:00,367 - INFO - 为每个节点使用 top-7 邻居
2025-05-07 18:00:00,368 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_topk/value_times_range/machine-1-6
2025-05-07 18:00:00,505 - INFO - 在数据集中发现 30 个异常时间段
2025-05-07 18:00:00,505 - INFO - 
正在处理时间段 1/30: 246-251
2025-05-07 18:00:00,505 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15}
2025-05-07 18:00:00,505 - INFO - 正在计算异常分数...
2025-05-07 18:00:00,508 - INFO - 检测到的异常节点: {32, 1, 7, 19, 20, 21, 22, 23, 24, 25, 26, 28}
2025-05-07 18:00:00,508 - INFO - 正在为时间段 246-251 生成可视化
2025-05-07 18:00:00,508 - INFO - 正在为时间段 246-251 生成异常图可视化
2025-05-07 18:00:00,509 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:00,510 - DEBUG - 边统计: 正常边 184 条, 异常边 15 条
2025-05-07 18:00:00,652 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_0_246_251.png
2025-05-07 18:00:01,050 - INFO - 成功保存时间段 246-251 的可视化结果
2025-05-07 18:00:01,050 - INFO - 
正在处理时间段 2/30: 653-657
2025-05-07 18:00:01,050 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 18:00:01,050 - INFO - 正在计算异常分数...
2025-05-07 18:00:01,052 - INFO - 检测到的异常节点: {1, 3, 4, 35, 36, 12, 14, 24, 25, 26, 30}
2025-05-07 18:00:01,052 - INFO - 正在为时间段 653-657 生成可视化
2025-05-07 18:00:01,052 - INFO - 正在为时间段 653-657 生成异常图可视化
2025-05-07 18:00:01,052 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:01,053 - DEBUG - 边统计: 正常边 159 条, 异常边 40 条
2025-05-07 18:00:01,182 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_1_653_657.png
2025-05-07 18:00:01,642 - INFO - 成功保存时间段 653-657 的可视化结果
2025-05-07 18:00:01,642 - INFO - 
正在处理时间段 3/30: 2092-2099
2025-05-07 18:00:01,642 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 26, 28, 30, 31, 32}
2025-05-07 18:00:01,642 - INFO - 正在计算异常分数...
2025-05-07 18:00:01,647 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 18:00:01,647 - INFO - 正在为时间段 2092-2099 生成可视化
2025-05-07 18:00:01,648 - INFO - 正在为时间段 2092-2099 生成异常图可视化
2025-05-07 18:00:01,648 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:01,649 - DEBUG - 边统计: 正常边 175 条, 异常边 24 条
2025-05-07 18:00:01,778 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_2_2092_2099.png
2025-05-07 18:00:02,236 - INFO - 成功保存时间段 2092-2099 的可视化结果
2025-05-07 18:00:02,236 - INFO - 
正在处理时间段 4/30: 2884-2887
2025-05-07 18:00:02,236 - INFO - 该时间段的真实异常节点: {6}
2025-05-07 18:00:02,236 - INFO - 正在计算异常分数...
2025-05-07 18:00:02,237 - INFO - 检测到的异常节点: set()
2025-05-07 18:00:02,237 - INFO - 正在为时间段 2884-2887 生成可视化
2025-05-07 18:00:02,237 - INFO - 正在为时间段 2884-2887 生成异常图可视化
2025-05-07 18:00:02,237 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:02,239 - DEBUG - 边统计: 正常边 179 条, 异常边 20 条
2025-05-07 18:00:02,371 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_3_2884_2887.png
2025-05-07 18:00:02,821 - INFO - 成功保存时间段 2884-2887 的可视化结果
2025-05-07 18:00:02,822 - INFO - 
正在处理时间段 5/30: 3534-3538
2025-05-07 18:00:02,822 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22}
2025-05-07 18:00:02,822 - INFO - 正在计算异常分数...
2025-05-07 18:00:02,823 - INFO - 检测到的异常节点: {1, 35, 9, 18, 20, 21, 22, 23, 25, 30, 31}
2025-05-07 18:00:02,823 - INFO - 正在为时间段 3534-3538 生成可视化
2025-05-07 18:00:02,823 - INFO - 正在为时间段 3534-3538 生成异常图可视化
2025-05-07 18:00:02,824 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:02,825 - DEBUG - 边统计: 正常边 170 条, 异常边 40 条
2025-05-07 18:00:02,951 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_4_3534_3538.png
2025-05-07 18:00:03,417 - INFO - 成功保存时间段 3534-3538 的可视化结果
2025-05-07 18:00:03,417 - INFO - 
正在处理时间段 6/30: 4647-5044
2025-05-07 18:00:03,417 - INFO - 该时间段的真实异常节点: {33, 34, 5, 6, 9, 10, 11, 13, 17}
2025-05-07 18:00:03,417 - INFO - 正在计算异常分数...
2025-05-07 18:00:03,909 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-07 18:00:03,909 - INFO - 正在为时间段 4647-5044 生成可视化
2025-05-07 18:00:03,910 - INFO - 正在为时间段 4647-5044 生成异常图可视化
2025-05-07 18:00:03,910 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:03,912 - DEBUG - 边统计: 正常边 252 条, 异常边 12 条
2025-05-07 18:00:04,212 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_5_4647_5044.png
2025-05-07 18:00:04,668 - INFO - 成功保存时间段 4647-5044 的可视化结果
2025-05-07 18:00:04,668 - INFO - 
正在处理时间段 7/30: 5167-5171
2025-05-07 18:00:04,668 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13, 18}
2025-05-07 18:00:04,668 - INFO - 正在计算异常分数...
2025-05-07 18:00:04,670 - INFO - 检测到的异常节点: {2, 35, 36, 6, 10, 21, 22, 24, 25, 26, 28, 30}
2025-05-07 18:00:04,670 - INFO - 正在为时间段 5167-5171 生成可视化
2025-05-07 18:00:04,670 - INFO - 正在为时间段 5167-5171 生成异常图可视化
2025-05-07 18:00:04,670 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:04,672 - DEBUG - 边统计: 正常边 181 条, 异常边 29 条
2025-05-07 18:00:04,785 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_6_5167_5171.png
2025-05-07 18:00:05,250 - INFO - 成功保存时间段 5167-5171 的可视化结果
2025-05-07 18:00:05,250 - INFO - 
正在处理时间段 8/30: 5708-5712
2025-05-07 18:00:05,250 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-07 18:00:05,250 - INFO - 正在计算异常分数...
2025-05-07 18:00:05,252 - INFO - 检测到的异常节点: {6, 12, 14, 15, 23}
2025-05-07 18:00:05,252 - INFO - 正在为时间段 5708-5712 生成可视化
2025-05-07 18:00:05,252 - INFO - 正在为时间段 5708-5712 生成异常图可视化
2025-05-07 18:00:05,252 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:05,253 - DEBUG - 边统计: 正常边 188 条, 异常边 22 条
2025-05-07 18:00:05,384 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_7_5708_5712.png
2025-05-07 18:00:05,847 - INFO - 成功保存时间段 5708-5712 的可视化结果
2025-05-07 18:00:05,847 - INFO - 
正在处理时间段 9/30: 5873-5884
2025-05-07 18:00:05,847 - INFO - 该时间段的真实异常节点: {32, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 28, 31}
2025-05-07 18:00:05,847 - INFO - 正在计算异常分数...
2025-05-07 18:00:05,857 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 18:00:05,858 - INFO - 正在为时间段 5873-5884 生成可视化
2025-05-07 18:00:05,858 - INFO - 正在为时间段 5873-5884 生成异常图可视化
2025-05-07 18:00:05,858 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:05,859 - DEBUG - 边统计: 正常边 161 条, 异常边 38 条
2025-05-07 18:00:05,988 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_8_5873_5884.png
2025-05-07 18:00:06,450 - INFO - 成功保存时间段 5873-5884 的可视化结果
2025-05-07 18:00:06,450 - INFO - 
正在处理时间段 10/30: 6022-6026
2025-05-07 18:00:06,450 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-07 18:00:06,450 - INFO - 正在计算异常分数...
2025-05-07 18:00:06,452 - INFO - 检测到的异常节点: {1, 3, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 28}
2025-05-07 18:00:06,452 - INFO - 正在为时间段 6022-6026 生成可视化
2025-05-07 18:00:06,452 - INFO - 正在为时间段 6022-6026 生成异常图可视化
2025-05-07 18:00:06,452 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:06,454 - DEBUG - 边统计: 正常边 172 条, 异常边 44 条
2025-05-07 18:00:06,576 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_9_6022_6026.png
2025-05-07 18:00:07,041 - INFO - 成功保存时间段 6022-6026 的可视化结果
2025-05-07 18:00:07,041 - INFO - 
正在处理时间段 11/30: 6412-6418
2025-05-07 18:00:07,042 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 13, 15, 19, 20, 21, 22, 28, 30, 31, 32, 35, 36}
2025-05-07 18:00:07,042 - INFO - 正在计算异常分数...
2025-05-07 18:00:07,046 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 28, 31, 32}
2025-05-07 18:00:07,046 - INFO - 正在为时间段 6412-6418 生成可视化
2025-05-07 18:00:07,046 - INFO - 正在为时间段 6412-6418 生成异常图可视化
2025-05-07 18:00:07,046 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:07,048 - DEBUG - 边统计: 正常边 164 条, 异常边 46 条
2025-05-07 18:00:07,170 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_10_6412_6418.png
2025-05-07 18:00:07,635 - INFO - 成功保存时间段 6412-6418 的可视化结果
2025-05-07 18:00:07,635 - INFO - 
正在处理时间段 12/30: 7851-7855
2025-05-07 18:00:07,635 - INFO - 该时间段的真实异常节点: {32, 1, 2, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 18:00:07,635 - INFO - 正在计算异常分数...
2025-05-07 18:00:07,637 - INFO - 检测到的异常节点: {32, 1, 2, 35, 36, 6, 7, 19, 20, 21, 23, 24, 26}
2025-05-07 18:00:07,637 - INFO - 正在为时间段 7851-7855 生成可视化
2025-05-07 18:00:07,637 - INFO - 正在为时间段 7851-7855 生成异常图可视化
2025-05-07 18:00:07,637 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:07,638 - DEBUG - 边统计: 正常边 167 条, 异常边 32 条
2025-05-07 18:00:07,763 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_11_7851_7855.png
2025-05-07 18:00:08,222 - INFO - 成功保存时间段 7851-7855 的可视化结果
2025-05-07 18:00:08,222 - INFO - 
正在处理时间段 13/30: 9291-9297
2025-05-07 18:00:08,222 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 18:00:08,222 - INFO - 正在计算异常分数...
2025-05-07 18:00:08,226 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 34, 35, 36}
2025-05-07 18:00:08,227 - INFO - 正在为时间段 9291-9297 生成可视化
2025-05-07 18:00:08,227 - INFO - 正在为时间段 9291-9297 生成异常图可视化
2025-05-07 18:00:08,227 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:08,228 - DEBUG - 边统计: 正常边 165 条, 异常边 34 条
2025-05-07 18:00:08,354 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_12_9291_9297.png
2025-05-07 18:00:08,805 - INFO - 成功保存时间段 9291-9297 的可视化结果
2025-05-07 18:00:08,805 - INFO - 
正在处理时间段 14/30: 10731-10735
2025-05-07 18:00:08,805 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 18:00:08,806 - INFO - 正在计算异常分数...
2025-05-07 18:00:08,807 - INFO - 检测到的异常节点: {1, 34, 3, 4, 6, 7, 9, 13, 14, 15, 16, 23, 26}
2025-05-07 18:00:08,807 - INFO - 正在为时间段 10731-10735 生成可视化
2025-05-07 18:00:08,807 - INFO - 正在为时间段 10731-10735 生成异常图可视化
2025-05-07 18:00:08,807 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:08,809 - DEBUG - 边统计: 正常边 160 条, 异常边 39 条
2025-05-07 18:00:08,934 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_13_10731_10735.png
2025-05-07 18:00:09,388 - INFO - 成功保存时间段 10731-10735 的可视化结果
2025-05-07 18:00:09,388 - INFO - 
正在处理时间段 15/30: 11467-11470
2025-05-07 18:00:09,388 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-07 18:00:09,388 - INFO - 正在计算异常分数...
2025-05-07 18:00:09,388 - INFO - 检测到的异常节点: set()
2025-05-07 18:00:09,388 - INFO - 正在为时间段 11467-11470 生成可视化
2025-05-07 18:00:09,388 - INFO - 正在为时间段 11467-11470 生成异常图可视化
2025-05-07 18:00:09,389 - DEBUG - 创建包含 38 个节点的图结构
2025-05-07 18:00:09,390 - DEBUG - 边统计: 正常边 158 条, 异常边 41 条
2025-05-07 18:00:09,520 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_topk/value_times_range/machine-1-6/seg_14_11467_11470.png
