2025-05-07 22:23:38,599 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 22:23:38,599 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 22:23:38,599 - INFO - 
==================================================
2025-05-07 22:23:38,599 - INFO - 开始执行网格搜索...
2025-05-07 22:23:38,606 - INFO - [machine-1-1] Starting grid search...
2025-05-07 22:24:33,320 - INFO - [machine-1-1.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 23:16:37,187 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:37,187 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:37,187 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:38,404 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:38,405 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:39,241 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:39,242 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:41,161 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:42,372 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:44,208 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:44,888 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:46,388 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:50,226 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:50,227 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:50,227 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:50,227 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:16:56,371 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:02,440 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:02,831 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:03,588 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:05,653 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:05,653 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:12,090 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,465 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,465 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,878 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,879 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,879 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:20,879 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:27,108 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:27,531 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:27,532 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:27,532 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:29,579 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:30,666 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:32,541 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:32,541 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:32,541 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:32,542 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:32,542 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.3, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:33,326 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:33,327 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:34,305 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:34,305 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:37,517 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:37,518 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:37,647 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,553 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,553 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,553 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,553 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,554 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:39,554 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:45,029 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:45,029 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:48,602 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:49,938 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:17:50,691 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:02,777 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:03,608 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:09,992 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:09,992 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:09,993 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:09,993 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:13,292 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:13,292 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:13,293 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:14,884 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:19,313 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:19,314 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:19,314 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:19,314 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:19,314 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:22,128 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:22,128 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:22,128 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:22,128 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:26,420 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:26,420 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:26,420 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,580 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,581 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,581 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,581 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,581 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,581 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,582 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,811 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:28,812 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:30,662 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:30,663 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:37,645 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:37,645 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:38,760 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:38,760 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:49,661 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:49,662 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:54,332 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:54,596 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:57,051 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 23:18:57,052 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:18:57,052 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:18:57,052 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:04,541 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:04,542 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:07,528 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:09,901 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:09,902 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:09,902 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:11,178 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:13,479 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:13,480 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,000 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,001 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,002 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,002 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,002 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:24,002 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,947 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,948 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,948 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:27,949 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:29,982 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:29,983 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:29,983 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:29,983 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:30,448 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:30,449 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:30,449 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:30,449 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:31,230 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:36,080 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:36,081 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:44,299 - INFO - [machine-2-8.txt] mode=range_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 23:19:44,742 - INFO - [machine-3-11] Starting grid search...
2025-05-07 23:21:30,773 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,226 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,226 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=1.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,227 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=1.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,227 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=2.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,227 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=2.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:32,227 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=3.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=3.5, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=4.0, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=4.5, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=5.0, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=5.5, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=6.0, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:34,999 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=6.5, P=0.5325, R=0.9111, F1=0.6721
2025-05-07 23:21:36,177 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=7.0, P=0.5395, R=0.9111, F1=0.6777
2025-05-07 23:21:36,178 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:36,178 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=0.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:36,178 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=1.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:36,178 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=1.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 23:21:36,178 - INFO - [machine-3-11.txt] mode=range_ratio, corr_threshold=0.0, threshold=2.0, P=0.5256, R=0.9111, F1=0.6667
