2025-05-08 00:47:49,164 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-08 00:47:49,165 - INFO - 当前评分模式: ['robust_zscore']
2025-05-08 00:47:49,165 - INFO - 
==================================================
2025-05-08 00:47:49,165 - INFO - 开始执行网格搜索...
2025-05-08 00:47:49,169 - INFO - [machine-1-1] Starting grid search...
2025-05-08 00:48:37,861 - INFO - [machine-1-1.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 01:31:45,558 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:31:45,558 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:31:45,558 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:31:45,558 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:31:45,559 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:31:46,711 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.0, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=0.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=0.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=1.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=1.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=2.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:31:46,712 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=2.5, P=0.3831, R=0.9422, F1=0.5447
2025-05-08 01:31:46,713 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=3.0, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:32:09,487 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=3.5, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:32:09,487 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=4.0, P=0.3853, R=0.9422, F1=0.5469
2025-05-08 01:32:09,488 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:32:13,204 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:32:13,205 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:32:13,205 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:32:13,205 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:32:13,205 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.1, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:32:13,205 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:32:13,478 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:32:13,478 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:32:22,069 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:32:22,070 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:32:22,070 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.3831, R=0.9422, F1=0.5447
2025-05-08 01:32:40,730 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:32:40,731 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:32:40,731 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.3853, R=0.9422, F1=0.5469
2025-05-08 01:32:40,731 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:32:40,731 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:32:59,160 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:32:59,161 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:32:59,161 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:32:59,161 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:32:59,161 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:06,492 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:06,492 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:06,492 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:06,492 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.3831, R=0.9422, F1=0.5447
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.3853, R=0.9422, F1=0.5469
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:33:06,493 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:08,869 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:08,869 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:08,869 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:08,870 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:08,870 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.3831, R=0.9422, F1=0.5447
2025-05-08 01:33:10,968 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:10,969 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:10,969 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.3853, R=0.9422, F1=0.5469
2025-05-08 01:33:13,845 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:33:13,846 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:33:25,324 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:33:25,325 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:33:25,325 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:33:40,154 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:33:42,419 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=1.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=1.5, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=2.0, P=0.3810, R=0.9422, F1=0.5426
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=2.5, P=0.3831, R=0.9422, F1=0.5447
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=3.0, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:42,420 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=3.5, P=0.3842, R=0.9422, F1=0.5458
2025-05-08 01:33:42,421 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=4.0, P=0.3853, R=0.9422, F1=0.5469
2025-05-08 01:33:42,421 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=4.5, P=0.3904, R=0.9388, F1=0.5514
2025-05-08 01:33:54,022 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=5.0, P=0.3901, R=0.9354, F1=0.5506
2025-05-08 01:33:54,023 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=5.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:33:56,170 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=6.0, P=0.3912, R=0.9354, F1=0.5517
2025-05-08 01:33:59,595 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=6.5, P=0.3917, R=0.9354, F1=0.5522
2025-05-08 01:33:59,596 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.3, threshold=7.0, P=0.3934, R=0.9354, F1=0.5539
2025-05-08 01:34:05,731 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:12,475 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:12,476 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:12,476 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:12,476 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:12,476 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3823, R=0.9388, F1=0.5433
2025-05-08 01:34:13,272 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:34:21,775 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:34:22,135 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3849, R=0.9388, F1=0.5460
2025-05-08 01:34:22,135 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:34:22,136 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3909, R=0.9320, F1=0.5508
2025-05-08 01:34:22,136 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3914, R=0.9320, F1=0.5513
2025-05-08 01:34:22,136 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3920, R=0.9320, F1=0.5519
2025-05-08 01:34:25,022 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3926, R=0.9320, F1=0.5524
2025-05-08 01:34:27,041 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3942, R=0.9320, F1=0.5541
2025-05-08 01:34:27,041 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:27,041 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:28,701 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:28,701 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:28,702 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:28,702 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3823, R=0.9388, F1=0.5433
2025-05-08 01:34:28,702 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:34:40,635 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3849, R=0.9388, F1=0.5460
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3909, R=0.9320, F1=0.5508
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3914, R=0.9320, F1=0.5513
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3920, R=0.9320, F1=0.5519
2025-05-08 01:34:40,636 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3926, R=0.9320, F1=0.5524
2025-05-08 01:34:53,078 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3942, R=0.9320, F1=0.5541
2025-05-08 01:34:55,649 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:55,650 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:55,650 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:57,773 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:57,774 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.3802, R=0.9388, F1=0.5412
2025-05-08 01:34:57,774 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.3823, R=0.9388, F1=0.5433
2025-05-08 01:34:57,774 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:34:57,774 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.3833, R=0.9388, F1=0.5444
2025-05-08 01:35:05,166 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.3849, R=0.9388, F1=0.5460
2025-05-08 01:35:05,167 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.3906, R=0.9354, F1=0.5511
2025-05-08 01:35:07,599 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.3909, R=0.9320, F1=0.5508
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.3914, R=0.9320, F1=0.5513
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.3920, R=0.9320, F1=0.5519
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.3926, R=0.9320, F1=0.5524
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.3942, R=0.9320, F1=0.5541
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.0, P=0.4103, R=0.7857, F1=0.5391
2025-05-08 01:35:07,600 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.5, P=0.4103, R=0.7857, F1=0.5391
2025-05-08 01:35:09,802 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.0, P=0.4103, R=0.7857, F1=0.5391
2025-05-08 01:35:11,195 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.5, P=0.4103, R=0.7857, F1=0.5391
2025-05-08 01:35:11,195 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.0, P=0.4103, R=0.7857, F1=0.5391
2025-05-08 01:35:13,223 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.5, P=0.4171, R=0.7789, F1=0.5433
2025-05-08 01:35:13,664 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.0, P=0.4243, R=0.7721, F1=0.5476
2025-05-08 01:35:20,079 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.5, P=0.4305, R=0.7687, F1=0.5519
2025-05-08 01:35:29,317 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.0, P=0.4283, R=0.7517, F1=0.5457
2025-05-08 01:35:29,317 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.5, P=0.4314, R=0.7483, F1=0.5473
2025-05-08 01:35:29,318 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.0, P=0.4314, R=0.7483, F1=0.5473
2025-05-08 01:35:29,318 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.5, P=0.4354, R=0.7449, F1=0.5496
2025-05-08 01:35:32,999 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.0, P=0.4375, R=0.7381, F1=0.5494
2025-05-08 01:35:33,112 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.5, P=0.4431, R=0.7279, F1=0.5508
2025-05-08 01:35:33,113 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.5, threshold=7.0, P=0.4456, R=0.7245, F1=0.5518
2025-05-08 01:35:33,113 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:33,113 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:33,113 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:38,226 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:38,227 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:39,957 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.4485, R=0.7109, F1=0.5500
2025-05-08 01:35:44,354 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.4603, R=0.6905, F1=0.5524
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.4630, R=0.6803, F1=0.5510
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.4630, R=0.6803, F1=0.5510
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.4670, R=0.6735, F1=0.5515
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.4670, R=0.6735, F1=0.5515
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.4756, R=0.6633, F1=0.5540
2025-05-08 01:35:44,363 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.4778, R=0.6599, F1=0.5543
2025-05-08 01:35:47,457 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.4850, R=0.6599, F1=0.5591
2025-05-08 01:35:47,458 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.4874, R=0.6599, F1=0.5607
2025-05-08 01:35:50,082 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:50,083 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:50,083 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:50,083 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:50,083 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.4351, R=0.7177, F1=0.5417
2025-05-08 01:35:50,083 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.4485, R=0.7109, F1=0.5500
2025-05-08 01:35:50,817 - INFO - [machine-1-6.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.4603, R=0.6905, F1=0.5524
