2025-04-17 17:51:08,520 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:51:08,521 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 17:51:08,521 - INFO - 
==================================================
2025-04-17 17:51:08,521 - INFO - 开始执行网格搜索...
2025-04-17 17:51:08,523 - INFO - [els-1] Starting grid search...
2025-04-17 17:51:09,434 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:51:20,061 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.4, P=0.3498, R=0.3571, F1=0.3534
2025-04-17 17:51:20,061 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.3527, R=0.3571, F1=0.3549
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.6, P=0.3527, R=0.3571, F1=0.3549
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.7, P=0.3542, R=0.3571, F1=0.3556
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.8, P=0.3556, R=0.3571, F1=0.3564
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.9, P=0.3586, R=0.3571, F1=0.3579
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.3586, R=0.3571, F1=0.3579
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.1, P=0.3586, R=0.3571, F1=0.3579
2025-04-17 17:51:20,062 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.2, P=0.3586, R=0.3571, F1=0.3579
2025-04-17 17:51:20,093 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.3, P=0.3602, R=0.3571, F1=0.3586
2025-04-17 17:51:20,094 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.4, P=0.3574, R=0.3529, F1=0.3552
2025-04-17 17:51:20,094 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.3605, R=0.3529, F1=0.3567
2025-04-17 17:51:20,200 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.6, P=0.3621, R=0.3529, F1=0.3574
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.7, P=0.3621, R=0.3529, F1=0.3574
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.8, P=0.3621, R=0.3529, F1=0.3574
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.9, P=0.3593, R=0.3487, F1=0.3539
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.3609, R=0.3487, F1=0.3547
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.1, P=0.3640, R=0.3487, F1=0.3562
2025-04-17 17:51:20,205 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.2, P=0.3644, R=0.3445, F1=0.3542
2025-04-17 17:51:20,206 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.3, P=0.3632, R=0.3403, F1=0.3514
2025-04-17 17:51:20,249 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.4, P=0.3604, R=0.3361, F1=0.3478
2025-04-17 17:51:20,249 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.3636, R=0.3361, F1=0.3493
2025-04-17 17:51:20,249 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.6, P=0.3607, R=0.3319, F1=0.3457
2025-04-17 17:51:20,266 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.7, P=0.3624, R=0.3319, F1=0.3465
2025-04-17 17:51:20,280 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.8, P=0.3611, R=0.3277, F1=0.3436
2025-04-17 17:51:20,280 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.9, P=0.3611, R=0.3277, F1=0.3436
2025-04-17 17:51:20,280 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.3628, R=0.3277, F1=0.3444
2025-04-17 17:51:20,280 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:51:20,280 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.1, P=0.3562, R=0.3277, F1=0.3414
2025-04-17 17:51:20,283 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.2, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:51:20,303 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.3, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:51:20,399 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.4, P=0.3615, R=0.3235, F1=0.3415
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.6, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.7, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.8, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.9, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:20,401 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:20,402 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.1, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:20,402 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.2, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:20,402 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.3, P=0.3793, R=0.3235, F1=0.3492
2025-04-17 17:51:20,402 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.4, P=0.3831, R=0.3235, F1=0.3508
2025-04-17 17:51:20,410 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.3869, R=0.3235, F1=0.3524
2025-04-17 17:51:20,434 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.6, P=0.3869, R=0.3235, F1=0.3524
2025-04-17 17:51:20,437 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.7, P=0.3878, R=0.3193, F1=0.3502
2025-04-17 17:51:20,443 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.8, P=0.3878, R=0.3193, F1=0.3502
2025-04-17 17:51:20,463 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.9, P=0.4043, R=0.3193, F1=0.3568
2025-04-17 17:51:20,463 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.4064, R=0.3193, F1=0.3576
2025-04-17 17:51:20,502 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.1, P=0.4086, R=0.3193, F1=0.3585
2025-04-17 17:51:20,528 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.2, P=0.4086, R=0.3193, F1=0.3585
2025-04-17 17:51:20,555 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.3, P=0.4153, R=0.3193, F1=0.3610
2025-04-17 17:51:20,555 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.4, P=0.4157, R=0.3109, F1=0.3558
2025-04-17 17:51:20,587 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.4138, R=0.3025, F1=0.3495
2025-04-17 17:51:20,588 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.6, P=0.4138, R=0.3025, F1=0.3495
2025-04-17 17:51:20,588 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.7, P=0.4211, R=0.3025, F1=0.3521
2025-04-17 17:51:20,588 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.8, P=0.4211, R=0.3025, F1=0.3521
2025-04-17 17:51:20,596 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.9, P=0.4142, R=0.2941, F1=0.3440
2025-04-17 17:51:20,624 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:20,639 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.1, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:20,639 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.2, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:20,656 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.3, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:20,656 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.4, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:20,656 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.4217, R=0.2941, F1=0.3465
2025-04-17 17:51:20,657 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.6, P=0.4217, R=0.2941, F1=0.3465
2025-04-17 17:51:20,661 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.7, P=0.4242, R=0.2941, F1=0.3474
2025-04-17 17:51:20,674 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.8, P=0.4375, R=0.2941, F1=0.3518
2025-04-17 17:51:20,674 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.9, P=0.4340, R=0.2899, F1=0.3476
2025-04-17 17:51:20,853 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.4359, R=0.2857, F1=0.3452
2025-04-17 17:51:20,853 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.1, P=0.4359, R=0.2857, F1=0.3452
2025-04-17 17:51:20,853 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.2, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:20,853 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.3, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.4, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.6, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.7, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.8, P=0.4533, R=0.2857, F1=0.3505
2025-04-17 17:51:20,855 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.9, P=0.4533, R=0.2857, F1=0.3505
2025-04-17 17:51:20,898 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:20,898 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.1, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:20,898 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.2, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:20,899 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.3, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:20,899 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.4, P=0.4527, R=0.2815, F1=0.3472
2025-04-17 17:51:20,899 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.4452, R=0.2731, F1=0.3385
2025-04-17 17:51:20,899 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.6, P=0.4476, R=0.2689, F1=0.3360
2025-04-17 17:51:20,899 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.7, P=0.4476, R=0.2689, F1=0.3360
2025-04-17 17:51:20,907 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.8, P=0.4437, R=0.2647, F1=0.3316
2025-04-17 17:51:20,915 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.9, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:20,916 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:21,039 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.1, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:21,039 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.2, P=0.4420, R=0.2563, F1=0.3245
2025-04-17 17:51:21,039 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.3, P=0.4420, R=0.2563, F1=0.3245
2025-04-17 17:51:21,039 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.4, P=0.4412, R=0.2521, F1=0.3209
2025-04-17 17:51:21,039 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.4478, R=0.2521, F1=0.3226
2025-04-17 17:51:21,040 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.6, P=0.4436, R=0.2479, F1=0.3181
2025-04-17 17:51:21,040 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.7, P=0.4436, R=0.2479, F1=0.3181
2025-04-17 17:51:21,040 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.8, P=0.4427, R=0.2437, F1=0.3144
2025-04-17 17:51:21,075 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.9, P=0.4427, R=0.2437, F1=0.3144
2025-04-17 17:51:21,075 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.4427, R=0.2437, F1=0.3144
2025-04-17 17:51:21,075 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:51:21,075 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.1, P=0.3562, R=0.3277, F1=0.3414
2025-04-17 17:51:21,076 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.2, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:51:21,076 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.3, P=0.3578, R=0.3277, F1=0.3421
2025-04-17 17:51:21,091 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.4, P=0.3615, R=0.3235, F1=0.3415
2025-04-17 17:51:21,104 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:21,114 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.6, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:21,116 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.7, P=0.3667, R=0.3235, F1=0.3438
2025-04-17 17:51:21,126 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.8, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:21,141 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.9, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:21,148 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:21,160 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.1, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:21,181 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.2, P=0.3684, R=0.3235, F1=0.3445
2025-04-17 17:51:21,181 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.3, P=0.3793, R=0.3235, F1=0.3492
2025-04-17 17:51:21,185 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.4, P=0.3831, R=0.3235, F1=0.3508
2025-04-17 17:51:21,193 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.3869, R=0.3235, F1=0.3524
2025-04-17 17:51:21,194 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.6, P=0.3869, R=0.3235, F1=0.3524
2025-04-17 17:51:21,267 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.7, P=0.3878, R=0.3193, F1=0.3502
2025-04-17 17:51:21,267 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.8, P=0.3878, R=0.3193, F1=0.3502
2025-04-17 17:51:21,268 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.9, P=0.4043, R=0.3193, F1=0.3568
2025-04-17 17:51:21,268 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.4064, R=0.3193, F1=0.3576
2025-04-17 17:51:21,268 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.1, P=0.4086, R=0.3193, F1=0.3585
2025-04-17 17:51:21,270 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.2, P=0.4086, R=0.3193, F1=0.3585
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.3, P=0.4153, R=0.3193, F1=0.3610
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.4, P=0.4157, R=0.3109, F1=0.3558
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.4138, R=0.3025, F1=0.3495
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.6, P=0.4138, R=0.3025, F1=0.3495
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.7, P=0.4211, R=0.3025, F1=0.3521
2025-04-17 17:51:21,414 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.8, P=0.4211, R=0.3025, F1=0.3521
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.9, P=0.4142, R=0.2941, F1=0.3440
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.1, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.2, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.3, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:21,415 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.4, P=0.4167, R=0.2941, F1=0.3448
2025-04-17 17:51:21,416 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.4217, R=0.2941, F1=0.3465
2025-04-17 17:51:21,416 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.6, P=0.4217, R=0.2941, F1=0.3465
2025-04-17 17:51:21,428 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.7, P=0.4242, R=0.2941, F1=0.3474
2025-04-17 17:51:21,428 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.8, P=0.4375, R=0.2941, F1=0.3518
2025-04-17 17:51:21,558 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.9, P=0.4340, R=0.2899, F1=0.3476
2025-04-17 17:51:21,558 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.4359, R=0.2857, F1=0.3452
2025-04-17 17:51:21,558 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.1, P=0.4359, R=0.2857, F1=0.3452
2025-04-17 17:51:21,558 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.2, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:21,559 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.3, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:21,559 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.4, P=0.4387, R=0.2857, F1=0.3461
2025-04-17 17:51:21,559 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:21,704 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.6, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:21,704 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.7, P=0.4474, R=0.2857, F1=0.3487
2025-04-17 17:51:21,704 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.8, P=0.4533, R=0.2857, F1=0.3505
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.9, P=0.4533, R=0.2857, F1=0.3505
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.1, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.2, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.3, P=0.4564, R=0.2857, F1=0.3514
2025-04-17 17:51:21,705 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.4, P=0.4527, R=0.2815, F1=0.3472
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.4452, R=0.2731, F1=0.3385
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.6, P=0.4476, R=0.2689, F1=0.3360
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.7, P=0.4476, R=0.2689, F1=0.3360
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.8, P=0.4437, R=0.2647, F1=0.3316
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.9, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.1, P=0.4429, R=0.2605, F1=0.3280
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.2, P=0.4420, R=0.2563, F1=0.3245
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.3, P=0.4420, R=0.2563, F1=0.3245
2025-04-17 17:51:21,707 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.4, P=0.4412, R=0.2521, F1=0.3209
2025-04-17 17:51:21,732 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.4478, R=0.2521, F1=0.3226
2025-04-17 17:51:21,797 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.6, P=0.4436, R=0.2479, F1=0.3181
2025-04-17 17:51:21,797 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.7, P=0.4436, R=0.2479, F1=0.3181
2025-04-17 17:51:21,798 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.8, P=0.4427, R=0.2437, F1=0.3144
2025-04-17 17:51:21,798 - INFO - [els-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.9, P=0.4427, R=0.2437, F1=0.3144
