2025-04-15 20:58:22,971 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:58:22,972 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 20:58:22,972 - INFO - 
==================================================
2025-04-15 20:58:22,972 - INFO - 开始执行网格搜索...
2025-04-15 20:58:22,973 - INFO - [omi-1] Starting grid search...
2025-04-15 20:58:25,980 - INFO - [omi-1.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6875, R=0.4944, F1=0.5752
2025-04-15 21:07:36,268 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.8857, R=0.7949, F1=0.8378
2025-04-15 21:07:36,331 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:36,413 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:36,517 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:38,166 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 21:07:38,216 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 21:07:38,292 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 21:07:38,425 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-15 21:07:40,053 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.8710, R=0.6923, F1=0.7714
2025-04-15 21:07:40,118 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.8667, R=0.6667, F1=0.7536
2025-04-15 21:07:40,162 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.8667, R=0.6667, F1=0.7536
2025-04-15 21:07:40,296 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:41,978 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:42,037 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 21:07:42,050 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 21:07:42,192 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-15 21:07:43,866 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-15 21:07:43,917 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.8857, R=0.7949, F1=0.8378
2025-04-15 21:07:43,973 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.8857, R=0.7949, F1=0.8378
2025-04-15 21:07:44,099 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.8857, R=0.7949, F1=0.8378
2025-04-15 21:07:45,782 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.8857, R=0.7949, F1=0.8378
2025-04-15 21:07:45,914 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:45,915 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:46,011 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-15 21:07:47,688 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:47,776 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:47,817 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:47,909 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:49,582 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:49,712 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-15 21:07:49,714 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:49,807 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:51,479 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:51,572 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:51,647 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:51,656 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-15 21:07:53,375 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-15 21:07:53,467 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:53,595 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:53,596 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:55,289 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:55,372 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:55,560 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:55,561 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:57,148 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:57,216 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:57,439 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:57,440 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:59,057 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:59,127 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-15 21:07:59,341 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:07:59,342 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:00,895 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:01,010 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:01,190 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:01,213 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:02,779 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:02,891 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:03,103 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:03,119 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:04,723 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:04,759 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:04,987 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:05,066 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:06,669 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:06,687 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:06,952 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:06,970 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:08,507 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:08,579 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:08,786 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:08,841 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:10,485 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:10,486 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:10,721 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:10,792 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:12,424 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-15 21:08:12,424 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-15 21:08:12,626 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-15 21:08:12,647 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:14,290 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:14,328 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:14,565 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:14,572 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:16,190 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:16,239 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:16,433 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:16,477 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:17,893 - INFO - [omi-7.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-15 21:08:17,909 - INFO - [omi-8] Starting grid search...
2025-04-15 21:08:20,811 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.3667, R=0.7097, F1=0.4835
2025-04-15 21:08:20,916 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.3889, R=0.6774, F1=0.4941
2025-04-15 21:08:20,985 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.3962, R=0.6774, F1=0.5000
2025-04-15 21:08:21,015 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.4000, R=0.6452, F1=0.4938
2025-04-15 21:08:22,693 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.4000, R=0.5806, F1=0.4737
2025-04-15 21:08:22,806 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.4186, R=0.5806, F1=0.4865
2025-04-15 21:08:22,854 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.4390, R=0.5806, F1=0.5000
2025-04-15 21:08:22,882 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.4390, R=0.5806, F1=0.5000
2025-04-15 21:08:24,533 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.4359, R=0.5484, F1=0.4857
2025-04-15 21:08:24,770 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.4474, R=0.5484, F1=0.4928
2025-04-15 21:08:24,771 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.4595, R=0.5484, F1=0.5000
2025-04-15 21:08:24,771 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.4722, R=0.5484, F1=0.5075
2025-04-15 21:08:26,458 - INFO - [omi-8.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.4545, R=0.4839, F1=0.4687
2025-04-15 21:08:26,582 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.3636, R=0.7742, F1=0.4948
2025-04-15 21:08:26,678 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.3934, R=0.7742, F1=0.5217
2025-04-15 21:08:26,678 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.3934, R=0.7742, F1=0.5217
2025-04-15 21:08:28,337 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=2.5, use_topk=True, P=0.4000, R=0.7742, F1=0.5275
2025-04-15 21:08:28,418 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=3.0, use_topk=True, P=0.4107, R=0.7419, F1=0.5287
2025-04-15 21:08:28,553 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=3.5, use_topk=True, P=0.4510, R=0.7419, F1=0.5610
2025-04-15 21:08:28,554 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=4.0, use_topk=True, P=0.4894, R=0.7419, F1=0.5897
2025-04-15 21:08:30,194 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=4.5, use_topk=True, P=0.4783, R=0.7097, F1=0.5714
2025-04-15 21:08:30,271 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=5.0, use_topk=True, P=0.4773, R=0.6774, F1=0.5600
2025-04-15 21:08:30,397 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.4773, R=0.6774, F1=0.5600
2025-04-15 21:08:30,454 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.4884, R=0.6774, F1=0.5676
2025-04-15 21:08:32,017 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.4884, R=0.6774, F1=0.5676
2025-04-15 21:08:32,152 - INFO - [omi-8.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.4762, R=0.6452, F1=0.5479
2025-04-15 21:08:32,239 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.3623, R=0.8065, F1=0.5000
2025-04-15 21:08:32,344 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.3676, R=0.8065, F1=0.5051
2025-04-15 21:08:33,943 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.3788, R=0.8065, F1=0.5155
2025-04-15 21:08:33,998 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.3788, R=0.8065, F1=0.5155
2025-04-15 21:08:34,072 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.3810, R=0.7742, F1=0.5106
2025-04-15 21:08:34,147 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.4000, R=0.7742, F1=0.5275
2025-04-15 21:08:35,790 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.4286, R=0.7742, F1=0.5517
2025-04-15 21:08:35,864 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.4259, R=0.7419, F1=0.5412
2025-04-15 21:08:35,932 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.4510, R=0.7419, F1=0.5610
2025-04-15 21:08:36,057 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.4510, R=0.7419, F1=0.5610
2025-04-15 21:08:37,617 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.4510, R=0.7419, F1=0.5610
2025-04-15 21:08:37,715 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.4694, R=0.7419, F1=0.5750
2025-04-15 21:08:37,784 - INFO - [omi-8.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.4583, R=0.7097, F1=0.5570
2025-04-15 21:08:37,894 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.3714, R=0.8387, F1=0.5149
2025-04-15 21:08:39,544 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.3768, R=0.8387, F1=0.5200
2025-04-15 21:08:39,545 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.3824, R=0.8387, F1=0.5253
2025-04-15 21:08:39,641 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.3881, R=0.8387, F1=0.5306
2025-04-15 21:08:39,788 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.3906, R=0.8065, F1=0.5263
2025-04-15 21:08:41,361 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.4032, R=0.8065, F1=0.5376
2025-04-15 21:08:41,457 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.4167, R=0.8065, F1=0.5495
2025-04-15 21:08:41,506 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.4237, R=0.8065, F1=0.5556
2025-04-15 21:08:41,683 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.4386, R=0.8065, F1=0.5682
2025-04-15 21:08:43,271 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.4386, R=0.8065, F1=0.5682
2025-04-15 21:08:43,311 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.4286, R=0.7742, F1=0.5517
2025-04-15 21:08:43,377 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.4444, R=0.7742, F1=0.5647
2025-04-15 21:08:43,632 - INFO - [omi-8.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.4510, R=0.7419, F1=0.5610
2025-04-15 21:08:45,173 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.3699, R=0.8710, F1=0.5192
2025-04-15 21:08:45,223 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.3699, R=0.8710, F1=0.5192
2025-04-15 21:08:45,254 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.3803, R=0.8710, F1=0.5294
2025-04-15 21:08:45,569 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.3857, R=0.8710, F1=0.5347
2025-04-15 21:08:47,081 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.3824, R=0.8387, F1=0.5253
2025-04-15 21:08:47,141 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.4000, R=0.8387, F1=0.5417
2025-04-15 21:08:47,211 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.4194, R=0.8387, F1=0.5591
2025-04-15 21:08:47,373 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.4262, R=0.8387, F1=0.5652
2025-04-15 21:08:48,992 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.4333, R=0.8387, F1=0.5714
2025-04-15 21:08:49,011 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.4333, R=0.8387, F1=0.5714
2025-04-15 21:08:49,106 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.4310, R=0.8065, F1=0.5618
2025-04-15 21:08:49,260 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.4545, R=0.8065, F1=0.5814
2025-04-15 21:08:50,870 - INFO - [omi-8.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.4615, R=0.7742, F1=0.5783
2025-04-15 21:08:50,952 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.3733, R=0.9032, F1=0.5283
2025-04-15 21:08:51,025 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.3733, R=0.9032, F1=0.5283
2025-04-15 21:08:51,127 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.3836, R=0.9032, F1=0.5385
2025-04-15 21:08:52,803 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.3889, R=0.9032, F1=0.5437
2025-04-15 21:08:52,901 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.3857, R=0.8710, F1=0.5347
2025-04-15 21:08:52,930 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.4091, R=0.8710, F1=0.5567
2025-04-15 21:08:53,038 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.4219, R=0.8710, F1=0.5684
2025-04-15 21:08:54,651 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.4286, R=0.8710, F1=0.5745
2025-04-15 21:08:54,768 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.4355, R=0.8710, F1=0.5806
2025-04-15 21:08:54,823 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.4355, R=0.8710, F1=0.5806
2025-04-15 21:08:54,929 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.4262, R=0.8387, F1=0.5652
2025-04-15 21:08:56,605 - INFO - [omi-8.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.4561, R=0.8387, F1=0.5909
