2025-04-16 11:30:44,132 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 11:30:44,133 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 11:30:44,133 - INFO - 
==================================================
2025-04-16 11:30:44,133 - INFO - 开始执行网格搜索...
2025-04-16 11:30:44,135 - INFO - [omi-1] Starting grid search...
2025-04-16 11:30:47,304 - INFO - [omi-1.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6567, R=0.4944, F1=0.5641
2025-04-16 11:43:36,230 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.2845, R=0.7500, F1=0.4125
2025-04-16 11:43:36,302 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.2857, R=0.7273, F1=0.4103
2025-04-16 11:43:36,528 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.2857, R=0.7273, F1=0.4103
2025-04-16 11:43:38,431 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.2991, R=0.7273, F1=0.4238
2025-04-16 11:43:38,431 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.3048, R=0.7273, F1=0.4295
2025-04-16 11:43:38,488 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.3061, R=0.6818, F1=0.4225
2025-04-16 11:43:38,696 - INFO - [omi-6.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.3158, R=0.6818, F1=0.4317
2025-04-16 11:43:40,471 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.2649, R=0.9091, F1=0.4103
2025-04-16 11:43:40,502 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.2721, R=0.9091, F1=0.4188
2025-04-16 11:43:40,567 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.2778, R=0.9091, F1=0.4255
2025-04-16 11:43:40,732 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.2868, R=0.8864, F1=0.4333
2025-04-16 11:43:42,584 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.2910, R=0.8864, F1=0.4382
2025-04-16 11:43:42,728 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.2823, R=0.7955, F1=0.4167
2025-04-16 11:43:42,729 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.2823, R=0.7955, F1=0.4167
2025-04-16 11:43:42,874 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.2810, R=0.7727, F1=0.4121
2025-04-16 11:43:44,666 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.2797, R=0.7500, F1=0.4074
2025-04-16 11:43:44,804 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.2920, R=0.7500, F1=0.4204
2025-04-16 11:43:44,867 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.2920, R=0.7500, F1=0.4204
2025-04-16 11:43:44,945 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.2963, R=0.7273, F1=0.4211
2025-04-16 11:43:46,813 - INFO - [omi-6.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.3019, R=0.7273, F1=0.4267
2025-04-16 11:43:47,009 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.2662, R=0.9318, F1=0.4141
2025-04-16 11:43:47,066 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.2697, R=0.9318, F1=0.4184
2025-04-16 11:43:47,097 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.2721, R=0.9091, F1=0.4188
2025-04-16 11:43:48,893 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.2797, R=0.9091, F1=0.4278
2025-04-16 11:43:49,158 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.2857, R=0.9091, F1=0.4348
2025-04-16 11:43:49,181 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.2812, R=0.8182, F1=0.4186
2025-04-16 11:43:49,272 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.2812, R=0.8182, F1=0.4186
2025-04-16 11:43:51,006 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.2800, R=0.7955, F1=0.4142
2025-04-16 11:43:51,354 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.2705, R=0.7500, F1=0.3976
2025-04-16 11:43:51,354 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.2750, R=0.7500, F1=0.4024
2025-04-16 11:43:51,393 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.2797, R=0.7500, F1=0.4074
2025-04-16 11:43:53,076 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.2832, R=0.7273, F1=0.4076
2025-04-16 11:43:53,399 - INFO - [omi-6.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.2857, R=0.7273, F1=0.4103
2025-04-16 11:43:53,463 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.2611, R=0.9318, F1=0.4080
2025-04-16 11:43:53,541 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.2628, R=0.9318, F1=0.4100
2025-04-16 11:43:55,153 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 11:43:55,452 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.2685, R=0.9091, F1=0.4145
2025-04-16 11:43:55,539 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.2740, R=0.9091, F1=0.4211
2025-04-16 11:43:55,570 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.2754, R=0.8636, F1=0.4176
2025-04-16 11:43:57,244 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.2794, R=0.8636, F1=0.4222
2025-04-16 11:43:57,502 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.2782, R=0.8409, F1=0.4181
2025-04-16 11:43:57,646 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.2677, R=0.7727, F1=0.3977
2025-04-16 11:43:57,691 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.2698, R=0.7727, F1=0.4000
2025-04-16 11:43:59,439 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.2727, R=0.7500, F1=0.4000
2025-04-16 11:43:59,674 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.2773, R=0.7500, F1=0.4049
2025-04-16 11:43:59,964 - INFO - [omi-6.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.2797, R=0.7500, F1=0.4074
2025-04-16 11:44:00,028 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.2562, R=0.9318, F1=0.4020
2025-04-16 11:44:01,822 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.2595, R=0.9318, F1=0.4059
2025-04-16 11:44:02,021 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.2564, R=0.9091, F1=0.4000
2025-04-16 11:44:02,297 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.2614, R=0.9091, F1=0.4061
2025-04-16 11:44:02,298 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.2685, R=0.9091, F1=0.4145
2025-04-16 11:44:03,998 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.2657, R=0.8636, F1=0.4064
2025-04-16 11:44:04,189 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.2676, R=0.8636, F1=0.4086
2025-04-16 11:44:04,430 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.2714, R=0.8636, F1=0.4130
2025-04-16 11:44:04,431 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.2701, R=0.8409, F1=0.4088
2025-04-16 11:44:05,976 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.2647, R=0.8182, F1=0.4000
2025-04-16 11:44:06,248 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.2632, R=0.7955, F1=0.3955
2025-04-16 11:44:06,376 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.2652, R=0.7955, F1=0.3977
2025-04-16 11:44:06,495 - INFO - [omi-6.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.2636, R=0.7727, F1=0.3931
2025-04-16 11:44:08,023 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.2609, R=0.9545, F1=0.4098
2025-04-16 11:44:08,328 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.2562, R=0.9318, F1=0.4020
2025-04-16 11:44:08,443 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.2516, R=0.9091, F1=0.3941
2025-04-16 11:44:08,529 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.2532, R=0.9091, F1=0.3960
2025-04-16 11:44:12,001 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.2548, R=0.9091, F1=0.3980
2025-04-16 11:44:12,505 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.2600, R=0.8864, F1=0.4021
2025-04-16 11:44:12,728 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.2635, R=0.8864, F1=0.4062
2025-04-16 11:44:12,900 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.2671, R=0.8864, F1=0.4105
2025-04-16 11:44:16,585 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.2587, R=0.8409, F1=0.3957
2025-04-16 11:44:16,947 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.2643, R=0.8409, F1=0.4022
2025-04-16 11:44:17,209 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.2643, R=0.8409, F1=0.4022
2025-04-16 11:44:17,489 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.2662, R=0.8409, F1=0.4044
2025-04-16 11:44:20,271 - INFO - [omi-6.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.2609, R=0.8182, F1=0.3956
2025-04-16 11:44:20,295 - INFO - [omi-7] Starting grid search...
2025-04-16 11:44:23,389 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.9032, R=0.7179, F1=0.8000
2025-04-16 11:44:23,472 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:23,511 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.8889, R=0.6154, F1=0.7273
2025-04-16 11:44:23,529 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.8889, R=0.6154, F1=0.7273
2025-04-16 11:44:25,410 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.8846, R=0.5897, F1=0.7077
2025-04-16 11:44:25,502 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.8846, R=0.5897, F1=0.7077
2025-04-16 11:44:25,543 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.8800, R=0.5641, F1=0.6875
2025-04-16 11:44:25,543 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.8800, R=0.5641, F1=0.6875
2025-04-16 11:44:27,488 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.9130, R=0.5385, F1=0.6774
2025-04-16 11:44:27,572 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.9130, R=0.5385, F1=0.6774
2025-04-16 11:44:27,572 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.9048, R=0.4872, F1=0.6333
2025-04-16 11:44:27,574 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.9048, R=0.4872, F1=0.6333
2025-04-16 11:44:30,926 - INFO - [omi-7.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.9000, R=0.4615, F1=0.6102
2025-04-16 11:44:30,997 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.9062, R=0.7436, F1=0.8169
2025-04-16 11:44:30,997 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.9032, R=0.7179, F1=0.8000
2025-04-16 11:44:31,012 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:34,958 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=2.5, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:35,059 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=3.0, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:35,252 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=3.5, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:35,253 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=4.0, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:37,371 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=4.5, use_topk=True, P=0.8966, R=0.6667, F1=0.7647
2025-04-16 11:44:37,392 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=5.0, use_topk=True, P=0.9286, R=0.6667, F1=0.7761
2025-04-16 11:44:37,575 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.9286, R=0.6667, F1=0.7761
2025-04-16 11:44:37,618 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 11:44:39,261 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 11:44:39,262 - INFO - [omi-7.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.9167, R=0.5641, F1=0.6984
2025-04-16 11:44:39,461 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:44:39,546 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:44:41,134 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-16 11:44:41,216 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:41,415 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:41,541 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:43,074 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:43,141 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:43,392 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:43,453 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.8788, R=0.7436, F1=0.8056
2025-04-16 11:44:45,128 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.8710, R=0.6923, F1=0.7714
2025-04-16 11:44:45,227 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.9000, R=0.6923, F1=0.7826
2025-04-16 11:44:45,535 - INFO - [omi-7.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.9000, R=0.6923, F1=0.7826
2025-04-16 11:44:45,667 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:44:47,126 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:44:47,243 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:44:47,566 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:44:47,657 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:44:49,065 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:44:49,170 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:49,495 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:49,668 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:50,954 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:51,136 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-16 11:44:51,490 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-16 11:44:51,646 - INFO - [omi-7.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.8824, R=0.7692, F1=0.8219
2025-04-16 11:44:53,010 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:44:53,211 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:44:53,500 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:53,750 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:55,098 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:55,226 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:55,575 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:55,811 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:56,981 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:44:57,146 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.8947, R=0.8718, F1=0.8831
2025-04-16 11:44:57,522 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.8919, R=0.8462, F1=0.8684
2025-04-16 11:44:57,705 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:58,807 - INFO - [omi-7.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.8889, R=0.8205, F1=0.8533
2025-04-16 11:44:58,975 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:44:59,376 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:44:59,598 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:00,636 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:00,845 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:01,260 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:01,501 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:02,451 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:02,707 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:03,102 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:03,357 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:04,318 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 11:45:04,561 - INFO - [omi-7.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 11:45:04,992 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:05,246 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:06,199 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:06,460 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:06,937 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:07,171 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:08,092 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:08,318 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:08,813 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:09,006 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:09,951 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:10,220 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:10,787 - INFO - [omi-7.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 11:45:11,031 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:11,934 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 11:45:12,235 - INFO - [omi-7.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.9048, R=0.9744, F1=0.9383
