2025-04-15 23:38:00,947 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:38:00,947 - INFO - pearson correlation 取绝对值
2025-04-15 23:38:00,947 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 23:38:00,947 - INFO - 
==================================================
2025-04-15 23:38:00,947 - INFO - 开始执行网格搜索...
2025-04-15 23:38:00,949 - INFO - [omi-1] Starting grid search...
2025-04-15 23:38:04,306 - INFO - [omi-1.txt] mode=value_times_range, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
正在处理时间段 6/9: 2464-2485
2025-04-15 23:40:01,275 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:40:01,275 - INFO - 正在计算异常分数...
2025-04-15 23:40:01,286 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:01,286 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 23:40:01,286 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 23:40:01,287 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:01,287 - DEBUG - 边统计: 正常边 136 条, 异常边 136 条
2025-04-15 23:40:01,287 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:40:01,428 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_5_2464_2485.png
2025-04-15 23:40:01,515 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 23:40:01,515 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 23:40:01,515 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:40:01,515 - INFO - 正在计算异常分数...
2025-04-15 23:40:01,527 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:01,527 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 23:40:01,527 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 23:40:01,527 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:01,528 - DEBUG - 边统计: 正常边 142 条, 异常边 130 条
2025-04-15 23:40:01,528 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:40:01,610 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_6_2588_2610.png
2025-04-15 23:40:01,692 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 23:40:01,692 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 23:40:01,692 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:40:01,692 - INFO - 正在计算异常分数...
2025-04-15 23:40:01,706 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:01,706 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 23:40:01,706 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 23:40:01,706 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:01,707 - DEBUG - 边统计: 正常边 136 条, 异常边 104 条
2025-04-15 23:40:01,707 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 23:40:01,794 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_7_2650_2675.png
2025-04-15 23:40:01,881 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 23:40:01,881 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 23:40:01,881 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 23:40:01,881 - INFO - 正在计算异常分数...
2025-04-15 23:40:01,923 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:01,923 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 23:40:01,923 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 23:40:01,923 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:01,924 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:40:01,924 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 23:40:02,009 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_8_3012_3072.png
2025-04-15 23:40:02,094 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 23:40:02,094 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-11 中的图像创建GIF
2025-04-15 23:40:02,352 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-11\omi-11.gif
2025-04-15 23:40:02,353 - INFO - 
==================================================
2025-04-15 23:40:02,353 - INFO - 开始数据集可视化: omi-12
2025-04-15 23:40:02,353 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=7.0
2025-04-15 23:40:02,353 - INFO - ==================================================

2025-04-15 23:40:02,353 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 23:40:02,355 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 23:40:02,355 - INFO - 正在计算边缘统计量...
2025-04-15 23:40:03,906 - INFO - 已计算 133 条边的统计量
2025-04-15 23:40:03,906 - INFO - 为每个节点使用所有邻居
2025-04-15 23:40:03,906 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-12
2025-04-15 23:40:03,907 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:40:03,907 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 23:40:03,907 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:03,907 - INFO - 正在计算异常分数...
2025-04-15 23:40:03,945 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:03,945 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 23:40:03,945 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 23:40:03,945 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:03,946 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 23:40:03,946 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 23:40:04,026 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_0_740_813.png
2025-04-15 23:40:04,107 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 23:40:04,108 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 23:40:04,108 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 23:40:04,108 - INFO - 正在计算异常分数...
2025-04-15 23:40:04,110 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 14, 16, 17, 18}
2025-04-15 23:40:04,110 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 23:40:04,110 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 23:40:04,111 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:04,113 - DEBUG - 边统计: 正常边 110 条, 异常边 96 条
2025-04-15 23:40:04,113 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=9, 假阴性=0, 正常节点=8
2025-04-15 23:40:04,197 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_1_2486_2493.png
2025-04-15 23:40:04,271 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 23:40:04,271 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 23:40:04,271 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 23:40:04,271 - INFO - 正在计算异常分数...
2025-04-15 23:40:04,277 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:04,277 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 23:40:04,277 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 23:40:04,277 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:04,278 - DEBUG - 边统计: 正常边 126 条, 异常边 140 条
2025-04-15 23:40:04,278 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 23:40:04,356 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_2_2515_2525.png
2025-04-15 23:40:04,435 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 23:40:04,435 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 23:40:04,435 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 23:40:04,435 - INFO - 正在计算异常分数...
2025-04-15 23:40:04,435 - INFO - 检测到的异常节点: set()
2025-04-15 23:40:04,435 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 23:40:04,435 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 23:40:04,435 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:04,436 - DEBUG - 边统计: 正常边 32 条, 异常边 56 条
2025-04-15 23:40:04,436 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 23:40:04,514 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_3_2721_2723.png
2025-04-15 23:40:04,599 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 23:40:04,599 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 23:40:04,601 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:04,601 - INFO - 正在计算异常分数...
2025-04-15 23:40:04,617 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:04,617 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 23:40:04,617 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 23:40:04,617 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:04,618 - DEBUG - 边统计: 正常边 122 条, 异常边 88 条
2025-04-15 23:40:04,618 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 23:40:04,697 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-12\seg_4_3500_3535.png
2025-04-15 23:40:04,772 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 23:40:04,772 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-12 中的图像创建GIF
2025-04-15 23:40:04,903 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-12\omi-12.gif
2025-04-15 23:40:04,903 - INFO - 
==================================================
2025-04-15 23:40:04,903 - INFO - 开始数据集可视化: omi-2
2025-04-15 23:40:04,903 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=5.5
2025-04-15 23:40:04,903 - INFO - ==================================================

2025-04-15 23:40:04,904 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 23:40:04,904 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:40:04,904 - INFO - 正在计算边缘统计量...
2025-04-15 23:40:06,820 - INFO - 已计算 153 条边的统计量
2025-04-15 23:40:06,820 - INFO - 为每个节点使用所有邻居
2025-04-15 23:40:06,820 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-2
2025-04-15 23:40:06,821 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 23:40:06,821 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 23:40:06,821 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 23:40:06,821 - INFO - 正在计算异常分数...
2025-04-15 23:40:06,830 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:06,830 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 23:40:06,830 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 23:40:06,831 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:06,831 - DEBUG - 边统计: 正常边 168 条, 异常边 104 条
2025-04-15 23:40:06,831 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 23:40:06,913 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_0_486_498.png
2025-04-15 23:40:06,990 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 23:40:06,990 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 23:40:06,990 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:40:06,990 - INFO - 正在计算异常分数...
2025-04-15 23:40:06,997 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:06,997 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 23:40:06,997 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 23:40:06,997 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:06,998 - DEBUG - 边统计: 正常边 184 条, 异常边 88 条
2025-04-15 23:40:06,998 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:40:07,083 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_1_740_753.png
2025-04-15 23:40:07,168 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 23:40:07,169 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 23:40:07,169 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:07,169 - INFO - 正在计算异常分数...
2025-04-15 23:40:07,176 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:07,176 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 23:40:07,176 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 23:40:07,176 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:07,177 - DEBUG - 边统计: 正常边 242 条, 异常边 30 条
2025-04-15 23:40:07,177 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:40:07,255 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_2_766_783.png
2025-04-15 23:40:07,331 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 23:40:07,331 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 23:40:07,331 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:40:07,331 - INFO - 正在计算异常分数...
2025-04-15 23:40:07,336 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:07,336 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 23:40:07,336 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 23:40:07,336 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:07,337 - DEBUG - 边统计: 正常边 124 条, 异常边 148 条
2025-04-15 23:40:07,337 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:40:07,472 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-2\seg_3_1436_1445.png
2025-04-15 23:40:07,555 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 23:40:07,555 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-2 中的图像创建GIF
2025-04-15 23:40:07,655 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-2\omi-2.gif
2025-04-15 23:40:07,655 - INFO - 
==================================================
2025-04-15 23:40:07,655 - INFO - 开始数据集可视化: omi-3
2025-04-15 23:40:07,656 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=7.0
2025-04-15 23:40:07,656 - INFO - ==================================================

2025-04-15 23:40:07,656 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 23:40:07,657 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:40:07,657 - INFO - 正在计算边缘统计量...
2025-04-15 23:40:09,558 - INFO - 已计算 136 条边的统计量
2025-04-15 23:40:09,559 - INFO - 为每个节点使用所有邻居
2025-04-15 23:40:09,559 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-3
2025-04-15 23:40:09,559 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 23:40:09,560 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 23:40:09,560 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:09,560 - INFO - 正在计算异常分数...
2025-04-15 23:40:09,594 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:09,594 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 23:40:09,594 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 23:40:09,594 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:09,594 - DEBUG - 边统计: 正常边 192 条, 异常边 80 条
2025-04-15 23:40:09,594 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 23:40:09,675 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_0_760_820.png
2025-04-15 23:40:09,753 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 23:40:09,753 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 23:40:09,753 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:09,753 - INFO - 正在计算异常分数...
2025-04-15 23:40:09,762 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:09,762 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 23:40:09,762 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 23:40:09,762 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:09,763 - DEBUG - 边统计: 正常边 194 条, 异常边 46 条
2025-04-15 23:40:09,763 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 23:40:09,843 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_1_842_860.png
2025-04-15 23:40:09,926 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 23:40:09,926 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 23:40:09,926 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:40:09,926 - INFO - 正在计算异常分数...
2025-04-15 23:40:09,951 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:09,951 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 23:40:09,951 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 23:40:09,951 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:09,952 - DEBUG - 边统计: 正常边 202 条, 异常边 70 条
2025-04-15 23:40:09,952 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:40:10,037 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_2_1080_1120.png
2025-04-15 23:40:10,114 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 23:40:10,114 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 23:40:10,114 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:10,114 - INFO - 正在计算异常分数...
2025-04-15 23:40:10,122 - INFO - 检测到的异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:10,122 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 23:40:10,122 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 23:40:10,122 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:10,123 - DEBUG - 边统计: 正常边 196 条, 异常边 76 条
2025-04-15 23:40:10,123 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=4, 假阴性=0, 正常节点=3
2025-04-15 23:40:10,209 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_3_2188_2201.png
2025-04-15 23:40:10,295 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 23:40:10,296 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 23:40:10,296 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:10,296 - INFO - 正在计算异常分数...
2025-04-15 23:40:10,296 - INFO - 检测到的异常节点: set()
2025-04-15 23:40:10,296 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 23:40:10,296 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 23:40:10,296 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:10,297 - DEBUG - 边统计: 正常边 178 条, 异常边 32 条
2025-04-15 23:40:10,297 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 23:40:10,379 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_4_2497_2500.png
2025-04-15 23:40:10,468 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 23:40:10,468 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 23:40:10,469 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:10,469 - INFO - 正在计算异常分数...
2025-04-15 23:40:10,472 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-15 23:40:10,472 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 23:40:10,472 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 23:40:10,472 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:10,473 - DEBUG - 边统计: 正常边 230 条, 异常边 42 条
2025-04-15 23:40:10,473 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=12, 假阳性=2, 假阴性=1, 正常节点=4
2025-04-15 23:40:10,559 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-3\seg_5_3428_3434.png
2025-04-15 23:40:10,637 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 23:40:10,637 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-3 中的图像创建GIF
2025-04-15 23:40:10,797 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-3\omi-3.gif
2025-04-15 23:40:10,798 - INFO - 
==================================================
2025-04-15 23:40:10,798 - INFO - 开始数据集可视化: omi-4
2025-04-15 23:40:10,798 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=6.5
2025-04-15 23:40:10,798 - INFO - ==================================================

2025-04-15 23:40:10,798 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 23:40:10,800 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:40:10,800 - INFO - 正在计算边缘统计量...
2025-04-15 23:40:12,738 - INFO - 已计算 136 条边的统计量
2025-04-15 23:40:12,739 - INFO - 为每个节点使用所有邻居
2025-04-15 23:40:12,744 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-4
2025-04-15 23:40:12,745 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 23:40:12,745 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 23:40:12,745 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:12,745 - INFO - 正在计算异常分数...
2025-04-15 23:40:12,778 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:12,779 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 23:40:12,779 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 23:40:12,779 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:12,779 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-15 23:40:12,779 - INFO - 时间段 727-782 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 23:40:12,859 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-4\seg_0_727_782.png
2025-04-15 23:40:12,941 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-15 23:40:12,941 - INFO - 
正在处理时间段 2/5: 843-857
2025-04-15 23:40:12,941 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:12,941 - INFO - 正在计算异常分数...
