2025-04-15 21:25:36,579 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:25:36,579 - INFO - 当前评分模式: ['deviation']
2025-04-15 21:25:36,579 - INFO - 
==================================================
2025-04-15 21:25:36,579 - INFO - 开始执行网格搜索...
2025-04-15 21:25:36,582 - INFO - [omi-1] Starting grid search...
2025-04-15 21:25:39,772 - INFO - [omi-1.txt] mode=deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 21:27:33,715 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_5_2464_2485.png
2025-04-15 21:27:33,791 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 21:27:33,791 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 21:27:33,791 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:27:33,792 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,806 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,806 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 21:27:33,806 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 21:27:33,806 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,808 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-15 21:27:33,808 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:27:33,886 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_6_2588_2610.png
2025-04-15 21:27:33,966 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 21:27:33,966 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 21:27:33,966 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:27:33,966 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,983 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,983 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 21:27:33,983 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 21:27:33,985 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,985 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-15 21:27:33,985 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 21:27:34,060 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_7_2650_2675.png
2025-04-15 21:27:34,141 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 21:27:34,141 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 21:27:34,141 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 21:27:34,141 - INFO - 正在计算异常分数...
2025-04-15 21:27:34,188 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:34,189 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 21:27:34,189 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 21:27:34,189 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:34,189 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:27:34,189 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 21:27:34,262 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_8_3012_3072.png
2025-04-15 21:27:34,339 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 21:27:34,339 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-11 中的图像创建GIF
2025-04-15 21:27:34,578 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-11\omi-11.gif
2025-04-15 21:27:34,579 - INFO - 
==================================================
2025-04-15 21:27:34,579 - INFO - 开始数据集可视化: omi-12
2025-04-15 21:27:34,579 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=7.0
2025-04-15 21:27:34,579 - INFO - ==================================================

2025-04-15 21:27:34,579 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 21:27:34,580 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:34,580 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:35,937 - INFO - 已计算 133 条边的统计量
2025-04-15 21:27:35,938 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:35,938 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-12
2025-04-15 21:27:35,939 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:27:35,939 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 21:27:35,939 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:35,939 - INFO - 正在计算异常分数...
2025-04-15 21:27:35,984 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:35,984 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 21:27:35,984 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 21:27:35,984 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:35,985 - DEBUG - 边统计: 正常边 140 条, 异常边 70 条
2025-04-15 21:27:35,985 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 21:27:36,064 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-12\seg_0_740_813.png
2025-04-15 21:27:36,150 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 21:27:36,150 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 21:27:36,150 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 21:27:36,150 - INFO - 正在计算异常分数...
2025-04-15 21:27:36,153 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:36,153 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 21:27:36,153 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 21:27:36,153 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:36,154 - DEBUG - 边统计: 正常边 170 条, 异常边 36 条
2025-04-15 21:27:36,154 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=13, 假阴性=0, 正常节点=4
2025-04-15 21:27:36,231 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-12\seg_1_2486_2493.png
2025-04-15 21:27:36,315 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 21:27:36,315 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 21:27:36,315 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 21:27:36,315 - INFO - 正在计算异常分数...
2025-04-15 21:27:36,321 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:36,321 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 21:27:36,321 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 21:27:36,322 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:36,323 - DEBUG - 边统计: 正常边 190 条, 异常边 76 条
2025-04-15 21:27:36,323 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 21:27:36,405 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-12\seg_2_2515_2525.png
2025-04-15 21:27:36,483 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 21:27:36,483 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 21:27:36,483 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 21:27:36,483 - INFO - 正在计算异常分数...
2025-04-15 21:27:36,484 - INFO - 检测到的异常节点: set()
2025-04-15 21:27:36,484 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 21:27:36,484 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 21:27:36,484 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:36,484 - DEBUG - 边统计: 正常边 40 条, 异常边 48 条
2025-04-15 21:27:36,484 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 21:27:36,561 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-12\seg_3_2721_2723.png
2025-04-15 21:27:36,639 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 21:27:36,639 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 21:27:36,639 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:36,639 - INFO - 正在计算异常分数...
2025-04-15 21:27:36,656 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:36,656 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 21:27:36,656 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 21:27:36,656 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:36,657 - DEBUG - 边统计: 正常边 172 条, 异常边 38 条
2025-04-15 21:27:36,657 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 21:27:36,737 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-12\seg_4_3500_3535.png
2025-04-15 21:27:36,819 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 21:27:36,819 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-12 中的图像创建GIF
2025-04-15 21:27:36,953 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-12\omi-12.gif
2025-04-15 21:27:36,954 - INFO - 
==================================================
2025-04-15 21:27:36,954 - INFO - 开始数据集可视化: omi-2
2025-04-15 21:27:36,954 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=6.0
2025-04-15 21:27:36,954 - INFO - ==================================================

2025-04-15 21:27:36,954 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 21:27:36,956 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:36,956 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:38,727 - INFO - 已计算 153 条边的统计量
2025-04-15 21:27:38,727 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:38,727 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-2
2025-04-15 21:27:38,728 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 21:27:38,728 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 21:27:38,728 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 21:27:38,728 - INFO - 正在计算异常分数...
2025-04-15 21:27:38,736 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:38,736 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 21:27:38,736 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 21:27:38,736 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:38,737 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:27:38,737 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 21:27:38,888 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-2\seg_0_486_498.png
2025-04-15 21:27:38,962 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 21:27:38,962 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 21:27:38,963 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:27:38,963 - INFO - 正在计算异常分数...
2025-04-15 21:27:38,972 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:38,972 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 21:27:38,972 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 21:27:38,972 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:38,973 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:27:38,973 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:27:39,049 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-2\seg_1_740_753.png
2025-04-15 21:27:39,125 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 21:27:39,126 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 21:27:39,126 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:39,126 - INFO - 正在计算异常分数...
2025-04-15 21:27:39,136 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:39,136 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 21:27:39,136 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 21:27:39,136 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:39,137 - DEBUG - 边统计: 正常边 222 条, 异常边 50 条
2025-04-15 21:27:39,137 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:27:39,218 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-2\seg_2_766_783.png
2025-04-15 21:27:39,292 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 21:27:39,293 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 21:27:39,293 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:27:39,293 - INFO - 正在计算异常分数...
2025-04-15 21:27:39,299 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:39,299 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 21:27:39,299 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 21:27:39,299 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:39,299 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:27:39,299 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:27:39,377 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-2\seg_3_1436_1445.png
2025-04-15 21:27:39,454 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 21:27:39,455 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-2 中的图像创建GIF
2025-04-15 21:27:39,558 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-2\omi-2.gif
2025-04-15 21:27:39,558 - INFO - 
==================================================
2025-04-15 21:27:39,558 - INFO - 开始数据集可视化: omi-3
2025-04-15 21:27:39,558 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=2.5
2025-04-15 21:27:39,559 - INFO - ==================================================

2025-04-15 21:27:39,559 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 21:27:39,560 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:39,560 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:41,317 - INFO - 已计算 136 条边的统计量
2025-04-15 21:27:41,317 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:41,317 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-3
2025-04-15 21:27:41,318 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 21:27:41,318 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 21:27:41,318 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,318 - INFO - 正在计算异常分数...
2025-04-15 21:27:41,361 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,361 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 21:27:41,361 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 21:27:41,362 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:41,362 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:27:41,362 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:27:41,447 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_0_760_820.png
2025-04-15 21:27:41,528 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 21:27:41,528 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 21:27:41,530 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,530 - INFO - 正在计算异常分数...
2025-04-15 21:27:41,543 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,543 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 21:27:41,543 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 21:27:41,543 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:41,543 - DEBUG - 边统计: 正常边 224 条, 异常边 16 条
2025-04-15 21:27:41,543 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 21:27:41,624 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_1_842_860.png
2025-04-15 21:27:41,700 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 21:27:41,700 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 21:27:41,700 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:27:41,700 - INFO - 正在计算异常分数...
2025-04-15 21:27:41,732 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,732 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 21:27:41,732 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 21:27:41,732 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:41,732 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:27:41,734 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:27:41,806 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_2_1080_1120.png
2025-04-15 21:27:41,883 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 21:27:41,883 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 21:27:41,883 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,883 - INFO - 正在计算异常分数...
2025-04-15 21:27:41,891 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:41,891 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 21:27:41,891 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 21:27:41,892 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:41,892 - DEBUG - 边统计: 正常边 258 条, 异常边 14 条
2025-04-15 21:27:41,892 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:27:41,970 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_3_2188_2201.png
2025-04-15 21:27:42,059 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 21:27:42,059 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 21:27:42,059 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:42,059 - INFO - 正在计算异常分数...
2025-04-15 21:27:42,059 - INFO - 检测到的异常节点: set()
2025-04-15 21:27:42,059 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 21:27:42,059 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 21:27:42,059 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:42,060 - DEBUG - 边统计: 正常边 208 条, 异常边 2 条
2025-04-15 21:27:42,060 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 21:27:42,141 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_4_2497_2500.png
2025-04-15 21:27:42,228 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 21:27:42,228 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 21:27:42,228 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:42,228 - INFO - 正在计算异常分数...
2025-04-15 21:27:42,231 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:42,231 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 21:27:42,231 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 21:27:42,231 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:42,232 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:27:42,232 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=13, 假阳性=4, 假阴性=0, 正常节点=2
2025-04-15 21:27:42,309 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-3\seg_5_3428_3434.png
2025-04-15 21:27:42,391 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 21:27:42,391 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-3 中的图像创建GIF
2025-04-15 21:27:42,547 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-3\omi-3.gif
2025-04-15 21:27:42,547 - INFO - 
==================================================
2025-04-15 21:27:42,547 - INFO - 开始数据集可视化: omi-4
2025-04-15 21:27:42,547 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=4.5
2025-04-15 21:27:42,547 - INFO - ==================================================

2025-04-15 21:27:42,548 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 21:27:42,548 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:42,548 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:44,389 - INFO - 已计算 136 条边的统计量
2025-04-15 21:27:44,390 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:44,390 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-4
2025-04-15 21:27:44,391 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:27:44,391 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 21:27:44,391 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:44,391 - INFO - 正在计算异常分数...
2025-04-15 21:27:44,433 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:44,433 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 21:27:44,433 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 21:27:44,433 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:44,434 - DEBUG - 边统计: 正常边 240 条, 异常边 32 条
2025-04-15 21:27:44,434 - INFO - 时间段 727-782 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:27:44,518 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-4\seg_0_727_782.png
2025-04-15 21:27:44,600 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-15 21:27:44,600 - INFO - 
正在处理时间段 2/5: 843-857
2025-04-15 21:27:44,600 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:44,600 - INFO - 正在计算异常分数...
2025-04-15 21:27:44,609 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:44,609 - INFO - 正在为时间段 843-857 生成可视化
2025-04-15 21:27:44,609 - INFO - 正在为时间段 843-857 生成异常图可视化
2025-04-15 21:27:44,610 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:44,610 - DEBUG - 边统计: 正常边 236 条, 异常边 4 条
2025-04-15 21:27:44,610 - INFO - 时间段 843-857 的节点检测统计: 真阳性=14, 假阳性=2, 假阴性=0, 正常节点=3
2025-04-15 21:27:44,704 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-4\seg_1_843_857.png
2025-04-15 21:27:44,799 - INFO - 成功保存时间段 843-857 的可视化结果
2025-04-15 21:27:44,799 - INFO - 
正在处理时间段 3/5: 2178-2238
2025-04-15 21:27:44,800 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
