2025-05-08 02:42:33,757 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 02:42:33,757 - INFO - 当前评分模式: ['range_ratio']
2025-05-08 02:42:33,757 - INFO - 
==================================================
2025-05-08 02:42:33,757 - INFO - 开始执行网格搜索...
2025-05-08 02:42:33,763 - INFO - [machine-1-1] Starting grid search...
2025-05-08 02:43:21,867 - INFO - [machine-1-1.txt] mode=range_ratio, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 02:51:30,724 - INFO - 正在为时间段 10731-10735 生成异常图可视化
2025-05-08 02:51:30,724 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:30,728 - DEBUG - 边统计: 正常边 638 条, 异常边 174 条
2025-05-08 02:51:30,795 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_13_10731_10735.png
2025-05-08 02:51:31,057 - INFO - 成功保存时间段 10731-10735 的可视化结果
2025-05-08 02:51:31,057 - INFO - 
正在处理时间段 15/30: 11467-11470
2025-05-08 02:51:31,057 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-08 02:51:31,057 - INFO - 正在计算异常分数...
2025-05-08 02:51:31,058 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:31,058 - INFO - 正在为时间段 11467-11470 生成可视化
2025-05-08 02:51:31,058 - INFO - 正在为时间段 11467-11470 生成异常图可视化
2025-05-08 02:51:31,058 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:31,061 - DEBUG - 边统计: 正常边 612 条, 异常边 200 条
2025-05-08 02:51:31,125 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_14_11467_11470.png
2025-05-08 02:51:31,382 - INFO - 成功保存时间段 11467-11470 的可视化结果
2025-05-08 02:51:31,382 - INFO - 
正在处理时间段 16/30: 12171-12175
2025-05-08 02:51:31,382 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 6, 9, 10, 11, 13, 19, 20, 21, 22, 23, 28, 30, 31}
2025-05-08 02:51:31,382 - INFO - 正在计算异常分数...
2025-05-08 02:51:31,385 - INFO - 检测到的异常节点: {1, 9, 10, 11, 13, 14, 15, 20, 21, 22, 25, 28, 31}
2025-05-08 02:51:31,385 - INFO - 正在为时间段 12171-12175 生成可视化
2025-05-08 02:51:31,385 - INFO - 正在为时间段 12171-12175 生成异常图可视化
2025-05-08 02:51:31,386 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:31,389 - DEBUG - 边统计: 正常边 662 条, 异常边 150 条
2025-05-08 02:51:31,530 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_15_12171_12175.png
2025-05-08 02:51:31,797 - INFO - 成功保存时间段 12171-12175 的可视化结果
2025-05-08 02:51:31,797 - INFO - 
正在处理时间段 17/30: 13069-13072
2025-05-08 02:51:31,797 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 02:51:31,797 - INFO - 正在计算异常分数...
2025-05-08 02:51:31,797 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:31,797 - INFO - 正在为时间段 13069-13072 生成可视化
2025-05-08 02:51:31,797 - INFO - 正在为时间段 13069-13072 生成异常图可视化
2025-05-08 02:51:31,797 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:31,801 - DEBUG - 边统计: 正常边 688 条, 异常边 182 条
2025-05-08 02:51:31,868 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_16_13069_13072.png
2025-05-08 02:51:32,126 - INFO - 成功保存时间段 13069-13072 的可视化结果
2025-05-08 02:51:32,126 - INFO - 
正在处理时间段 18/30: 13277-13279
2025-05-08 02:51:32,126 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 02:51:32,126 - INFO - 正在计算异常分数...
2025-05-08 02:51:32,126 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:32,126 - INFO - 正在为时间段 13277-13279 生成可视化
2025-05-08 02:51:32,126 - INFO - 正在为时间段 13277-13279 生成异常图可视化
2025-05-08 02:51:32,126 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:32,130 - DEBUG - 边统计: 正常边 630 条, 异常边 300 条
2025-05-08 02:51:32,197 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_17_13277_13279.png
2025-05-08 02:51:32,454 - INFO - 成功保存时间段 13277-13279 的可视化结果
2025-05-08 02:51:32,454 - INFO - 
正在处理时间段 19/30: 13613-13618
2025-05-08 02:51:32,454 - INFO - 该时间段的真实异常节点: {1, 2, 9, 10, 11, 12, 13, 30}
2025-05-08 02:51:32,455 - INFO - 正在计算异常分数...
2025-05-08 02:51:32,461 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 13, 14, 15, 16, 19, 20, 21, 22, 23, 25, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:51:32,461 - INFO - 正在为时间段 13613-13618 生成可视化
2025-05-08 02:51:32,461 - INFO - 正在为时间段 13613-13618 生成异常图可视化
2025-05-08 02:51:32,461 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:32,464 - DEBUG - 边统计: 正常边 516 条, 异常边 296 条
2025-05-08 02:51:32,529 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_18_13613_13618.png
2025-05-08 02:51:32,796 - INFO - 成功保存时间段 13613-13618 的可视化结果
2025-05-08 02:51:32,796 - INFO - 
正在处理时间段 20/30: 14603-14606
2025-05-08 02:51:32,797 - INFO - 该时间段的真实异常节点: {32, 37, 9, 10, 11, 13, 19, 20, 21, 22}
2025-05-08 02:51:32,797 - INFO - 正在计算异常分数...
2025-05-08 02:51:32,797 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:32,797 - INFO - 正在为时间段 14603-14606 生成可视化
2025-05-08 02:51:32,797 - INFO - 正在为时间段 14603-14606 生成异常图可视化
2025-05-08 02:51:32,797 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:32,800 - DEBUG - 边统计: 正常边 560 条, 异常边 252 条
2025-05-08 02:51:32,868 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_19_14603_14606.png
2025-05-08 02:51:33,125 - INFO - 成功保存时间段 14603-14606 的可视化结果
2025-05-08 02:51:33,125 - INFO - 
正在处理时间段 21/30: 15052-15054
2025-05-08 02:51:33,125 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 02:51:33,125 - INFO - 正在计算异常分数...
2025-05-08 02:51:33,125 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:33,125 - INFO - 正在为时间段 15052-15054 生成可视化
2025-05-08 02:51:33,125 - INFO - 正在为时间段 15052-15054 生成异常图可视化
2025-05-08 02:51:33,125 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:33,129 - DEBUG - 边统计: 正常边 460 条, 异常边 352 条
2025-05-08 02:51:33,194 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_20_15052_15054.png
2025-05-08 02:51:33,451 - INFO - 成功保存时间段 15052-15054 的可视化结果
2025-05-08 02:51:33,451 - INFO - 
正在处理时间段 22/30: 15397-15400
2025-05-08 02:51:33,451 - INFO - 该时间段的真实异常节点: {9, 12, 13}
2025-05-08 02:51:33,451 - INFO - 正在计算异常分数...
2025-05-08 02:51:33,451 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:33,451 - INFO - 正在为时间段 15397-15400 生成可视化
2025-05-08 02:51:33,451 - INFO - 正在为时间段 15397-15400 生成异常图可视化
2025-05-08 02:51:33,451 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:33,454 - DEBUG - 边统计: 正常边 486 条, 异常边 326 条
2025-05-08 02:51:33,519 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_21_15397_15400.png
2025-05-08 02:51:33,778 - INFO - 成功保存时间段 15397-15400 的可视化结果
2025-05-08 02:51:33,779 - INFO - 
正在处理时间段 23/30: 15802-15804
2025-05-08 02:51:33,779 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 02:51:33,779 - INFO - 正在计算异常分数...
2025-05-08 02:51:33,779 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:33,779 - INFO - 正在为时间段 15802-15804 生成可视化
2025-05-08 02:51:33,779 - INFO - 正在为时间段 15802-15804 生成异常图可视化
2025-05-08 02:51:33,779 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:33,782 - DEBUG - 边统计: 正常边 368 条, 异常边 444 条
2025-05-08 02:51:33,848 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_22_15802_15804.png
2025-05-08 02:51:34,104 - INFO - 成功保存时间段 15802-15804 的可视化结果
2025-05-08 02:51:34,104 - INFO - 
正在处理时间段 24/30: 16491-16498
2025-05-08 02:51:34,105 - INFO - 该时间段的真实异常节点: {1, 2, 3, 9, 10, 11, 13, 15}
2025-05-08 02:51:34,105 - INFO - 正在计算异常分数...
2025-05-08 02:51:34,117 - INFO - 检测到的异常节点: {1, 2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:51:34,117 - INFO - 正在为时间段 16491-16498 生成可视化
2025-05-08 02:51:34,117 - INFO - 正在为时间段 16491-16498 生成异常图可视化
2025-05-08 02:51:34,117 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:34,120 - DEBUG - 边统计: 正常边 636 条, 异常边 176 条
2025-05-08 02:51:34,185 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_23_16491_16498.png
2025-05-08 02:51:34,442 - INFO - 成功保存时间段 16491-16498 的可视化结果
2025-05-08 02:51:34,443 - INFO - 
正在处理时间段 25/30: 16718-16720
2025-05-08 02:51:34,443 - INFO - 该时间段的真实异常节点: {9, 10, 11, 13}
2025-05-08 02:51:34,443 - INFO - 正在计算异常分数...
2025-05-08 02:51:34,443 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:34,443 - INFO - 正在为时间段 16718-16720 生成可视化
2025-05-08 02:51:34,443 - INFO - 正在为时间段 16718-16720 生成异常图可视化
2025-05-08 02:51:34,443 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:34,446 - DEBUG - 边统计: 正常边 412 条, 异常边 400 条
2025-05-08 02:51:34,603 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_24_16718_16720.png
2025-05-08 02:51:34,862 - INFO - 成功保存时间段 16718-16720 的可视化结果
2025-05-08 02:51:34,862 - INFO - 
正在处理时间段 26/30: 16972-16975
2025-05-08 02:51:34,862 - INFO - 该时间段的真实异常节点: {9, 12, 13, 15}
2025-05-08 02:51:34,862 - INFO - 正在计算异常分数...
2025-05-08 02:51:34,862 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:34,862 - INFO - 正在为时间段 16972-16975 生成可视化
2025-05-08 02:51:34,862 - INFO - 正在为时间段 16972-16975 生成异常图可视化
2025-05-08 02:51:34,862 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:34,865 - DEBUG - 边统计: 正常边 566 条, 异常边 246 条
2025-05-08 02:51:34,930 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_25_16972_16975.png
2025-05-08 02:51:35,188 - INFO - 成功保存时间段 16972-16975 的可视化结果
2025-05-08 02:51:35,188 - INFO - 
正在处理时间段 27/30: 17931-17938
2025-05-08 02:51:35,188 - INFO - 该时间段的真实异常节点: {1, 2, 3, 6, 9, 10, 11, 12, 13, 15, 19, 20, 21, 22, 23, 28, 30, 31, 32}
2025-05-08 02:51:35,188 - INFO - 正在计算异常分数...
2025-05-08 02:51:35,200 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:51:35,200 - INFO - 正在为时间段 17931-17938 生成可视化
2025-05-08 02:51:35,200 - INFO - 正在为时间段 17931-17938 生成异常图可视化
2025-05-08 02:51:35,200 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:35,204 - DEBUG - 边统计: 正常边 630 条, 异常边 182 条
2025-05-08 02:51:35,271 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_26_17931_17938.png
2025-05-08 02:51:35,529 - INFO - 成功保存时间段 17931-17938 的可视化结果
2025-05-08 02:51:35,529 - INFO - 
正在处理时间段 28/30: 18600-21760
2025-05-08 02:51:35,529 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 23, 25, 28, 30, 31, 32, 35, 36}
2025-05-08 02:51:35,529 - INFO - 正在计算异常分数...
2025-05-08 02:51:43,663 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:51:43,663 - INFO - 正在为时间段 18600-21760 生成可视化
2025-05-08 02:51:43,663 - INFO - 正在为时间段 18600-21760 生成异常图可视化
2025-05-08 02:51:43,664 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:43,668 - DEBUG - 边统计: 正常边 1040 条, 异常边 10 条
2025-05-08 02:51:43,741 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_27_18600_21760.png
2025-05-08 02:51:44,005 - INFO - 成功保存时间段 18600-21760 的可视化结果
2025-05-08 02:51:44,005 - INFO - 
正在处理时间段 29/30: 22252-22259
2025-05-08 02:51:44,005 - INFO - 该时间段的真实异常节点: {9, 13, 15}
2025-05-08 02:51:44,005 - INFO - 正在计算异常分数...
2025-05-08 02:51:44,016 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 02:51:44,016 - INFO - 正在为时间段 22252-22259 生成可视化
2025-05-08 02:51:44,016 - INFO - 正在为时间段 22252-22259 生成异常图可视化
2025-05-08 02:51:44,017 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:44,020 - DEBUG - 边统计: 正常边 700 条, 异常边 112 条
2025-05-08 02:51:44,084 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_28_22252_22259.png
2025-05-08 02:51:44,340 - INFO - 成功保存时间段 22252-22259 的可视化结果
2025-05-08 02:51:44,340 - INFO - 
正在处理时间段 30/30: 22417-22419
2025-05-08 02:51:44,340 - INFO - 该时间段的真实异常节点: {11, 13}
2025-05-08 02:51:44,340 - INFO - 正在计算异常分数...
2025-05-08 02:51:44,340 - INFO - 检测到的异常节点: set()
2025-05-08 02:51:44,340 - INFO - 正在为时间段 22417-22419 生成可视化
2025-05-08 02:51:44,340 - INFO - 正在为时间段 22417-22419 生成异常图可视化
2025-05-08 02:51:44,341 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:51:44,344 - DEBUG - 边统计: 正常边 562 条, 异常边 250 条
2025-05-08 02:51:44,408 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/seg_29_22417_22419.png
2025-05-08 02:51:44,664 - INFO - 成功保存时间段 22417-22419 的可视化结果
2025-05-08 02:51:44,665 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-1-6 中的图像创建GIF
2025-05-08 02:51:46,444 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-1-6/machine-1-6.gif
2025-05-08 02:51:46,445 - INFO - 
==================================================
2025-05-08 02:51:46,445 - INFO - 开始数据集可视化: machine-1-7
2025-05-08 02:51:46,445 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=7.0
2025-05-08 02:51:46,445 - INFO - ==================================================

2025-05-08 02:51:46,446 - INFO - 正在加载数据集 machine-1-7 的数据
2025-05-08 02:51:46,450 - INFO - 数据加载成功。训练集形状: (23697, 38), 测试集形状: (23697, 38)
2025-05-08 02:51:46,450 - INFO - 正在计算边缘统计量...
2025-05-08 02:52:12,296 - INFO - 已计算 561 条边的统计量
2025-05-08 02:52:12,297 - INFO - 为每个节点使用所有邻居
2025-05-08 02:52:12,297 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-1-7
2025-05-08 02:52:12,375 - INFO - 在数据集中发现 13 个异常时间段
2025-05-08 02:52:12,375 - INFO - 
正在处理时间段 1/13: 837-857
2025-05-08 02:52:12,376 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 02:52:12,376 - INFO - 正在计算异常分数...
2025-05-08 02:52:12,421 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:52:12,422 - INFO - 正在为时间段 837-857 生成可视化
2025-05-08 02:52:12,422 - INFO - 正在为时间段 837-857 生成异常图可视化
2025-05-08 02:52:12,422 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:12,425 - DEBUG - 边统计: 正常边 826 条, 异常边 44 条
2025-05-08 02:52:12,498 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_0_837_857.png
2025-05-08 02:52:12,761 - INFO - 成功保存时间段 837-857 的可视化结果
2025-05-08 02:52:12,761 - INFO - 
正在处理时间段 2/13: 2959-4173
2025-05-08 02:52:12,761 - INFO - 该时间段的真实异常节点: {33, 34, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 02:52:12,761 - INFO - 正在计算异常分数...
2025-05-08 02:52:15,817 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:52:15,817 - INFO - 正在为时间段 2959-4173 生成可视化
2025-05-08 02:52:15,817 - INFO - 正在为时间段 2959-4173 生成异常图可视化
2025-05-08 02:52:15,818 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:15,821 - DEBUG - 边统计: 正常边 830 条, 异常边 40 条
2025-05-08 02:52:15,893 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_1_2959_4173.png
2025-05-08 02:52:16,158 - INFO - 成功保存时间段 2959-4173 的可视化结果
2025-05-08 02:52:16,158 - INFO - 
正在处理时间段 3/13: 5849-5939
2025-05-08 02:52:16,159 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 15, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 02:52:16,159 - INFO - 正在计算异常分数...
2025-05-08 02:52:16,387 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:52:16,387 - INFO - 正在为时间段 5849-5939 生成可视化
2025-05-08 02:52:16,387 - INFO - 正在为时间段 5849-5939 生成异常图可视化
2025-05-08 02:52:16,387 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:16,391 - DEBUG - 边统计: 正常边 870 条, 异常边 60 条
2025-05-08 02:52:16,550 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_2_5849_5939.png
2025-05-08 02:52:16,810 - INFO - 成功保存时间段 5849-5939 的可视化结果
2025-05-08 02:52:16,810 - INFO - 
正在处理时间段 4/13: 6031-6033
2025-05-08 02:52:16,810 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 02:52:16,810 - INFO - 正在计算异常分数...
2025-05-08 02:52:16,810 - INFO - 检测到的异常节点: set()
2025-05-08 02:52:16,810 - INFO - 正在为时间段 6031-6033 生成可视化
2025-05-08 02:52:16,810 - INFO - 正在为时间段 6031-6033 生成异常图可视化
2025-05-08 02:52:16,811 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:16,814 - DEBUG - 边统计: 正常边 536 条, 异常边 276 条
2025-05-08 02:52:16,879 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_3_6031_6033.png
2025-05-08 02:52:17,137 - INFO - 成功保存时间段 6031-6033 的可视化结果
2025-05-08 02:52:17,137 - INFO - 
正在处理时间段 5/13: 7099-7999
2025-05-08 02:52:17,138 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 17, 18}
2025-05-08 02:52:17,138 - INFO - 正在计算异常分数...
2025-05-08 02:52:19,423 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:52:19,423 - INFO - 正在为时间段 7099-7999 生成可视化
2025-05-08 02:52:19,423 - INFO - 正在为时间段 7099-7999 生成异常图可视化
2025-05-08 02:52:19,423 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:19,427 - DEBUG - 边统计: 正常边 1006 条, 异常边 50 条
2025-05-08 02:52:19,493 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_4_7099_7999.png
2025-05-08 02:52:19,756 - INFO - 成功保存时间段 7099-7999 的可视化结果
2025-05-08 02:52:19,756 - INFO - 
正在处理时间段 6/13: 8564-8579
2025-05-08 02:52:19,756 - INFO - 该时间段的真实异常节点: {32, 1, 35, 36, 9, 10, 11, 13, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31}
2025-05-08 02:52:19,756 - INFO - 正在计算异常分数...
2025-05-08 02:52:19,790 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:52:19,790 - INFO - 正在为时间段 8564-8579 生成可视化
2025-05-08 02:52:19,790 - INFO - 正在为时间段 8564-8579 生成异常图可视化
2025-05-08 02:52:19,790 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:19,793 - DEBUG - 边统计: 正常边 736 条, 异常边 76 条
2025-05-08 02:52:19,859 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_5_8564_8579.png
2025-05-08 02:52:20,115 - INFO - 成功保存时间段 8564-8579 的可视化结果
2025-05-08 02:52:20,115 - INFO - 
正在处理时间段 7/13: 12359-12373
2025-05-08 02:52:20,116 - INFO - 该时间段的真实异常节点: {1, 9, 12, 13, 14, 15, 16}
2025-05-08 02:52:20,116 - INFO - 正在计算异常分数...
2025-05-08 02:52:20,146 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:52:20,146 - INFO - 正在为时间段 12359-12373 生成可视化
2025-05-08 02:52:20,147 - INFO - 正在为时间段 12359-12373 生成异常图可视化
2025-05-08 02:52:20,147 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:20,150 - DEBUG - 边统计: 正常边 796 条, 异常边 16 条
2025-05-08 02:52:20,214 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_6_12359_12373.png
2025-05-08 02:52:20,471 - INFO - 成功保存时间段 12359-12373 的可视化结果
2025-05-08 02:52:20,472 - INFO - 
正在处理时间段 8/13: 13799-13824
2025-05-08 02:52:20,472 - INFO - 该时间段的真实异常节点: {9, 12, 13, 14, 15, 16}
2025-05-08 02:52:20,472 - INFO - 正在计算异常分数...
2025-05-08 02:52:20,530 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:52:20,530 - INFO - 正在为时间段 13799-13824 生成可视化
2025-05-08 02:52:20,530 - INFO - 正在为时间段 13799-13824 生成异常图可视化
2025-05-08 02:52:20,530 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:20,534 - DEBUG - 边统计: 正常边 862 条, 异常边 8 条
2025-05-08 02:52:20,598 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_7_13799_13824.png
2025-05-08 02:52:20,860 - INFO - 成功保存时间段 13799-13824 的可视化结果
2025-05-08 02:52:20,860 - INFO - 
正在处理时间段 9/13: 15239-15269
2025-05-08 02:52:20,860 - INFO - 该时间段的真实异常节点: {1, 6, 9, 12, 13, 14, 15, 16}
2025-05-08 02:52:20,860 - INFO - 正在计算异常分数...
2025-05-08 02:52:20,933 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:52:20,933 - INFO - 正在为时间段 15239-15269 生成可视化
2025-05-08 02:52:20,933 - INFO - 正在为时间段 15239-15269 生成异常图可视化
2025-05-08 02:52:20,933 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:20,936 - DEBUG - 边统计: 正常边 836 条, 异常边 34 条
2025-05-08 02:52:21,003 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-1-7/seg_8_15239_15269.png
2025-05-08 02:52:21,263 - INFO - 成功保存时间段 15239-15269 的可视化结果
2025-05-08 02:52:21,264 - INFO - 
正在处理时间段 10/13: 15960-15962
2025-05-08 02:52:21,264 - INFO - 该时间段的真实异常节点: {17}
2025-05-08 02:52:21,264 - INFO - 正在计算异常分数...
2025-05-08 02:52:21,264 - INFO - 检测到的异常节点: set()
2025-05-08 02:52:21,264 - INFO - 正在为时间段 15960-15962 生成可视化
2025-05-08 02:52:21,264 - INFO - 正在为时间段 15960-15962 生成异常图可视化
2025-05-08 02:52:21,264 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:52:21,267 - DEBUG - 边统计: 正常边 608 条, 异常边 262 条
