2025-04-17 17:45:00,021 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 17:45:00,021 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 17:45:00,021 - INFO - 
==================================================
2025-04-17 17:45:00,021 - INFO - 开始执行网格搜索...
2025-04-17 17:45:00,025 - INFO - [els-1] Starting grid search...
2025-04-17 17:45:00,621 - INFO - [els-1.txt] mode=value_times_range, topk=0, threshold=0.0, P=0.3200, R=0.2689, F1=0.2922
2025-04-17 17:45:04,758 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.0, P=0.2875, R=0.3950, F1=0.3327
2025-04-17 17:45:04,791 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.1, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:45:04,806 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.2, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:45:04,818 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.3, P=0.2883, R=0.3950, F1=0.3333
2025-04-17 17:45:04,818 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.4, P=0.2870, R=0.3908, F1=0.3310
2025-04-17 17:45:04,826 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.5, P=0.2888, R=0.3908, F1=0.3321
2025-04-17 17:45:04,830 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.6, P=0.2888, R=0.3908, F1=0.3321
2025-04-17 17:45:04,845 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.7, P=0.2888, R=0.3908, F1=0.3321
2025-04-17 17:45:04,856 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.8, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:45:04,880 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=0.9, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:45:04,899 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.0, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:45:04,922 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.1, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:45:04,927 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.2, P=0.2897, R=0.3908, F1=0.3327
2025-04-17 17:45:04,944 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.3, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:45:04,944 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.4, P=0.2949, R=0.3866, F1=0.3345
2025-04-17 17:45:04,944 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.5, P=0.2958, R=0.3866, F1=0.3352
2025-04-17 17:45:04,945 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.6, P=0.2977, R=0.3866, F1=0.3364
2025-04-17 17:45:04,950 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.7, P=0.3036, R=0.3866, F1=0.3401
2025-04-17 17:45:04,976 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.8, P=0.3036, R=0.3866, F1=0.3401
2025-04-17 17:45:05,001 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=1.9, P=0.3046, R=0.3866, F1=0.3407
2025-04-17 17:45:05,014 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.0, P=0.3046, R=0.3866, F1=0.3407
2025-04-17 17:45:05,027 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.1, P=0.3056, R=0.3866, F1=0.3414
2025-04-17 17:45:05,039 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.2, P=0.3077, R=0.3866, F1=0.3426
2025-04-17 17:45:05,089 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.3, P=0.3087, R=0.3866, F1=0.3433
2025-04-17 17:45:05,091 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.4, P=0.3087, R=0.3866, F1=0.3433
2025-04-17 17:45:05,091 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.5, P=0.3074, R=0.3824, F1=0.3408
2025-04-17 17:45:05,116 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.6, P=0.3085, R=0.3824, F1=0.3415
2025-04-17 17:45:05,116 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.7, P=0.3095, R=0.3824, F1=0.3421
2025-04-17 17:45:05,117 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.8, P=0.3116, R=0.3824, F1=0.3434
2025-04-17 17:45:05,117 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=2.9, P=0.3069, R=0.3739, F1=0.3371
2025-04-17 17:45:05,119 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.0, P=0.3069, R=0.3739, F1=0.3371
2025-04-17 17:45:05,120 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.1, P=0.3090, R=0.3739, F1=0.3384
2025-04-17 17:45:05,120 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.2, P=0.3066, R=0.3697, F1=0.3352
2025-04-17 17:45:05,143 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.3, P=0.3143, R=0.3697, F1=0.3398
2025-04-17 17:45:05,143 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.4, P=0.3165, R=0.3697, F1=0.3411
2025-04-17 17:45:05,160 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.5, P=0.3188, R=0.3697, F1=0.3424
2025-04-17 17:45:05,160 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.6, P=0.3222, R=0.3655, F1=0.3425
2025-04-17 17:45:05,212 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.7, P=0.3234, R=0.3655, F1=0.3432
2025-04-17 17:45:05,212 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.8, P=0.3271, R=0.3655, F1=0.3452
2025-04-17 17:45:05,218 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=3.9, P=0.3258, R=0.3613, F1=0.3426
2025-04-17 17:45:05,219 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.0, P=0.3258, R=0.3613, F1=0.3426
2025-04-17 17:45:05,224 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.1, P=0.3258, R=0.3613, F1=0.3426
2025-04-17 17:45:05,244 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.2, P=0.3270, R=0.3613, F1=0.3433
2025-04-17 17:45:05,265 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.3, P=0.3282, R=0.3613, F1=0.3440
2025-04-17 17:45:05,266 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.4, P=0.3308, R=0.3613, F1=0.3454
2025-04-17 17:45:05,280 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.5, P=0.3320, R=0.3613, F1=0.3461
2025-04-17 17:45:05,304 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.6, P=0.3333, R=0.3613, F1=0.3468
2025-04-17 17:45:05,327 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.7, P=0.3359, R=0.3613, F1=0.3482
2025-04-17 17:45:05,336 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.8, P=0.3320, R=0.3529, F1=0.3422
2025-04-17 17:45:05,347 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=4.9, P=0.3333, R=0.3529, F1=0.3429
2025-04-17 17:45:05,350 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.0, P=0.3307, R=0.3487, F1=0.3395
2025-04-17 17:45:05,358 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.1, P=0.3307, R=0.3487, F1=0.3395
2025-04-17 17:45:05,369 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.2, P=0.3320, R=0.3487, F1=0.3402
2025-04-17 17:45:05,369 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.3, P=0.3306, R=0.3445, F1=0.3374
2025-04-17 17:45:05,379 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.4, P=0.3279, R=0.3403, F1=0.3340
2025-04-17 17:45:05,399 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.5, P=0.3293, R=0.3403, F1=0.3347
2025-04-17 17:45:05,417 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.6, P=0.3306, R=0.3403, F1=0.3354
2025-04-17 17:45:05,434 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.7, P=0.3306, R=0.3403, F1=0.3354
2025-04-17 17:45:05,439 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.8, P=0.3320, R=0.3403, F1=0.3361
2025-04-17 17:45:05,547 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=5.9, P=0.3320, R=0.3403, F1=0.3361
2025-04-17 17:45:05,547 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.0, P=0.3320, R=0.3403, F1=0.3361
2025-04-17 17:45:05,547 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.1, P=0.3361, R=0.3403, F1=0.3382
2025-04-17 17:45:05,547 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.2, P=0.3361, R=0.3361, F1=0.3361
2025-04-17 17:45:05,547 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.3, P=0.3376, R=0.3361, F1=0.3368
2025-04-17 17:45:05,549 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.4, P=0.3390, R=0.3361, F1=0.3376
2025-04-17 17:45:05,549 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.5, P=0.3419, R=0.3361, F1=0.3390
2025-04-17 17:45:05,549 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.6, P=0.3448, R=0.3361, F1=0.3404
2025-04-17 17:45:05,549 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.7, P=0.3463, R=0.3361, F1=0.3412
2025-04-17 17:45:05,549 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.8, P=0.3435, R=0.3319, F1=0.3376
2025-04-17 17:45:05,554 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=6.9, P=0.3435, R=0.3319, F1=0.3376
2025-04-17 17:45:05,562 - INFO - [els-1.txt] mode=value_times_range, topk=5, threshold=7.0, P=0.3435, R=0.3319, F1=0.3376
2025-04-17 17:45:05,564 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.0, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:45:05,591 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.1, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:45:05,611 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.2, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:45:05,639 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.3, P=0.2821, R=0.4244, F1=0.3389
2025-04-17 17:45:05,640 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.4, P=0.2809, R=0.4202, F1=0.3367
2025-04-17 17:45:05,640 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,640 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,672 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.7, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,675 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.8, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,682 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=0.9, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,689 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.0, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,721 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.1, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,744 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.2, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:45:05,755 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.3, P=0.2841, R=0.4202, F1=0.3390
2025-04-17 17:45:05,766 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.4, P=0.2870, R=0.4076, F1=0.3368
2025-04-17 17:45:05,783 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.5, P=0.2870, R=0.3992, F1=0.3339
2025-04-17 17:45:05,784 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.6, P=0.2905, R=0.3992, F1=0.3363
2025-04-17 17:45:05,784 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.7, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,788 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.8, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,791 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=1.9, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,806 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.0, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,828 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.1, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,853 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.2, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,853 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.3, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,924 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.4, P=0.2947, R=0.3950, F1=0.3375
2025-04-17 17:45:05,929 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.5, P=0.2925, R=0.3908, F1=0.3345
2025-04-17 17:45:05,933 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.6, P=0.2934, R=0.3908, F1=0.3351
2025-04-17 17:45:05,952 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.7, P=0.2943, R=0.3908, F1=0.3357
2025-04-17 17:45:05,952 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.8, P=0.2962, R=0.3908, F1=0.3370
2025-04-17 17:45:05,959 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=2.9, P=0.2958, R=0.3866, F1=0.3352
2025-04-17 17:45:05,966 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.0, P=0.2968, R=0.3866, F1=0.3358
2025-04-17 17:45:05,968 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.1, P=0.2974, R=0.3824, F1=0.3346
2025-04-17 17:45:05,988 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.2, P=0.2951, R=0.3782, F1=0.3315
2025-04-17 17:45:06,037 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.3, P=0.2980, R=0.3782, F1=0.3333
2025-04-17 17:45:06,037 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.4, P=0.3000, R=0.3782, F1=0.3346
2025-04-17 17:45:06,037 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.5, P=0.3007, R=0.3739, F1=0.3333
2025-04-17 17:45:06,037 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.6, P=0.3034, R=0.3697, F1=0.3333
2025-04-17 17:45:06,038 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.7, P=0.3045, R=0.3697, F1=0.3340
2025-04-17 17:45:06,038 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.8, P=0.3099, R=0.3697, F1=0.3372
2025-04-17 17:45:06,038 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=3.9, P=0.3110, R=0.3697, F1=0.3378
2025-04-17 17:45:06,045 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.0, P=0.3110, R=0.3697, F1=0.3378
2025-04-17 17:45:06,045 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.1, P=0.3110, R=0.3697, F1=0.3378
2025-04-17 17:45:06,073 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.2, P=0.3129, R=0.3655, F1=0.3372
2025-04-17 17:45:06,113 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.3, P=0.3141, R=0.3655, F1=0.3379
2025-04-17 17:45:06,113 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.4, P=0.3152, R=0.3655, F1=0.3385
2025-04-17 17:45:06,113 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.5, P=0.3164, R=0.3655, F1=0.3392
2025-04-17 17:45:06,113 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.6, P=0.3175, R=0.3655, F1=0.3398
2025-04-17 17:45:06,133 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.7, P=0.3210, R=0.3655, F1=0.3418
2025-04-17 17:45:06,179 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.8, P=0.3234, R=0.3655, F1=0.3432
2025-04-17 17:45:06,188 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=4.9, P=0.3258, R=0.3655, F1=0.3446
2025-04-17 17:45:06,188 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.0, P=0.3233, R=0.3613, F1=0.3413
2025-04-17 17:45:06,188 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.1, P=0.3233, R=0.3613, F1=0.3413
2025-04-17 17:45:06,188 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.2, P=0.3245, R=0.3613, F1=0.3419
2025-04-17 17:45:06,196 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.3, P=0.3258, R=0.3613, F1=0.3426
2025-04-17 17:45:06,200 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.4, P=0.3232, R=0.3571, F1=0.3393
2025-04-17 17:45:06,201 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.5, P=0.3244, R=0.3571, F1=0.3400
2025-04-17 17:45:06,210 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.6, P=0.3257, R=0.3571, F1=0.3407
2025-04-17 17:45:06,237 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.7, P=0.3257, R=0.3571, F1=0.3407
2025-04-17 17:45:06,256 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.8, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:06,274 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=5.9, P=0.3269, R=0.3571, F1=0.3414
2025-04-17 17:45:06,366 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.0, P=0.3295, R=0.3571, F1=0.3427
2025-04-17 17:45:06,369 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.1, P=0.3333, R=0.3571, F1=0.3448
2025-04-17 17:45:06,381 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.2, P=0.3346, R=0.3571, F1=0.3455
2025-04-17 17:45:06,381 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.3, P=0.3347, R=0.3529, F1=0.3436
2025-04-17 17:45:06,391 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.4, P=0.3347, R=0.3529, F1=0.3436
2025-04-17 17:45:06,410 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.5, P=0.3360, R=0.3529, F1=0.3443
2025-04-17 17:45:06,410 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.6, P=0.3387, R=0.3529, F1=0.3457
2025-04-17 17:45:06,414 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.7, P=0.3429, R=0.3529, F1=0.3478
2025-04-17 17:45:06,414 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.8, P=0.3429, R=0.3529, F1=0.3478
2025-04-17 17:45:06,421 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=6.9, P=0.3429, R=0.3529, F1=0.3478
2025-04-17 17:45:06,444 - INFO - [els-1.txt] mode=value_times_range, topk=6, threshold=7.0, P=0.3429, R=0.3529, F1=0.3478
2025-04-17 17:45:06,446 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.0, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:06,447 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.1, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:06,465 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.2, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:06,568 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.3, P=0.2747, R=0.4328, F1=0.3361
2025-04-17 17:45:06,568 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.4, P=0.2735, R=0.4286, F1=0.3339
2025-04-17 17:45:06,568 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.5, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,568 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.6, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,569 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.7, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,569 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.8, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,569 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=0.9, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,569 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.0, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,570 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.1, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,570 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.2, P=0.2749, R=0.4286, F1=0.3350
2025-04-17 17:45:06,585 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.3, P=0.2737, R=0.4244, F1=0.3328
2025-04-17 17:45:06,596 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.4, P=0.2761, R=0.4118, F1=0.3305
2025-04-17 17:45:06,603 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.5, P=0.2775, R=0.4034, F1=0.3288
2025-04-17 17:45:06,609 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.6, P=0.2778, R=0.3992, F1=0.3276
2025-04-17 17:45:06,639 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.7, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,639 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.8, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,639 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=1.9, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,639 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.0, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,639 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.1, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,660 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.2, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,674 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.3, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,701 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.4, P=0.2806, R=0.3950, F1=0.3281
2025-04-17 17:45:06,793 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.5, P=0.2784, R=0.3908, F1=0.3252
2025-04-17 17:45:06,796 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.6, P=0.2793, R=0.3908, F1=0.3257
2025-04-17 17:45:06,811 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.7, P=0.2827, R=0.3908, F1=0.3280
2025-04-17 17:45:06,822 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.8, P=0.2862, R=0.3908, F1=0.3304
2025-04-17 17:45:06,850 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=2.9, P=0.2866, R=0.3866, F1=0.3292
2025-04-17 17:45:06,850 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.0, P=0.2875, R=0.3866, F1=0.3297
2025-04-17 17:45:06,865 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.1, P=0.2889, R=0.3824, F1=0.3291
2025-04-17 17:45:06,870 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.2, P=0.2866, R=0.3782, F1=0.3261
2025-04-17 17:45:06,875 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.3, P=0.2894, R=0.3782, F1=0.3279
2025-04-17 17:45:06,875 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.4, P=0.2903, R=0.3782, F1=0.3285
2025-04-17 17:45:06,876 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.5, P=0.2899, R=0.3739, F1=0.3266
2025-04-17 17:45:06,897 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.6, P=0.2924, R=0.3697, F1=0.3265
2025-04-17 17:45:06,898 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.7, P=0.2933, R=0.3697, F1=0.3271
2025-04-17 17:45:06,898 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.8, P=0.2963, R=0.3697, F1=0.3290
2025-04-17 17:45:06,898 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=3.9, P=0.2963, R=0.3697, F1=0.3290
2025-04-17 17:45:06,941 - INFO - [els-1.txt] mode=value_times_range, topk=7, threshold=4.0, P=0.2963, R=0.3697, F1=0.3290
