2025-04-15 21:23:14,236 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:23:14,236 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 21:23:14,236 - INFO - 
==================================================
2025-04-15 21:23:14,236 - INFO - 开始执行网格搜索...
2025-04-15 21:23:14,238 - INFO - [omi-1] Starting grid search...
2025-04-15 21:23:17,404 - INFO - [omi-1.txt] mode=strict_deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7395, R=0.9888, F1=0.8462
2025-04-15 21:25:09,628 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 21:25:09,628 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 21:25:09,628 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:25:09,628 - INFO - 正在计算异常分数...
2025-04-15 21:25:09,639 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:09,639 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 21:25:09,639 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 21:25:09,639 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:09,639 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-15 21:25:09,639 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:25:09,769 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_5_2464_2485.png
2025-04-15 21:25:09,845 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 21:25:09,845 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 21:25:09,846 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:25:09,846 - INFO - 正在计算异常分数...
2025-04-15 21:25:09,856 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:09,856 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 21:25:09,856 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 21:25:09,856 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:09,857 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-15 21:25:09,857 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:25:09,942 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_6_2588_2610.png
2025-04-15 21:25:10,022 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 21:25:10,022 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 21:25:10,022 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:25:10,022 - INFO - 正在计算异常分数...
2025-04-15 21:25:10,035 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:10,035 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 21:25:10,035 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 21:25:10,035 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:10,035 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-15 21:25:10,035 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 21:25:10,116 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_7_2650_2675.png
2025-04-15 21:25:10,194 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 21:25:10,194 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 21:25:10,194 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 21:25:10,194 - INFO - 正在计算异常分数...
2025-04-15 21:25:10,245 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:10,245 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 21:25:10,245 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 21:25:10,245 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:10,246 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:25:10,246 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 21:25:10,326 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_8_3012_3072.png
2025-04-15 21:25:10,405 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 21:25:10,405 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-11 中的图像创建GIF
2025-04-15 21:25:10,653 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\omi-11.gif
2025-04-15 21:25:10,653 - INFO - 
==================================================
2025-04-15 21:25:10,653 - INFO - 开始数据集可视化: omi-12
2025-04-15 21:25:10,653 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=5.5
2025-04-15 21:25:10,653 - INFO - ==================================================

2025-04-15 21:25:10,654 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 21:25:10,654 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:10,654 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:12,035 - INFO - 已计算 133 条边的统计量
2025-04-15 21:25:12,035 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:12,036 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-12
2025-04-15 21:25:12,036 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:25:12,036 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 21:25:12,036 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:12,036 - INFO - 正在计算异常分数...
2025-04-15 21:25:12,072 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:12,072 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 21:25:12,072 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 21:25:12,072 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:12,072 - DEBUG - 边统计: 正常边 140 条, 异常边 70 条
2025-04-15 21:25:12,072 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 21:25:12,149 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_0_740_813.png
2025-04-15 21:25:12,237 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 21:25:12,237 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 21:25:12,237 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 21:25:12,237 - INFO - 正在计算异常分数...
2025-04-15 21:25:12,239 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 14, 16, 17, 18}
2025-04-15 21:25:12,239 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 21:25:12,239 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 21:25:12,239 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:12,240 - DEBUG - 边统计: 正常边 170 条, 异常边 36 条
2025-04-15 21:25:12,240 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=9, 假阴性=0, 正常节点=8
2025-04-15 21:25:12,323 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_1_2486_2493.png
2025-04-15 21:25:12,403 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 21:25:12,403 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 21:25:12,403 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 21:25:12,404 - INFO - 正在计算异常分数...
2025-04-15 21:25:12,408 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:12,408 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 21:25:12,408 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 21:25:12,408 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:12,409 - DEBUG - 边统计: 正常边 190 条, 异常边 76 条
2025-04-15 21:25:12,409 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 21:25:12,484 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_2_2515_2525.png
2025-04-15 21:25:12,557 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 21:25:12,557 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 21:25:12,557 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 21:25:12,557 - INFO - 正在计算异常分数...
2025-04-15 21:25:12,557 - INFO - 检测到的异常节点: set()
2025-04-15 21:25:12,557 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 21:25:12,557 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 21:25:12,557 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:12,558 - DEBUG - 边统计: 正常边 40 条, 异常边 48 条
2025-04-15 21:25:12,558 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 21:25:12,635 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_3_2721_2723.png
2025-04-15 21:25:12,714 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 21:25:12,714 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 21:25:12,714 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:12,715 - INFO - 正在计算异常分数...
2025-04-15 21:25:12,730 - INFO - 检测到的异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:12,730 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 21:25:12,730 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 21:25:12,730 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:12,731 - DEBUG - 边统计: 正常边 172 条, 异常边 38 条
2025-04-15 21:25:12,731 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=12, 假阳性=2, 假阴性=1, 正常节点=4
2025-04-15 21:25:12,808 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\seg_4_3500_3535.png
2025-04-15 21:25:12,888 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 21:25:12,888 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-12 中的图像创建GIF
2025-04-15 21:25:13,022 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-12\omi-12.gif
2025-04-15 21:25:13,022 - INFO - 
==================================================
2025-04-15 21:25:13,022 - INFO - 开始数据集可视化: omi-2
2025-04-15 21:25:13,022 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=7.0
2025-04-15 21:25:13,022 - INFO - ==================================================

2025-04-15 21:25:13,023 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 21:25:13,024 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:13,024 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:14,815 - INFO - 已计算 153 条边的统计量
2025-04-15 21:25:14,815 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:14,816 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-2
2025-04-15 21:25:14,816 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 21:25:14,816 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 21:25:14,816 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 21:25:14,816 - INFO - 正在计算异常分数...
2025-04-15 21:25:14,822 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:14,822 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 21:25:14,822 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 21:25:14,823 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:14,823 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:25:14,823 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 21:25:14,901 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_0_486_498.png
2025-04-15 21:25:14,979 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 21:25:14,980 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 21:25:14,980 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:25:14,980 - INFO - 正在计算异常分数...
2025-04-15 21:25:14,986 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19}
2025-04-15 21:25:14,986 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 21:25:14,986 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 21:25:14,986 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:14,986 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:25:14,987 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 21:25:15,066 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_1_740_753.png
2025-04-15 21:25:15,143 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 21:25:15,144 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 21:25:15,144 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:15,144 - INFO - 正在计算异常分数...
2025-04-15 21:25:15,152 - INFO - 检测到的异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:15,153 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 21:25:15,153 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 21:25:15,153 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:15,153 - DEBUG - 边统计: 正常边 222 条, 异常边 50 条
2025-04-15 21:25:15,153 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=0, 假阴性=0, 正常节点=3
2025-04-15 21:25:15,239 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_2_766_783.png
2025-04-15 21:25:15,320 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 21:25:15,320 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 21:25:15,320 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:25:15,320 - INFO - 正在计算异常分数...
2025-04-15 21:25:15,324 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:15,325 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 21:25:15,325 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 21:25:15,325 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:15,325 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:25:15,325 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:25:15,465 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\seg_3_1436_1445.png
2025-04-15 21:25:15,545 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 21:25:15,545 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-2 中的图像创建GIF
2025-04-15 21:25:15,647 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-2\omi-2.gif
2025-04-15 21:25:15,648 - INFO - 
==================================================
2025-04-15 21:25:15,648 - INFO - 开始数据集可视化: omi-3
2025-04-15 21:25:15,648 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=5.0
2025-04-15 21:25:15,648 - INFO - ==================================================

2025-04-15 21:25:15,648 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 21:25:15,649 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:15,649 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:17,405 - INFO - 已计算 136 条边的统计量
2025-04-15 21:25:17,405 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:17,405 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-3
2025-04-15 21:25:17,405 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 21:25:17,405 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 21:25:17,406 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,406 - INFO - 正在计算异常分数...
2025-04-15 21:25:17,437 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,437 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 21:25:17,437 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 21:25:17,437 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:17,438 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:25:17,438 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:25:17,516 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_0_760_820.png
2025-04-15 21:25:17,592 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 21:25:17,592 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 21:25:17,592 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,592 - INFO - 正在计算异常分数...
2025-04-15 21:25:17,601 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,601 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 21:25:17,601 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 21:25:17,601 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:17,602 - DEBUG - 边统计: 正常边 224 条, 异常边 16 条
2025-04-15 21:25:17,602 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 21:25:17,679 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_1_842_860.png
2025-04-15 21:25:17,758 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 21:25:17,758 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 21:25:17,758 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:25:17,758 - INFO - 正在计算异常分数...
2025-04-15 21:25:17,778 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,779 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 21:25:17,779 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 21:25:17,779 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:17,779 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:25:17,779 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:25:17,855 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_2_1080_1120.png
2025-04-15 21:25:17,934 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 21:25:17,934 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 21:25:17,934 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,934 - INFO - 正在计算异常分数...
2025-04-15 21:25:17,939 - INFO - 检测到的异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:17,939 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 21:25:17,939 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 21:25:17,939 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:17,940 - DEBUG - 边统计: 正常边 258 条, 异常边 14 条
2025-04-15 21:25:17,940 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=2, 假阴性=0, 正常节点=5
2025-04-15 21:25:18,019 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_3_2188_2201.png
2025-04-15 21:25:18,098 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 21:25:18,099 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 21:25:18,099 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:18,099 - INFO - 正在计算异常分数...
2025-04-15 21:25:18,099 - INFO - 检测到的异常节点: set()
2025-04-15 21:25:18,099 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 21:25:18,099 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 21:25:18,099 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:18,100 - DEBUG - 边统计: 正常边 208 条, 异常边 2 条
2025-04-15 21:25:18,100 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 21:25:18,177 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_4_2497_2500.png
2025-04-15 21:25:18,259 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 21:25:18,259 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 21:25:18,259 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:18,259 - INFO - 正在计算异常分数...
2025-04-15 21:25:18,261 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:18,261 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 21:25:18,261 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 21:25:18,261 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:18,262 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:25:18,262 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 21:25:18,337 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\seg_5_3428_3434.png
2025-04-15 21:25:18,416 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 21:25:18,417 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-3 中的图像创建GIF
2025-04-15 21:25:18,574 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-3\omi-3.gif
2025-04-15 21:25:18,574 - INFO - 
==================================================
2025-04-15 21:25:18,574 - INFO - 开始数据集可视化: omi-4
2025-04-15 21:25:18,574 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=6.5
2025-04-15 21:25:18,574 - INFO - ==================================================

2025-04-15 21:25:18,575 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 21:25:18,575 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:18,575 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:20,382 - INFO - 已计算 136 条边的统计量
2025-04-15 21:25:20,382 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:20,388 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-4
2025-04-15 21:25:20,388 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:25:20,388 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 21:25:20,389 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:20,389 - INFO - 正在计算异常分数...
2025-04-15 21:25:20,416 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:20,416 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 21:25:20,416 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 21:25:20,416 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:20,416 - DEBUG - 边统计: 正常边 240 条, 异常边 32 条
2025-04-15 21:25:20,417 - INFO - 时间段 727-782 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:25:20,493 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-4\seg_0_727_782.png
2025-04-15 21:25:20,569 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-15 21:25:20,569 - INFO - 
正在处理时间段 2/5: 843-857
2025-04-15 21:25:20,569 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
