2025-04-15 22:22:23,802 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['mean_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 22:22:23,802 - INFO - pearson correlation 取绝对值
2025-04-15 22:22:23,802 - INFO - 当前评分模式: ['mean_ratio']
2025-04-15 22:22:23,802 - INFO - 
==================================================
2025-04-15 22:22:23,803 - INFO - 开始执行网格搜索...
2025-04-15 22:22:23,805 - INFO - [omi-1] Starting grid search...
2025-04-15 22:22:26,854 - INFO - [omi-1.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6860, R=0.6629, F1=0.6743
2025-04-15 22:34:44,454 - INFO - [omi-7.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.8462, R=0.8462, F1=0.8462
2025-04-15 22:34:44,844 - INFO - [omi-7.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.8462, R=0.8462, F1=0.8462
2025-04-15 22:34:44,965 - INFO - [omi-7.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.8421, R=0.8205, F1=0.8312
2025-04-15 22:34:44,966 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:47,221 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:47,555 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:47,555 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:47,630 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:49,933 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:50,283 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:50,284 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:50,284 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:52,703 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:52,704 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:52,813 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.8605, R=0.9487, F1=0.9024
2025-04-15 22:34:52,909 - INFO - [omi-7.txt] mode=mean_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.8605, R=0.9487, F1=0.9024
2025-04-15 22:34:55,422 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:55,423 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:55,679 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:55,681 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:58,157 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:58,158 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:58,158 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:34:58,287 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:00,733 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:00,733 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:00,735 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:00,924 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:02,894 - INFO - [omi-7.txt] mode=mean_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.8409, R=0.9487, F1=0.8916
2025-04-15 22:35:03,101 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:03,493 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:03,529 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:05,511 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:05,820 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:06,206 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:06,206 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:08,299 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:08,300 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:08,483 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:08,822 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:10,899 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:11,169 - INFO - [omi-7.txt] mode=mean_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:11,310 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:11,485 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:13,389 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:13,685 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:13,832 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:14,147 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:16,126 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:16,343 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:16,522 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:16,886 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:18,736 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:19,060 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:19,156 - INFO - [omi-7.txt] mode=mean_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:19,674 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 22:35:21,546 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 22:35:21,650 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:21,715 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:22,333 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:24,198 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:24,508 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:24,510 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:24,895 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:27,015 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:27,016 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:27,284 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:27,695 - INFO - [omi-7.txt] mode=mean_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:29,555 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 22:35:29,641 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-15 22:35:29,867 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:30,281 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:32,224 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:32,319 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:32,666 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:32,773 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:34,861 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:34,884 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:35,163 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:35,426 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:36,725 - INFO - [omi-7.txt] mode=mean_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-15 22:35:36,744 - INFO - [omi-8] Starting grid search...
2025-04-15 22:35:39,757 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.3333, R=0.7097, F1=0.4536
2025-04-15 22:35:39,838 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.3385, R=0.7097, F1=0.4583
2025-04-15 22:35:39,838 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.3385, R=0.7097, F1=0.4583
2025-04-15 22:35:39,838 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.3438, R=0.7097, F1=0.4632
2025-04-15 22:35:41,715 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.3492, R=0.7097, F1=0.4681
2025-04-15 22:35:41,765 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.3443, R=0.6774, F1=0.4565
2025-04-15 22:35:41,767 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.3500, R=0.6774, F1=0.4615
2025-04-15 22:35:41,770 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.3273, R=0.5806, F1=0.4186
2025-04-15 22:35:43,594 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.3462, R=0.5806, F1=0.4337
2025-04-15 22:35:43,648 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.3462, R=0.5806, F1=0.4337
2025-04-15 22:35:43,649 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.3673, R=0.5806, F1=0.4500
2025-04-15 22:35:43,680 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.3750, R=0.5806, F1=0.4557
2025-04-15 22:35:45,890 - INFO - [omi-8.txt] mode=mean_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.3696, R=0.5484, F1=0.4416
2025-04-15 22:35:45,891 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.3333, R=0.7742, F1=0.4660
2025-04-15 22:35:45,891 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.3333, R=0.7742, F1=0.4660
2025-04-15 22:35:45,892 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.3333, R=0.7742, F1=0.4660
2025-04-15 22:35:48,180 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.3380, R=0.7742, F1=0.4706
2025-04-15 22:35:48,181 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.3478, R=0.7742, F1=0.4800
2025-04-15 22:35:48,627 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.3529, R=0.7742, F1=0.4848
2025-04-15 22:35:48,630 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.3636, R=0.7742, F1=0.4948
2025-04-15 22:35:50,779 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.3538, R=0.7419, F1=0.4792
2025-04-15 22:35:50,780 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.3651, R=0.7419, F1=0.4894
2025-04-15 22:35:51,184 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.3548, R=0.7097, F1=0.4731
2025-04-15 22:35:51,184 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.3607, R=0.7097, F1=0.4783
2025-04-15 22:35:53,365 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.3667, R=0.7097, F1=0.4835
2025-04-15 22:35:53,365 - INFO - [omi-8.txt] mode=mean_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.3729, R=0.7097, F1=0.4889
2025-04-15 22:35:53,840 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.3421, R=0.8387, F1=0.4860
2025-04-15 22:35:53,945 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.3421, R=0.8387, F1=0.4860
2025-04-15 22:35:55,637 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.3421, R=0.8387, F1=0.4860
2025-04-15 22:35:55,791 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.3421, R=0.8387, F1=0.4860
2025-04-15 22:35:56,702 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.3467, R=0.8387, F1=0.4906
2025-04-15 22:35:56,708 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.3562, R=0.8387, F1=0.5000
2025-04-15 22:35:58,363 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.3562, R=0.8387, F1=0.5000
2025-04-15 22:35:58,467 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.3380, R=0.7742, F1=0.4706
2025-04-15 22:35:59,192 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.3429, R=0.7742, F1=0.4752
2025-04-15 22:35:59,528 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.3429, R=0.7742, F1=0.4752
2025-04-15 22:36:00,829 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.3529, R=0.7742, F1=0.4848
2025-04-15 22:36:01,169 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.3692, R=0.7742, F1=0.5000
2025-04-15 22:36:01,681 - INFO - [omi-8.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.3692, R=0.7742, F1=0.5000
2025-04-15 22:36:01,957 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.3457, R=0.9032, F1=0.5000
2025-04-15 22:36:03,492 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.3457, R=0.9032, F1=0.5000
2025-04-15 22:36:03,774 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.3457, R=0.9032, F1=0.5000
2025-04-15 22:36:04,431 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.3500, R=0.9032, F1=0.5045
2025-04-15 22:36:04,681 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.3500, R=0.9032, F1=0.5045
2025-04-15 22:36:06,137 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.3462, R=0.8710, F1=0.4954
2025-04-15 22:36:06,453 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.3462, R=0.8710, F1=0.4954
2025-04-15 22:36:07,113 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.3289, R=0.8065, F1=0.4673
2025-04-15 22:36:07,339 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.3333, R=0.8065, F1=0.4717
2025-04-15 22:36:08,677 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.3333, R=0.8065, F1=0.4717
2025-04-15 22:36:09,030 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.3425, R=0.8065, F1=0.4808
2025-04-15 22:36:09,721 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.3425, R=0.8065, F1=0.4808
2025-04-15 22:36:10,084 - INFO - [omi-8.txt] mode=mean_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.3472, R=0.8065, F1=0.4854
2025-04-15 22:36:11,348 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:11,742 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:12,344 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:12,966 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:13,837 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:14,626 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 22:36:14,790 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.3580, R=0.9355, F1=0.5179
2025-04-15 22:36:15,569 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:16,449 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:17,593 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:17,594 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.3506, R=0.8710, F1=0.5000
2025-04-15 22:36:18,429 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.3506, R=0.8710, F1=0.5000
2025-04-15 22:36:19,142 - INFO - [omi-8.txt] mode=mean_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.3553, R=0.8710, F1=0.5047
2025-04-15 22:36:20,022 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:20,099 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:21,253 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:21,906 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:22,644 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:22,757 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:24,148 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:24,452 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.3375, R=0.8710, F1=0.4865
2025-04-15 22:36:25,380 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.3375, R=0.8710, F1=0.4865
2025-04-15 22:36:25,380 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:26,794 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:27,200 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.3418, R=0.8710, F1=0.4909
2025-04-15 22:36:27,956 - INFO - [omi-8.txt] mode=mean_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.3462, R=0.8710, F1=0.4954
2025-04-15 22:36:28,058 - INFO - [omi-8.txt] mode=mean_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:29,376 - INFO - [omi-8.txt] mode=mean_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:29,788 - INFO - [omi-8.txt] mode=mean_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:30,534 - INFO - [omi-8.txt] mode=mean_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
2025-04-15 22:36:30,756 - INFO - [omi-8.txt] mode=mean_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.3537, R=0.9355, F1=0.5133
