2025-04-16 10:18:56,905 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 10:18:56,906 - INFO - 当前评分模式: ['strict_deviation']
2025-04-16 10:18:56,906 - INFO - 
==================================================
2025-04-16 10:18:56,906 - INFO - 开始执行网格搜索...
2025-04-16 10:18:56,907 - INFO - [omi-1] Starting grid search...
2025-04-16 10:18:59,945 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.6761, R=0.5393, F1=0.6000
2025-04-16 10:37:30,367 - INFO - [omi-4.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.8413, R=0.7910, F1=0.8154
2025-04-16 10:37:30,479 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.8082, R=0.8806, F1=0.8429
2025-04-16 10:37:30,685 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.8082, R=0.8806, F1=0.8429
2025-04-16 10:37:31,709 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.8286, R=0.8657, F1=0.8467
2025-04-16 10:37:32,438 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.8286, R=0.8657, F1=0.8467
2025-04-16 10:37:32,639 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.8286, R=0.8657, F1=0.8467
2025-04-16 10:37:32,854 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.8406, R=0.8657, F1=0.8529
2025-04-16 10:37:33,979 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.8406, R=0.8657, F1=0.8529
2025-04-16 10:37:34,629 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.8406, R=0.8657, F1=0.8529
2025-04-16 10:37:34,875 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.8406, R=0.8657, F1=0.8529
2025-04-16 10:37:35,092 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.8529, R=0.8657, F1=0.8593
2025-04-16 10:37:36,117 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.8529, R=0.8657, F1=0.8593
2025-04-16 10:37:36,792 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.8529, R=0.8657, F1=0.8593
2025-04-16 10:37:36,963 - INFO - [omi-4.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.8485, R=0.8358, F1=0.8421
2025-04-16 10:37:37,258 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.8158, R=0.9254, F1=0.8671
2025-04-16 10:37:38,333 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.8158, R=0.9254, F1=0.8671
2025-04-16 10:37:38,945 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.8378, R=0.9254, F1=0.8794
2025-04-16 10:37:39,089 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.8378, R=0.9254, F1=0.8794
2025-04-16 10:37:39,360 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.8378, R=0.9254, F1=0.8794
2025-04-16 10:37:40,380 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.8493, R=0.9254, F1=0.8857
2025-04-16 10:37:41,014 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.8472, R=0.9104, F1=0.8777
2025-04-16 10:37:41,084 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.8472, R=0.9104, F1=0.8777
2025-04-16 10:37:41,517 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.8472, R=0.9104, F1=0.8777
2025-04-16 10:37:42,463 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.8592, R=0.9104, F1=0.8841
2025-04-16 10:37:43,149 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.8571, R=0.8955, F1=0.8759
2025-04-16 10:37:43,154 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.8571, R=0.8955, F1=0.8759
2025-04-16 10:37:43,625 - INFO - [omi-4.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.8551, R=0.8806, F1=0.8676
2025-04-16 10:37:44,569 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.8182, R=0.9403, F1=0.8750
2025-04-16 10:37:45,217 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.8182, R=0.9403, F1=0.8750
2025-04-16 10:37:45,219 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.8400, R=0.9403, F1=0.8873
2025-04-16 10:37:45,707 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.8400, R=0.9403, F1=0.8873
2025-04-16 10:37:46,743 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.8400, R=0.9403, F1=0.8873
2025-04-16 10:37:47,361 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.8514, R=0.9403, F1=0.8936
2025-04-16 10:37:47,389 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.8514, R=0.9403, F1=0.8936
2025-04-16 10:37:47,926 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.8514, R=0.9403, F1=0.8936
2025-04-16 10:37:48,912 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.8514, R=0.9403, F1=0.8936
2025-04-16 10:37:49,572 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.8514, R=0.9403, F1=0.8936
2025-04-16 10:37:49,573 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.8493, R=0.9254, F1=0.8857
2025-04-16 10:37:50,096 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.8493, R=0.9254, F1=0.8857
2025-04-16 10:37:50,935 - INFO - [omi-4.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.8611, R=0.9254, F1=0.8921
2025-04-16 10:37:50,952 - INFO - [omi-5] Starting grid search...
2025-04-16 10:37:54,362 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.4627, R=0.6327, F1=0.5345
2025-04-16 10:37:54,469 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:37:54,469 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.5094, R=0.5510, F1=0.5294
2025-04-16 10:37:54,470 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.4902, R=0.5102, F1=0.5000
2025-04-16 10:37:56,527 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.4792, R=0.4694, F1=0.4742
2025-04-16 10:37:56,647 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.5227, R=0.4694, F1=0.4946
2025-04-16 10:37:56,650 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.5349, R=0.4694, F1=0.5000
2025-04-16 10:37:56,650 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.5476, R=0.4694, F1=0.5055
2025-04-16 10:37:58,941 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.5610, R=0.4694, F1=0.5111
2025-04-16 10:37:58,943 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.5789, R=0.4490, F1=0.5057
2025-04-16 10:37:58,973 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.5882, R=0.4082, F1=0.4819
2025-04-16 10:37:58,973 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.5758, R=0.3878, F1=0.4634
2025-04-16 10:38:03,402 - INFO - [omi-5.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.5333, R=0.3265, F1=0.4051
2025-04-16 10:38:03,621 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.4459, R=0.6735, F1=0.5366
2025-04-16 10:38:03,622 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.4459, R=0.6735, F1=0.5366
2025-04-16 10:38:03,622 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.4375, R=0.5714, F1=0.4956
2025-04-16 10:38:08,095 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.4286, R=0.5510, F1=0.4821
2025-04-16 10:38:08,288 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.4286, R=0.5510, F1=0.4821
2025-04-16 10:38:08,290 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.5000, R=0.5510, F1=0.5243
2025-04-16 10:38:08,290 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.5094, R=0.5510, F1=0.5294
2025-04-16 10:38:12,651 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.5400, R=0.5510, F1=0.5455
2025-04-16 10:38:12,715 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.5417, R=0.5306, F1=0.5361
2025-04-16 10:38:13,002 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.5556, R=0.5102, F1=0.5319
2025-04-16 10:38:13,002 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.5581, R=0.4898, F1=0.5217
2025-04-16 10:38:17,023 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.5581, R=0.4898, F1=0.5217
2025-04-16 10:38:17,229 - INFO - [omi-5.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.5581, R=0.4898, F1=0.5217
2025-04-16 10:38:17,356 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.4390, R=0.7347, F1=0.5496
2025-04-16 10:38:17,503 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.4390, R=0.7347, F1=0.5496
2025-04-16 10:38:21,578 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.4348, R=0.6122, F1=0.5085
2025-04-16 10:38:21,899 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.4265, R=0.5918, F1=0.4957
2025-04-16 10:38:22,121 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.4179, R=0.5714, F1=0.4828
2025-04-16 10:38:22,238 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.4667, R=0.5714, F1=0.5138
2025-04-16 10:38:26,134 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 10:38:26,503 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.4828, R=0.5714, F1=0.5234
2025-04-16 10:38:26,702 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.4821, R=0.5510, F1=0.5143
2025-04-16 10:38:26,824 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.5000, R=0.5306, F1=0.5149
2025-04-16 10:38:30,692 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.5106, R=0.4898, F1=0.5000
2025-04-16 10:38:31,335 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.5106, R=0.4898, F1=0.5000
2025-04-16 10:38:31,517 - INFO - [omi-5.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.5106, R=0.4898, F1=0.5000
2025-04-16 10:38:31,706 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.4471, R=0.7755, F1=0.5672
2025-04-16 10:38:35,351 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.4405, R=0.7551, F1=0.5564
2025-04-16 10:38:36,123 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.4384, R=0.6531, F1=0.5246
2025-04-16 10:38:36,273 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=2.5, use_topk=True, P=0.4306, R=0.6327, F1=0.5124
2025-04-16 10:38:36,458 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=3.0, use_topk=True, P=0.4306, R=0.6327, F1=0.5124
2025-04-16 10:38:39,869 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=3.5, use_topk=True, P=0.4615, R=0.6122, F1=0.5263
2025-04-16 10:38:40,858 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=4.0, use_topk=True, P=0.4688, R=0.6122, F1=0.5310
2025-04-16 10:38:40,990 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=4.5, use_topk=True, P=0.4762, R=0.6122, F1=0.5357
2025-04-16 10:38:40,991 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=5.0, use_topk=True, P=0.4746, R=0.5714, F1=0.5185
2025-04-16 10:38:44,386 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=5.5, use_topk=True, P=0.4655, R=0.5510, F1=0.5047
2025-04-16 10:38:45,510 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=6.0, use_topk=True, P=0.4561, R=0.5306, F1=0.4906
2025-04-16 10:38:45,676 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=6.5, use_topk=True, P=0.4561, R=0.5306, F1=0.4906
2025-04-16 10:38:45,677 - INFO - [omi-5.txt] mode=strict_deviation, top_k=4, threshold=7.0, use_topk=True, P=0.4727, R=0.5306, F1=0.5000
2025-04-16 10:38:48,798 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=1.0, use_topk=True, P=0.4432, R=0.7959, F1=0.5693
2025-04-16 10:38:50,110 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=1.5, use_topk=True, P=0.4432, R=0.7959, F1=0.5693
2025-04-16 10:38:50,207 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=2.0, use_topk=True, P=0.4416, R=0.6939, F1=0.5397
2025-04-16 10:38:50,271 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=2.5, use_topk=True, P=0.4342, R=0.6735, F1=0.5280
2025-04-16 10:38:53,322 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=3.0, use_topk=True, P=0.4342, R=0.6735, F1=0.5280
2025-04-16 10:38:54,713 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=3.5, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:38:54,737 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=4.0, use_topk=True, P=0.4627, R=0.6327, F1=0.5345
2025-04-16 10:38:54,860 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=4.5, use_topk=True, P=0.4627, R=0.6327, F1=0.5345
2025-04-16 10:38:57,711 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=5.0, use_topk=True, P=0.4531, R=0.5918, F1=0.5133
2025-04-16 10:38:59,150 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=5.5, use_topk=True, P=0.4590, R=0.5714, F1=0.5091
2025-04-16 10:38:59,285 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=6.0, use_topk=True, P=0.4500, R=0.5510, F1=0.4954
2025-04-16 10:38:59,390 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=6.5, use_topk=True, P=0.4500, R=0.5510, F1=0.4954
2025-04-16 10:39:02,229 - INFO - [omi-5.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.4576, R=0.5510, F1=0.5000
2025-04-16 10:39:03,687 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.4565, R=0.8571, F1=0.5957
2025-04-16 10:39:03,835 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.4565, R=0.8571, F1=0.5957
2025-04-16 10:39:03,883 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.4512, R=0.7551, F1=0.5649
2025-04-16 10:39:06,660 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.4444, R=0.7347, F1=0.5538
2025-04-16 10:39:08,309 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.4430, R=0.7143, F1=0.5469
2025-04-16 10:39:08,474 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.4521, R=0.6735, F1=0.5410
2025-04-16 10:39:08,475 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.4583, R=0.6735, F1=0.5455
2025-04-16 10:39:11,063 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.4583, R=0.6735, F1=0.5455
2025-04-16 10:39:13,016 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.4493, R=0.6327, F1=0.5254
2025-04-16 10:39:13,072 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:39:13,072 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:39:15,515 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:39:17,552 - INFO - [omi-5.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.4844, R=0.6327, F1=0.5487
2025-04-16 10:39:17,721 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.4737, R=0.9184, F1=0.6250
2025-04-16 10:39:17,754 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.4737, R=0.9184, F1=0.6250
2025-04-16 10:39:19,976 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.4607, R=0.8367, F1=0.5942
2025-04-16 10:39:22,071 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.4545, R=0.8163, F1=0.5839
2025-04-16 10:39:22,126 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.4598, R=0.8163, F1=0.5882
2025-04-16 10:39:22,457 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.4691, R=0.7755, F1=0.5846
2025-04-16 10:39:24,375 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.4615, R=0.7347, F1=0.5669
2025-04-16 10:39:26,445 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.4615, R=0.7347, F1=0.5669
2025-04-16 10:39:26,731 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.4366, R=0.6327, F1=0.5167
2025-04-16 10:39:27,118 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:28,980 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:31,028 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:31,240 - INFO - [omi-5.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:39:31,732 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.4688, R=0.9184, F1=0.6207
2025-04-16 10:39:33,580 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.4688, R=0.9184, F1=0.6207
2025-04-16 10:39:35,635 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.4516, R=0.8571, F1=0.5915
2025-04-16 10:39:35,858 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.4516, R=0.8571, F1=0.5915
2025-04-16 10:39:36,416 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.4565, R=0.8571, F1=0.5957
2025-04-16 10:39:38,096 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.4471, R=0.7755, F1=0.5672
2025-04-16 10:39:40,273 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.4500, R=0.7347, F1=0.5581
2025-04-16 10:39:40,273 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.4500, R=0.7347, F1=0.5581
2025-04-16 10:39:41,079 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.4306, R=0.6327, F1=0.5124
2025-04-16 10:39:42,549 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:44,739 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:44,890 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.4559, R=0.6327, F1=0.5299
2025-04-16 10:39:45,539 - INFO - [omi-5.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.4697, R=0.6327, F1=0.5391
2025-04-16 10:39:46,912 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.4796, R=0.9592, F1=0.6395
2025-04-16 10:39:49,381 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.4796, R=0.9592, F1=0.6395
2025-04-16 10:39:49,428 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.4574, R=0.8776, F1=0.6014
2025-04-16 10:39:50,256 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.4574, R=0.8776, F1=0.6014
2025-04-16 10:39:51,475 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.4624, R=0.8776, F1=0.6056
2025-04-16 10:39:53,964 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.4483, R=0.7959, F1=0.5735
2025-04-16 10:39:54,076 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.4524, R=0.7755, F1=0.5714
2025-04-16 10:39:54,977 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.4524, R=0.7755, F1=0.5714
2025-04-16 10:39:55,971 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.4416, R=0.6939, F1=0.5397
2025-04-16 10:39:58,510 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.4722, R=0.6939, F1=0.5620
2025-04-16 10:39:58,594 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.4648, R=0.6735, F1=0.5500
2025-04-16 10:39:59,650 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.4648, R=0.6735, F1=0.5500
2025-04-16 10:40:00,572 - INFO - [omi-5.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.4783, R=0.6735, F1=0.5593
2025-04-16 10:40:00,598 - INFO - [omi-6] Starting grid search...
2025-04-16 10:40:03,761 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.2991, R=0.7273, F1=0.4238
2025-04-16 10:40:03,762 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.3019, R=0.7273, F1=0.4267
2025-04-16 10:40:03,795 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.3069, R=0.7045, F1=0.4276
2025-04-16 10:40:03,890 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.3100, R=0.7045, F1=0.4306
2025-04-16 10:40:05,772 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.3333, R=0.7045, F1=0.4526
2025-04-16 10:40:05,776 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.3333, R=0.6364, F1=0.4375
2025-04-16 10:40:05,829 - INFO - [omi-6.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.3553, R=0.6136, F1=0.4500
