2025-04-15 21:35:29,159 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['robust_zscore'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:35:29,160 - INFO - 当前评分模式: ['robust_zscore']
2025-04-15 21:35:29,160 - INFO - 
==================================================
2025-04-15 21:35:29,160 - INFO - 开始执行网格搜索...
2025-04-15 21:35:29,162 - INFO - [omi-1] Starting grid search...
2025-04-15 21:35:32,720 - INFO - [omi-1.txt] mode=robust_zscore, top_k=None, threshold=1.0, use_topk=False, P=0.7395, R=0.9888, F1=0.8462
2025-04-15 21:37:28,318 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_4_2365_2381.png
2025-04-15 21:37:28,399 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 21:37:28,399 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 21:37:28,399 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:37:28,399 - INFO - 正在计算异常分数...
2025-04-15 21:37:28,411 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:28,411 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 21:37:28,411 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 21:37:28,411 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:28,412 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-15 21:37:28,412 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:37:28,489 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_5_2464_2485.png
2025-04-15 21:37:28,569 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-15 21:37:28,569 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-15 21:37:28,569 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:37:28,569 - INFO - 正在计算异常分数...
2025-04-15 21:37:28,580 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:28,580 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-15 21:37:28,580 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-15 21:37:28,581 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:28,581 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-15 21:37:28,581 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:37:28,660 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_6_2588_2610.png
2025-04-15 21:37:28,744 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-15 21:37:28,744 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-15 21:37:28,744 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:37:28,744 - INFO - 正在计算异常分数...
2025-04-15 21:37:28,756 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:28,756 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-15 21:37:28,756 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-15 21:37:28,757 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:28,757 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-15 21:37:28,757 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-15 21:37:28,843 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_7_2650_2675.png
2025-04-15 21:37:28,923 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-15 21:37:28,923 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-15 21:37:28,923 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-15 21:37:28,925 - INFO - 正在计算异常分数...
2025-04-15 21:37:28,960 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:28,960 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-15 21:37:28,960 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-15 21:37:28,960 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:28,961 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:37:28,961 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-15 21:37:29,042 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_8_3012_3072.png
2025-04-15 21:37:29,122 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-15 21:37:29,122 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-11 中的图像创建GIF
2025-04-15 21:37:29,379 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\omi-11.gif
2025-04-15 21:37:29,380 - INFO - 
==================================================
2025-04-15 21:37:29,380 - INFO - 开始数据集可视化: omi-12
2025-04-15 21:37:29,380 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=2.0
2025-04-15 21:37:29,380 - INFO - ==================================================

2025-04-15 21:37:29,380 - INFO - 正在加载数据集 omi-12 的数据
2025-04-15 21:37:29,380 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:29,380 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:30,875 - INFO - 已计算 133 条边的统计量
2025-04-15 21:37:30,875 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:30,876 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-12
2025-04-15 21:37:30,877 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:37:30,877 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-15 21:37:30,877 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:30,877 - INFO - 正在计算异常分数...
2025-04-15 21:37:30,915 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:30,915 - INFO - 正在为时间段 740-813 生成可视化
2025-04-15 21:37:30,915 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-15 21:37:30,915 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:30,917 - DEBUG - 边统计: 正常边 140 条, 异常边 70 条
2025-04-15 21:37:30,917 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-15 21:37:31,008 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_0_740_813.png
2025-04-15 21:37:31,096 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-15 21:37:31,097 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-15 21:37:31,097 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-15 21:37:31,097 - INFO - 正在计算异常分数...
2025-04-15 21:37:31,099 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:31,099 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-15 21:37:31,099 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-15 21:37:31,099 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:31,100 - DEBUG - 边统计: 正常边 170 条, 异常边 36 条
2025-04-15 21:37:31,100 - INFO - 时间段 2486-2493 的节点检测统计: 真阳性=2, 假阳性=13, 假阴性=0, 正常节点=4
2025-04-15 21:37:31,177 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_1_2486_2493.png
2025-04-15 21:37:31,256 - INFO - 成功保存时间段 2486-2493 的可视化结果
2025-04-15 21:37:31,257 - INFO - 
正在处理时间段 3/5: 2515-2525
2025-04-15 21:37:31,257 - INFO - 该时间段的真实异常节点: {1, 4, 5, 7, 8, 9, 17, 18}
2025-04-15 21:37:31,257 - INFO - 正在计算异常分数...
2025-04-15 21:37:31,262 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:31,262 - INFO - 正在为时间段 2515-2525 生成可视化
2025-04-15 21:37:31,262 - INFO - 正在为时间段 2515-2525 生成异常图可视化
2025-04-15 21:37:31,262 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:31,263 - DEBUG - 边统计: 正常边 190 条, 异常边 76 条
2025-04-15 21:37:31,263 - INFO - 时间段 2515-2525 的节点检测统计: 真阳性=8, 假阳性=9, 假阴性=0, 正常节点=2
2025-04-15 21:37:31,340 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_2_2515_2525.png
2025-04-15 21:37:31,418 - INFO - 成功保存时间段 2515-2525 的可视化结果
2025-04-15 21:37:31,418 - INFO - 
正在处理时间段 4/5: 2721-2723
2025-04-15 21:37:31,418 - INFO - 该时间段的真实异常节点: {4}
2025-04-15 21:37:31,418 - INFO - 正在计算异常分数...
2025-04-15 21:37:31,418 - INFO - 检测到的异常节点: set()
2025-04-15 21:37:31,418 - INFO - 正在为时间段 2721-2723 生成可视化
2025-04-15 21:37:31,418 - INFO - 正在为时间段 2721-2723 生成异常图可视化
2025-04-15 21:37:31,419 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:31,419 - DEBUG - 边统计: 正常边 40 条, 异常边 48 条
2025-04-15 21:37:31,419 - INFO - 时间段 2721-2723 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-15 21:37:31,498 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_3_2721_2723.png
2025-04-15 21:37:31,577 - INFO - 成功保存时间段 2721-2723 的可视化结果
2025-04-15 21:37:31,577 - INFO - 
正在处理时间段 5/5: 3500-3535
2025-04-15 21:37:31,577 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:31,577 - INFO - 正在计算异常分数...
2025-04-15 21:37:31,594 - INFO - 检测到的异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:31,594 - INFO - 正在为时间段 3500-3535 生成可视化
2025-04-15 21:37:31,594 - INFO - 正在为时间段 3500-3535 生成异常图可视化
2025-04-15 21:37:31,594 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:31,595 - DEBUG - 边统计: 正常边 172 条, 异常边 38 条
2025-04-15 21:37:31,595 - INFO - 时间段 3500-3535 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 21:37:31,679 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\seg_4_3500_3535.png
2025-04-15 21:37:31,755 - INFO - 成功保存时间段 3500-3535 的可视化结果
2025-04-15 21:37:31,755 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-12 中的图像创建GIF
2025-04-15 21:37:31,891 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-12\omi-12.gif
2025-04-15 21:37:31,891 - INFO - 
==================================================
2025-04-15 21:37:31,891 - INFO - 开始数据集可视化: omi-2
2025-04-15 21:37:31,891 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=4.5
2025-04-15 21:37:31,891 - INFO - ==================================================

2025-04-15 21:37:31,891 - INFO - 正在加载数据集 omi-2 的数据
2025-04-15 21:37:31,892 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:31,892 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:33,720 - INFO - 已计算 153 条边的统计量
2025-04-15 21:37:33,720 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:33,721 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-2
2025-04-15 21:37:33,722 - INFO - 在数据集中发现 4 个异常时间段
2025-04-15 21:37:33,722 - INFO - 
正在处理时间段 1/4: 486-498
2025-04-15 21:37:33,722 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-15 21:37:33,722 - INFO - 正在计算异常分数...
2025-04-15 21:37:33,727 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:33,727 - INFO - 正在为时间段 486-498 生成可视化
2025-04-15 21:37:33,727 - INFO - 正在为时间段 486-498 生成异常图可视化
2025-04-15 21:37:33,728 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:33,728 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:37:33,728 - INFO - 时间段 486-498 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-15 21:37:33,808 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_0_486_498.png
2025-04-15 21:37:33,887 - INFO - 成功保存时间段 486-498 的可视化结果
2025-04-15 21:37:33,887 - INFO - 
正在处理时间段 2/4: 740-753
2025-04-15 21:37:33,889 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:37:33,889 - INFO - 正在计算异常分数...
2025-04-15 21:37:33,894 - INFO - 检测到的异常节点: {2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:33,894 - INFO - 正在为时间段 740-753 生成可视化
2025-04-15 21:37:33,894 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-15 21:37:33,894 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:33,895 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:37:33,895 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:37:34,030 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_1_740_753.png
2025-04-15 21:37:34,108 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-15 21:37:34,108 - INFO - 
正在处理时间段 3/4: 766-783
2025-04-15 21:37:34,108 - INFO - 该时间段的真实异常节点: {1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:34,108 - INFO - 正在计算异常分数...
2025-04-15 21:37:34,117 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:34,117 - INFO - 正在为时间段 766-783 生成可视化
2025-04-15 21:37:34,117 - INFO - 正在为时间段 766-783 生成异常图可视化
2025-04-15 21:37:34,117 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:34,117 - DEBUG - 边统计: 正常边 222 条, 异常边 50 条
2025-04-15 21:37:34,117 - INFO - 时间段 766-783 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:37:34,195 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_2_766_783.png
2025-04-15 21:37:34,280 - INFO - 成功保存时间段 766-783 的可视化结果
2025-04-15 21:37:34,280 - INFO - 
正在处理时间段 4/4: 1436-1445
2025-04-15 21:37:34,280 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:37:34,281 - INFO - 正在计算异常分数...
2025-04-15 21:37:34,285 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:34,285 - INFO - 正在为时间段 1436-1445 生成可视化
2025-04-15 21:37:34,285 - INFO - 正在为时间段 1436-1445 生成异常图可视化
2025-04-15 21:37:34,285 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:34,286 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:37:34,286 - INFO - 时间段 1436-1445 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:37:34,374 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\seg_3_1436_1445.png
2025-04-15 21:37:34,458 - INFO - 成功保存时间段 1436-1445 的可视化结果
2025-04-15 21:37:34,458 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-2 中的图像创建GIF
2025-04-15 21:37:34,563 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-2\omi-2.gif
2025-04-15 21:37:34,563 - INFO - 
==================================================
2025-04-15 21:37:34,563 - INFO - 开始数据集可视化: omi-3
2025-04-15 21:37:34,563 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=4.5
2025-04-15 21:37:34,563 - INFO - ==================================================

2025-04-15 21:37:34,563 - INFO - 正在加载数据集 omi-3 的数据
2025-04-15 21:37:34,565 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:34,565 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:36,407 - INFO - 已计算 136 条边的统计量
2025-04-15 21:37:36,407 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:36,408 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-3
2025-04-15 21:37:36,408 - INFO - 在数据集中发现 6 个异常时间段
2025-04-15 21:37:36,409 - INFO - 
正在处理时间段 1/6: 760-820
2025-04-15 21:37:36,409 - INFO - 该时间段的真实异常节点: {1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,409 - INFO - 正在计算异常分数...
2025-04-15 21:37:36,441 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,442 - INFO - 正在为时间段 760-820 生成可视化
2025-04-15 21:37:36,442 - INFO - 正在为时间段 760-820 生成异常图可视化
2025-04-15 21:37:36,442 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:36,442 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:37:36,442 - INFO - 时间段 760-820 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=0, 正常节点=2
2025-04-15 21:37:36,528 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_0_760_820.png
2025-04-15 21:37:36,609 - INFO - 成功保存时间段 760-820 的可视化结果
2025-04-15 21:37:36,609 - INFO - 
正在处理时间段 2/6: 842-860
2025-04-15 21:37:36,610 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,610 - INFO - 正在计算异常分数...
2025-04-15 21:37:36,620 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,620 - INFO - 正在为时间段 842-860 生成可视化
2025-04-15 21:37:36,620 - INFO - 正在为时间段 842-860 生成异常图可视化
2025-04-15 21:37:36,620 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:36,621 - DEBUG - 边统计: 正常边 224 条, 异常边 16 条
2025-04-15 21:37:36,621 - INFO - 时间段 842-860 的节点检测统计: 真阳性=13, 假阳性=3, 假阴性=0, 正常节点=3
2025-04-15 21:37:36,697 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_1_842_860.png
2025-04-15 21:37:36,775 - INFO - 成功保存时间段 842-860 的可视化结果
2025-04-15 21:37:36,775 - INFO - 
正在处理时间段 3/6: 1080-1120
2025-04-15 21:37:36,775 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:37:36,775 - INFO - 正在计算异常分数...
2025-04-15 21:37:36,796 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,797 - INFO - 正在为时间段 1080-1120 生成可视化
2025-04-15 21:37:36,797 - INFO - 正在为时间段 1080-1120 生成异常图可视化
2025-04-15 21:37:36,797 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:36,798 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:37:36,798 - INFO - 时间段 1080-1120 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:37:36,875 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_2_1080_1120.png
2025-04-15 21:37:36,953 - INFO - 成功保存时间段 1080-1120 的可视化结果
2025-04-15 21:37:36,953 - INFO - 
正在处理时间段 4/6: 2188-2201
2025-04-15 21:37:36,953 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,953 - INFO - 正在计算异常分数...
2025-04-15 21:37:36,959 - INFO - 检测到的异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:36,959 - INFO - 正在为时间段 2188-2201 生成可视化
2025-04-15 21:37:36,959 - INFO - 正在为时间段 2188-2201 生成异常图可视化
2025-04-15 21:37:36,960 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:36,960 - DEBUG - 边统计: 正常边 258 条, 异常边 14 条
2025-04-15 21:37:36,960 - INFO - 时间段 2188-2201 的节点检测统计: 真阳性=12, 假阳性=2, 假阴性=0, 正常节点=5
2025-04-15 21:37:37,035 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_3_2188_2201.png
2025-04-15 21:37:37,112 - INFO - 成功保存时间段 2188-2201 的可视化结果
2025-04-15 21:37:37,112 - INFO - 
正在处理时间段 5/6: 2497-2500
2025-04-15 21:37:37,112 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:37,113 - INFO - 正在计算异常分数...
2025-04-15 21:37:37,113 - INFO - 检测到的异常节点: set()
2025-04-15 21:37:37,113 - INFO - 正在为时间段 2497-2500 生成可视化
2025-04-15 21:37:37,113 - INFO - 正在为时间段 2497-2500 生成异常图可视化
2025-04-15 21:37:37,113 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:37,113 - DEBUG - 边统计: 正常边 208 条, 异常边 2 条
2025-04-15 21:37:37,114 - INFO - 时间段 2497-2500 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=13, 正常节点=6
2025-04-15 21:37:37,190 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_4_2497_2500.png
2025-04-15 21:37:37,267 - INFO - 成功保存时间段 2497-2500 的可视化结果
2025-04-15 21:37:37,267 - INFO - 
正在处理时间段 6/6: 3428-3434
2025-04-15 21:37:37,267 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:37,267 - INFO - 正在计算异常分数...
2025-04-15 21:37:37,269 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:37,269 - INFO - 正在为时间段 3428-3434 生成可视化
2025-04-15 21:37:37,269 - INFO - 正在为时间段 3428-3434 生成异常图可视化
2025-04-15 21:37:37,269 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:37,270 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-15 21:37:37,270 - INFO - 时间段 3428-3434 的节点检测统计: 真阳性=13, 假阳性=2, 假阴性=0, 正常节点=4
2025-04-15 21:37:37,350 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\seg_5_3428_3434.png
2025-04-15 21:37:37,427 - INFO - 成功保存时间段 3428-3434 的可视化结果
2025-04-15 21:37:37,427 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-3 中的图像创建GIF
2025-04-15 21:37:37,586 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-3\omi-3.gif
2025-04-15 21:37:37,587 - INFO - 
==================================================
2025-04-15 21:37:37,587 - INFO - 开始数据集可视化: omi-4
2025-04-15 21:37:37,587 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=5.0
2025-04-15 21:37:37,587 - INFO - ==================================================

2025-04-15 21:37:37,587 - INFO - 正在加载数据集 omi-4 的数据
2025-04-15 21:37:37,588 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:37,588 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:39,517 - INFO - 已计算 136 条边的统计量
2025-04-15 21:37:39,517 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:39,518 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-4
2025-04-15 21:37:39,518 - INFO - 在数据集中发现 5 个异常时间段
2025-04-15 21:37:39,518 - INFO - 
正在处理时间段 1/5: 727-782
2025-04-15 21:37:39,518 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:39,519 - INFO - 正在计算异常分数...
2025-04-15 21:37:39,548 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:39,548 - INFO - 正在为时间段 727-782 生成可视化
2025-04-15 21:37:39,548 - INFO - 正在为时间段 727-782 生成异常图可视化
2025-04-15 21:37:39,550 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:39,550 - DEBUG - 边统计: 正常边 240 条, 异常边 32 条
2025-04-15 21:37:39,550 - INFO - 时间段 727-782 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:37:39,632 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-4\seg_0_727_782.png
2025-04-15 21:37:39,707 - INFO - 成功保存时间段 727-782 的可视化结果
2025-04-15 21:37:39,707 - INFO - 
